Date,Team,Acquired,Relinquished,Notes,Reg_games_missed,Post_games_missed,Season,Year,Game_number,Out_for_season,note_keyword,category
2013-12-20,Cleveland Cavaliers,,Dion Waiters,placed on IL with sore right wrist,54.0,0.0,regular,2013,25.0,False,wrist,arm
2013-12-21,Utah Jazz,,Mike Harris,placed on IL,52.0,0.0,regular,2013,30.0,False,roaster move,healthy inactive
2013-12-21,New York Knicks,,Kenyon Martin,placed on IL with strained abdominal muscle,54.0,0.0,regular,2013,26.0,False,abdominal,torso
2013-12-21,Orlando Magic,,ETwaun Moore,placed on IL with bruised thigh,52.0,0.0,regular,2013,27.0,False,quad,upper leg
2013-12-21,Detroit Pistons,,Chauncey Billups,placed on IL,52.0,0.0,regular,2013,29.0,False,roaster move,healthy inactive
2013-12-21,New Orleans Pelicans,,Jason Smith,placed on IL with bone bruise in right knee,55.0,0.0,regular,2013,25.0,False,knee,knee
2013-12-23,San Antonio Spurs,,Cory Joseph,placed on IL with stomach virus,53.0,0.0,regular,2013,28.0,False,sick,sick
2013-12-23,Nets,,Brook Lopez,placed on IL with fractured right foot (out for season),,,,,,,foot,foot
2013-12-23,Houston Rockets,,Patrick Beverley,placed on IL with fractured right hand,39.0,0.0,regular,2013,29.0,False,hand,hand
2013-12-23,Miami Heat,,Dwyane Wade,placed on IL with sore knee,54.0,0.0,regular,2013,27.0,False,knee,knee
2013-12-23,Atlanta Hawks,,Cartier Martin,placed on IL with sprained left ankle,53.0,0.0,regular,2013,28.0,False,ankle,lower leg
2013-12-23,Cleveland Cavaliers,,Henry Sims,placed on IL,53.0,0.0,regular,2013,27.0,False,roaster move,healthy inactive
2013-12-25,New York Knicks,,Raymond Felton,placed on IL with strained left hamstring,48.0,0.0,regular,2013,28.0,False,hamstring,upper leg
2013-12-25,Miami Heat,,Roger Mason,placed on IL,53.0,0.0,regular,2013,28.0,False,roaster move,healthy inactive
2013-12-26,Cleveland Cavaliers,,Carrick Felix,placed on IL,53.0,0.0,regular,2013,28.0,False,roaster move,healthy inactive
2013-12-26,Atlanta Hawks,,John Jenkins,placed on IL with leg injury,53.0,1.0,regular,2013,29.0,False,leg,leg
2013-12-27,Oklahoma City Thunder,,Russell Westbrook,placed on IL recovering from arthroscopic surgery on right knee,26.0,0.0,regular,2013,29.0,False,knee,knee
2013-12-27,New Orleans Pelicans,,Eric Gordon,placed on IL with bruised right hip,52.0,0.0,regular,2013,27.0,False,hip,upper leg
2013-12-27,Miami Heat,,Dwyane Wade,placed on IL with sore knee,52.0,0.0,regular,2013,29.0,False,knee,knee
2013-12-27,Milwaukee Bucks,,Zaur Pachulia,placed on IL with fractured right foot,35.0,0.0,regular,2013,29.0,False,foot,foot
2013-12-28,Atlanta Hawks,,Al Horford,placed on IL with torn right pectoral muscle (out for season),52.0,1.0,regular,2013,30.0,False,chest,torso
2013-12-28,Miami Heat,,LeBron James,placed on IL with strained right groin,51.0,0.0,regular,2013,30.0,False,groin,upper leg
2013-12-29,Orlando Magic,,Solomon Jones,placed on IL,50.0,0.0,regular,2013,30.0,False,roaster move,healthy inactive
2013-12-29,Golden State Warriors,,Nemanja Nedovic,placed on IL with strained left hamstring,32.0,0.0,regular,2013,32.0,False,hamstring,upper leg
2013-12-30,New Orleans Pelicans,,Jason Smith,placed on IL with bone bruise in right knee,49.0,0.0,regular,2013,29.0,False,knee,knee
2013-12-30,Miami Heat,,Chris Andersen,placed on IL with back injury,50.0,0.0,regular,2013,31.0,False,back,torso
2013-12-31,Cleveland Cavaliers,,Carrick Felix,placed on IL,50.0,0.0,regular,2013,31.0,False,roaster move,healthy inactive
2014-01-01,Los Angeles Clippers,,Reggie Bullock,placed on IL,45.0,0.0,regular,2013,34.0,False,roaster move,healthy inactive
2014-01-02,Cleveland Cavaliers,,Kyrie Irving,placed on IL with bruised left knee,47.0,0.0,regular,2013,32.0,False,knee,knee
2014-01-02,Miami Heat,,James Jones,placed on IL,49.0,0.0,regular,2013,32.0,False,roaster move,healthy inactive
2014-01-02,Orlando Magic,,Solomon Jones,placed on IL with sprained left ankle,50.0,0.0,regular,2013,32.0,False,ankle,lower leg
2014-01-03,Toronto Raptors,,Dwight Buycks,placed on IL,45.0,0.0,regular,2013,31.0,False,roaster move,healthy inactive
2014-01-03,Atlanta Hawks,,Jared Cunningham,placed on IL,39.0,0.0,regular,2013,33.0,False,roaster move,healthy inactive
2014-01-03,Boston Celtics,,MarShon Brooks,placed on IL,43.0,0.0,regular,2013,33.0,False,roaster move,healthy inactive
2014-01-03,Toronto Raptors,,Tyler Hansbrough,placed on IL with sprained left ankle,37.0,0.0,regular,2013,31.0,False,ankle,lower leg
2014-01-04,San Antonio Spurs,,Boris Diaw,placed on IL with strep throat,47.0,0.0,regular,2013,34.0,False,other,other
2014-01-04,New Orleans Pelicans,,Ryan Anderson,placed on IL with concussion / herniated disc in neck (out for season),58.0,0.0,regular,2013,32.0,False,neck,head
2014-01-04,Miami Heat,,Shane Battier,placed on IL with sore quadriceps,44.0,0.0,regular,2013,33.0,False,quad,upper leg
2014-01-04,Nets,,Kevin Garnett,placed on IL for rest,,,,,,,rest,rest
2014-01-06,Los Angeles Clippers,,Chris Paul,placed on IL with separated right shoulder,28.0,0.0,regular,2013,37.0,False,shoulder,torso
2014-01-06,Minnesota Timberwolves,,Shabazz Muhammad,placed on IL,38.0,0.0,regular,2013,34.0,False,roaster move,healthy inactive
2014-01-06,Nets,,Tornike Shengelia,placed on IL,,,,,,,roaster move,healthy inactive
2014-01-07,Phoenix Suns,,Eric Bledsoe,placed on IL with sprained right knee,18.0,0.0,regular,2013,33.0,False,knee,knee
2014-01-07,San Antonio Spurs,,Nando De,placed on IL,45.0,0.0,regular,2013,35.0,False,roaster move,healthy inactive
2014-01-07,Utah Jazz,,Rudy Gobert,placed on IL,43.0,0.0,regular,2013,37.0,False,roaster move,healthy inactive
2014-01-07,Cleveland Cavaliers,,Jarrett Jack,placed on IL with back spasms,46.0,0.0,regular,2013,35.0,False,back,torso
2014-01-07,Portland Trailblazers,,Allen Crabbe,placed on IL,,,,,,,roaster move,healthy inactive
2014-01-07,New York Knicks,,Metta World,placed on IL with sore left knee,39.0,0.0,regular,2013,34.0,False,knee,knee
2014-01-08,Dallas Mavericks,,Shawn Marion,placed on IL with bruised right shoulder,43.0,0.0,regular,2013,36.0,False,shoulder,torso
2014-01-08,Indiana Pacers,,Lance Stephenson,placed on IL with bruised right knee,46.0,0.0,regular,2013,35.0,False,knee,knee
2014-01-08,Minnesota Timberwolves,,Luc Richard,placed on IL with strained left groin,46.0,0.0,regular,2013,35.0,False,groin,upper leg
2014-01-10,Los Angeles Clippers,,Reggie Bullock,placed on IL,42.0,0.0,regular,2013,39.0,False,roaster move,healthy inactive
2014-01-10,Minnesota Timberwolves,,Robbie Hummel,placed on IL,33.0,0.0,regular,2013,36.0,False,roaster move,healthy inactive
2014-01-10,Indiana Pacers,,Solomon Hill,placed on IL,41.0,0.0,regular,2013,36.0,False,roaster move,healthy inactive
2014-01-10,Cleveland Cavaliers,,Henry Sims,placed on IL,43.0,0.0,regular,2013,36.0,False,roaster move,healthy inactive
2014-01-10,Cleveland Cavaliers,,Carrick Felix,placed on IL,0.0,0.0,regular,2013,36.0,False,roaster move,healthy inactive
2014-01-11,Nets,,Deron Williams,placed on IL with sprained left ankle,,,,,,,ankle,lower leg
2014-01-11,Oklahoma City Thunder,,Andre Roberson,placed on IL,44.0,0.0,regular,2013,37.0,False,roaster move,healthy inactive
2014-01-12,San Antonio Spurs,,Tiago Splitter,placed on IL with sprained right shoulder,35.0,0.0,regular,2013,37.0,False,shoulder,torso
2014-01-13,Utah Jazz,,Gordon Hayward,placed on IL with strained left hip flexor,39.0,0.0,regular,2013,39.0,False,hip,upper leg
2014-01-13,Dallas Mavericks,,Shane Larkin,placed on IL with sprained right ankle,42.0,0.0,regular,2013,39.0,False,ankle,lower leg
2014-01-14,Charlotte Bobcats,,Jeffery Taylor,placed on IL with torn right Achilles tendon (out for season),70.0,0.0,regular,2013,39.0,False,achilles,lower leg
2014-01-15,Minnesota Timberwolves,,AJ Price,placed on IL,43.0,0.0,regular,2013,38.0,False,roaster move,healthy inactive
2014-01-15,San Antonio Spurs,,Danny Green,placed on IL with fractured left index finger,34.0,0.0,regular,2013,39.0,False,finger,hand
2014-01-15,Toronto Raptors,,Austin Daye,placed on IL,33.0,0.0,regular,2013,37.0,False,roaster move,healthy inactive
2014-01-15,Dallas Mavericks,,Gal Mekel,placed on IL with bruised knee,20.0,0.0,regular,2013,40.0,False,knee,knee
2014-01-15,Miami Heat,,Mario Chalmers,placed on IL with strained right Achilles,43.0,0.0,regular,2013,38.0,False,achilles,lower leg
2014-01-15,Miami Heat,,Chris Andersen,placed on IL with body soreness / knee injury,41.0,0.0,regular,2013,38.0,False,knee,knee
2014-01-15,Los Angeles Clippers,,Maalik Wayns,placed on IL,42.0,0.0,regular,2013,40.0,False,roaster move,healthy inactive
2014-01-15,Cleveland Cavaliers,,Sergey Karasev,placed on IL,29.0,0.0,regular,2013,39.0,False,roaster move,healthy inactive
2014-01-17,Minnesota Timberwolves,,Gorgui Dieng,placed on IL,42.0,0.0,regular,2013,39.0,False,roaster move,healthy inactive
2014-01-17,Oklahoma City Thunder,,Andre Roberson,placed on IL,32.0,0.0,regular,2013,40.0,False,roaster move,healthy inactive
2014-01-17,Miami Heat,,Toney Douglas,placed on IL,37.0,0.0,regular,2013,39.0,False,roaster move,healthy inactive
2014-01-17,Los Angeles Clippers,,Byron Mullens,placed on IL,40.0,0.0,regular,2013,41.0,False,roaster move,healthy inactive
2014-01-18,Los Angeles Clippers,,Reggie Bullock,placed on IL,38.0,0.0,regular,2013,42.0,False,roaster move,healthy inactive
2014-01-18,Detroit Pistons,,Chauncey Billups,placed on IL,36.0,0.0,regular,2013,40.0,False,roaster move,healthy inactive
2014-01-18,Houston Rockets,,Francisco Garcia,placed on IL with left knee tendinitis,38.0,0.0,regular,2013,42.0,False,knee,knee
2014-01-18,Minnesota Timberwolves,,AJ Price,placed on IL,40.0,0.0,regular,2013,40.0,False,roaster move,healthy inactive
2014-01-18,Dallas Mavericks,,Ricky Ledo,placed on IL,38.0,0.0,regular,2013,42.0,False,roaster move,healthy inactive
2014-01-19,Toronto Raptors,,Austin Daye,placed on IL (P),33.0,0.0,regular,2013,39.0,False,roaster move,healthy inactive
2014-01-19,Sacramento Kings,,Ray McCallum,placed on IL,42.0,0.0,regular,2013,39.0,False,roaster move,healthy inactive
2014-01-20,Miami Heat,,Dwyane Wade,placed on IL with sore knees,38.0,0.0,regular,2013,41.0,False,knee,knee
2014-01-20,Nets,,Tornike Shengelia,placed on IL,0.0,0.0,off,,,True,roaster move,healthy inactive
2014-01-20,Houston Rockets,,Omer Asik,placed on IL with bruised right thigh,31.0,0.0,regular,2013,43.0,False,quad,upper leg
2014-01-21,Utah Jazz,,Derrick Favors,placed on IL with hip injury,38.0,0.0,regular,2013,43.0,False,hip,upper leg
2014-01-22,Houston Rockets,,Isaiah Canaan,placed on IL,21.0,0.0,regular,2013,44.0,False,roaster move,healthy inactive
2014-01-22,Indiana Pacers,,Orlando Johnson,placed on IL,40.0,0.0,regular,2013,41.0,False,roaster move,healthy inactive
2014-01-22,Dallas Mavericks,,Dirk Nowitzki,placed on IL for rest,37.0,0.0,regular,2013,44.0,False,rest,rest
2014-01-22,Boston Celtics,,Jerryd Bayless,placed on IL,35.0,0.0,regular,2013,44.0,False,roaster move,healthy inactive
2014-01-22,New York Knicks,,Kenyon Martin,placed on IL with sprained left ankle,37.0,0.0,regular,2013,42.0,False,ankle,lower leg
2014-01-22,Chicago Bulls,,Kirk Hinrich,placed on IL with right hamstring injury,37.0,0.0,regular,2013,41.0,False,hamstring,upper leg
2014-01-22,Los Angeles Clippers,,Willie Green,placed on IL,26.0,0.0,regular,2013,44.0,False,roaster move,healthy inactive
2014-01-24,San Antonio Spurs,,Kawhi Leonard,placed on IL with fractured right hand,25.0,0.0,regular,2013,43.0,False,hand,hand
2014-01-24,Minnesota Timberwolves,,Gorgui Dieng,placed on IL,39.0,0.0,regular,2013,42.0,False,roaster move,healthy inactive
2014-01-24,Phoenix Suns,,Archie Goodwin,placed on IL,35.0,0.0,regular,2013,42.0,False,roaster move,healthy inactive
2014-01-24,Indiana Pacers,,Solomon Hill,placed on IL,33.0,0.0,regular,2013,42.0,False,roaster move,healthy inactive
2014-01-24,Dallas Mavericks,,Ricky Ledo,placed on IL,34.0,0.0,regular,2013,45.0,False,roaster move,healthy inactive
2014-01-24,New York Knicks,,Andrea Bargnani,placed on IL with torn ligament in left elbow (out for season),48.0,0.0,regular,2013,43.0,False,elbow,arm
2014-01-24,Sacramento Kings,,Rudy Gay,placed on IL with Achilles injury,37.0,0.0,regular,2013,42.0,False,achilles,lower leg
2014-01-24,Sacramento Kings,,DeMarcus Cousins,placed on IL with ankle injury,35.0,0.0,regular,2013,42.0,False,ankle,lower leg
2014-01-24,Los Angeles Clippers,,Willie Green,placed on IL (P),26.0,0.0,regular,2013,45.0,False,roaster move,healthy inactive
2014-01-24,Boston Celtics,,Avery Bradley,placed on IL,33.0,0.0,regular,2013,45.0,False,roaster move,healthy inactive
2014-01-25,Atlanta Hawks,,Pero Antic,placed on IL with stress fracture in right ankle,24.0,0.0,regular,2013,43.0,False,ankle,lower leg
2014-01-25,Utah Jazz,,Ian Clark,placed on IL,36.0,0.0,regular,2013,44.0,False,roaster move,healthy inactive
2014-01-25,Minnesota Timberwolves,,Shabazz Muhammad,placed on IL,38.0,0.0,regular,2013,43.0,False,roaster move,healthy inactive
2014-01-26,Miami Heat,,James Jones,placed on IL,32.0,0.0,regular,2013,44.0,False,roaster move,healthy inactive
2014-01-27,Oklahoma City Thunder,,Andre Roberson,placed on IL,32.0,0.0,regular,2013,46.0,False,roaster move,healthy inactive
2014-01-27,Minnesota Timberwolves,,AJ Price,placed on IL,37.0,0.0,regular,2013,44.0,False,roaster move,healthy inactive
2014-01-28,Cleveland Cavaliers,,Anderson Varejao,placed on IL with bruised left knee,35.0,0.0,regular,2013,45.0,False,knee,knee
2014-01-28,New York Knicks,,Amare Stoudemire,placed on IL with sprained left ankle,35.0,0.0,regular,2013,45.0,False,ankle,lower leg
2014-01-29,Minnesota Timberwolves,,Nikola Pekovic,placed on IL with bursitis in right ankle,24.0,0.0,regular,2013,45.0,False,ankle,lower leg
2014-01-29,San Antonio Spurs,,Emanuel Ginobili,placed on IL with strained left hamstring,28.0,0.0,regular,2013,46.0,False,hamstring,upper leg
2014-01-29,Toronto Raptors,,DeMar DeRozan,placed on IL with sprained left ankle/foot,36.0,0.0,regular,2013,45.0,False,foot,foot
2014-01-29,Miami Heat,,Roger Mason,placed on IL,37.0,0.0,regular,2013,45.0,False,roaster move,healthy inactive
2014-01-31,Utah Jazz,,Derrick Favors,placed on IL with strained hip,33.0,0.0,regular,2013,46.0,False,hip,upper leg
2014-01-31,Utah Jazz,,Marvin Williams,placed on IL with sore right Achilles / heel,35.0,0.0,regular,2013,46.0,False,heel,foot
2014-01-31,Dallas Mavericks,,Shawn Marion,placed on IL with bruised right shoulder,32.0,0.0,regular,2013,48.0,False,shoulder,torso
2014-01-31,Toronto Raptors,,Dwight Buycks,placed on IL,35.0,0.0,regular,2013,46.0,False,roaster move,healthy inactive
2014-02-01,Toronto Raptors,,Greivis Vasquez,placed on IL with illness,34.0,0.0,regular,2013,47.0,False,sick,sick
2014-02-01,Detroit Pistons,,Tony Mitchell,placed on IL,29.0,0.0,regular,2013,46.0,False,roaster move,healthy inactive
2014-02-01,Sacramento Kings,,Jimmer Fredette,placed on IL with illness,34.0,0.0,regular,2013,47.0,False,sick,sick
2014-02-01,Milwaukee Bucks,,John Henson,placed on IL with sprained right wrist,33.0,0.0,regular,2013,47.0,False,wrist,arm
2014-02-01,Cleveland Cavaliers,,Sergey Karasev,placed on IL,29.0,0.0,regular,2013,47.0,False,roaster move,healthy inactive
2014-02-01,New York Knicks,,Iman Shumpert,placed on IL with sprained right shoulder,34.0,0.0,regular,2013,47.0,False,shoulder,torso
2014-02-01,Utah Jazz,,Jeremy Evans,placed on IL with bruised tailbone,33.0,0.0,regular,2013,47.0,False,other,other
2014-02-01,Memphis Grizzlies,,Mike Conley,placed on IL with sprained right ankle,29.0,0.0,regular,2013,46.0,False,ankle,lower leg
2014-02-03,Los Angeles Clippers,,Byron Mullens,placed on IL,30.0,0.0,regular,2013,51.0,False,roaster move,healthy inactive
2014-02-03,New York Knicks,,Kenyon Martin,placed on IL with ankle injury (out for season),77.0,0.0,regular,2013,48.0,False,ankle,lower leg
2014-02-03,Dallas Mavericks,,Ricky Ledo,placed on IL,66.0,0.0,regular,2013,49.0,False,roaster move,healthy inactive
2014-02-03,Toronto Raptors,,Austin Daye,placed on IL (P),33.0,0.0,regular,2013,48.0,False,roaster move,healthy inactive
2014-02-04,Golden State Warriors,,Ognjen Kuzmic,placed on IL,32.0,0.0,regular,2013,49.0,False,roaster move,healthy inactive
2014-02-04,Los Angeles Lakers,,Xavier Henry,placed on IL with bone bruise in right knee,22.0,0.0,regular,2013,48.0,False,knee,knee
2014-02-05,Milwaukee Bucks,,Caron Butler,placed on IL with ankle injury,29.0,0.0,regular,2013,49.0,False,ankle,lower leg
2014-02-05,Boston Celtics,,Vitor Faverani,placed on IL with knee injury,27.0,0.0,regular,2013,50.0,False,knee,knee
2014-02-05,Los Angeles Clippers,,JJ Redick,placed on IL with back injury,5.0,0.0,regular,2013,52.0,False,back,torso
2014-02-05,New Orleans Pelicans,,Jrue Holiday,placed on IL with stress fracture in right ankle/tibia (out for season),3.0,0.0,regular,2013,48.0,False,ankle,lower leg
2014-02-05,Toronto Raptors,,Dwight Buycks,placed on IL,31.0,0.0,regular,2013,49.0,False,roaster move,healthy inactive
2014-02-05,Phoenix Suns,,Archie Goodwin,placed on IL,28.0,0.0,regular,2013,49.0,False,roaster move,healthy inactive
2014-02-05,Washington Wizards,,Glen Rice,placed on IL,25.0,0.0,regular,2013,48.0,False,roaster move,healthy inactive
2014-02-06,Golden State Warriors,,Andrew Bogut,placed on IL with sore shoulder,25.0,0.0,regular,2013,50.0,False,shoulder,torso
2014-02-06,San Antonio Spurs,,Tony Parker,placed on IL with sore lower back,31.0,0.0,regular,2013,50.0,False,back,torso
2014-02-06,Golden State Warriors,,David Lee,placed on IL with sore shoulder,30.0,0.0,regular,2013,50.0,False,shoulder,torso
2014-02-07,Utah Jazz,,Ian Clark,placed on IL,19.0,0.0,regular,2013,49.0,False,roaster move,healthy inactive
2014-02-07,Utah Jazz,,Malcolm Thomas,placed on IL,29.0,0.0,regular,2013,49.0,False,roaster move,healthy inactive
2014-02-07,Sacramento Kings,,Marcus Thornton,placed on IL with hip injury,31.0,0.0,regular,2013,50.0,False,hip,upper leg
2014-02-07,Sacramento Kings,,Rudy Gay,placed on IL with illness,31.0,0.0,regular,2013,50.0,False,sick,sick
2014-02-07,Indiana Pacers,,Orlando Johnson,placed on IL,29.0,0.0,regular,2013,49.0,False,roaster move,healthy inactive
2014-02-07,Detroit Pistons,,Josh Harrellson,placed on IL,27.0,0.0,regular,2013,49.0,False,roaster move,healthy inactive
2014-02-07,Oklahoma City Thunder,,Andre Roberson,placed on IL,27.0,0.0,regular,2013,52.0,False,roaster move,healthy inactive
2014-02-08,Houston Rockets,,Robert Covington,placed on IL,30.0,0.0,regular,2013,51.0,False,roaster move,healthy inactive
2014-02-08,Minnesota Timberwolves,,Kevin Martin,placed on IL with fractured left thumb,24.0,0.0,regular,2013,51.0,False,finger,hand
2014-02-09,Philadelphia 76ers,,Brandon Davies,placed on IL with fractured right pinky finger,16.0,0.0,regular,2013,52.0,False,finger,hand
2014-02-09,Los Angeles Clippers,,Byron Mullens,placed on IL,27.0,0.0,regular,2013,54.0,False,roaster move,healthy inactive
2014-02-10,Golden State Warriors,,Jermaine ONeal,placed on IL with sore right wrist (P) / back injury (CBC),28.0,0.0,regular,2013,52.0,False,back,torso
2014-02-10,Toronto Raptors,,Amir Johnson,placed on IL with ankle injury,29.0,0.0,regular,2013,51.0,False,ankle,lower leg
2014-02-10,Houston Rockets,,Greg Smith,placed on IL with sore right knee,28.0,0.0,regular,2013,52.0,False,knee,knee
2014-02-11,Miami Heat,,Dwyane Wade,placed on IL with migraine headache,31.0,0.0,regular,2013,50.0,False,head,head
2014-02-12,Miami Heat,,James Jones,placed on IL,28.0,0.0,regular,2013,51.0,False,roaster move,healthy inactive
2014-02-12,Cleveland Cavaliers,,Anderson Varejao,placed on IL with sore back,28.0,0.0,regular,2013,53.0,False,back,torso
2014-02-12,Los Angeles Clippers,,Willie Green,placed on IL with hip injury (P),26.0,0.0,regular,2013,55.0,False,hip,upper leg
2014-02-12,Portland Trailblazers,,Joel Freeland,placed on IL wiwth sprained MCL in right knee,,,,,,,MCL,knee
