Date,Team,Relinquished,Notes,reg_games_missed,post_games_missed,Season,Year,Game_number,Out_for_Season,note_keyword,category
2013-11-27,Houston Rockets,James Harden,sore left foot (DNP),1.0,0.0,regular,2013,16,,foot,foot
2013-11-27,Boston Celtics,Kelly Olynyk,sprained right ankle (DNP),1.0,0.0,regular,2013,17,,ankle,lower leg
2013-11-27,Cleveland Cavaliers,Tyler Zeller,sprained right ankle (DNP),1.0,0.0,regular,2013,15,,ankle,lower leg
2013-11-27,Milwaukee Bucks,Nate Wolters,illness (DNP),1.0,0.0,regular,2013,14,,sick,sick
2013-11-27,Philadelphia 76ers,Tony Wroten,strained lower back (DNP),1.0,0.0,regular,2013,16,,back,torso
2013-11-27,Philadelphia 76ers,Spencer Hawes,sore left knee (DNP),1.0,0.0,regular,2013,16,,knee,knee
2013-11-27,Los Angeles Clippers,Matt Barnes,recovering from surgery on left eye (DNP),1.0,0.0,regular,2013,16,,eye,head
2013-11-29,Phoenix Suns,Alex Len,sore left ankle (DNP),1.0,0.0,regular,2013,16,,ankle,lower leg
2013-11-29,Houston Rockets,Jeremy Lin,sprained right knee (DNP),1.0,0.0,regular,2013,17,,knee,knee
2013-11-29,Houston Rockets,Greg Smith,sprained right knee (DNP),1.0,0.0,regular,2013,17,,knee,knee
2013-11-29,Nets,Kevin Garnett,rest (DNP),0.0,0.0,off,,,,rest,rest
2013-11-29,Nets,Deron Williams,sprained left ankle (DNP),0.0,0.0,off,,,,ankle,lower leg
2013-11-29,Washington Wizards,Nene Nene,sore right Achilles (DNP),1.0,0.0,regular,2013,16,,achilles,lower leg
2013-11-29,Los Angeles Lakers,Chris Kaman,sore back (DNP),1.0,0.0,regular,2013,17,,back,torso
2013-11-29,Los Angeles Clippers,Matt Barnes,recovering from surgery on left eye (DNP),1.0,0.0,regular,2013,17,,eye,head
2013-11-29,Los Angeles Clippers,Chris Paul,strained right hamstring (DNP),1.0,0.0,regular,2013,17,,hamstring,upper leg
2013-11-29,Boston Celtics,Kelly Olynyk,sprained right ankle (DNP),1.0,0.0,regular,2013,18,,ankle,lower leg
2013-11-29,Boston Celtics,Courtney Lee,sore/sprained left knee (DNP),1.0,0.0,regular,2013,18,,knee,knee
2013-11-29,Milwaukee Bucks,Caron Butler,sore left knee (DNP),1.0,0.0,regular,2013,15,,knee,knee
2013-11-29,Orlando Magic,Jameer Nelson,sprained left foot (DNP),1.0,0.0,regular,2013,16,,foot,foot
2013-11-30,Washington Wizards,Al Harrington,sore right knee (DNP),1.0,0.0,regular,2013,17,,knee,knee
2013-11-30,Minnesota Timberwolves,Shabazz Muhammad,DNP,1.0,0.0,regular,2013,18,,other,other
2013-11-30,Houston Rockets,Jeremy Lin,sprained right knee (DNP),1.0,0.0,regular,2013,18,,knee,knee
2013-11-30,Houston Rockets,Greg Smith,sprained right knee (DNP),1.0,0.0,regular,2013,18,,knee,knee
2013-11-30,Nets,Paul Pierce,bruised right hand (DNP),0.0,0.0,off,,,,hand,hand
2013-11-30,Nets,Deron Williams,sprained left ankle (DNP),0.0,0.0,off,,,,ankle,lower leg
2013-11-30,Dallas Mavericks,Jose Calderon,bone bruise in right ankle (DNP),1.0,0.0,regular,2013,18,,ankle,lower leg
2013-11-30,Utah Jazz,Andris Biedrins,sprained left ankle (out indefinitely),1.0,0.0,regular,2013,18,,ankle,lower leg
2013-11-30,Memphis Grizzlies,Zach Randolph,ingrown toenail (DNP),1.0,0.0,regular,2013,16,,toe,foot
2013-11-30,Boston Celtics,Kelly Olynyk,sprained right ankle (DNP),1.0,0.0,regular,2013,19,,ankle,lower leg
2013-11-30,Boston Celtics,Courtney Lee,sore left knee (DNP),1.0,0.0,regular,2013,19,,knee,knee
2013-11-30,Milwaukee Bucks,Ersan Ilyasova,sore left hamstring (DNP),1.0,0.0,regular,2013,16,,hamstring,upper leg
2013-11-30,Milwaukee Bucks,Caron Butler,sore left knee (DNP),1.0,0.0,regular,2013,16,,knee,knee
2013-11-30,Atlanta Hawks,Louis Williams,recovering from surgery on right knee (DNP),1.0,0.0,regular,2013,18,,knee,knee
2013-12-01,Los Angeles Clippers,JJ Redick,fractured right hand (DNP),1.0,0.0,regular,2013,18,,hand,hand
2013-12-01,Los Angeles Clippers,Matt Barnes,recovering from surgery on left eye (DNP),1.0,0.0,regular,2013,18,,eye,head
2013-12-01,Los Angeles Lakers,Chris Kaman,sore back (DNP),1.0,0.0,regular,2013,18,,back,torso
2013-12-01,New Orleans Pelicans,Anthony Davis,fractured left hand (out indefinitely),1.0,0.0,regular,2013,16,,hand,hand
2013-12-02,Houston Rockets,Jeremy Lin,sprained right knee (DNP),1.0,0.0,regular,2013,19,,knee,knee
2013-12-02,Houston Rockets,Chandler Parsons,sore back / back spasms (DNP),1.0,0.0,regular,2013,19,,back,torso
2013-12-02,Houston Rockets,Greg Smith,sprained right knee (DNP),1.0,0.0,regular,2013,19,,knee,knee
2013-12-02,Los Angeles Lakers,Jordan Farmar,torn left hamstring (out indefinitely),1.0,0.0,regular,2013,19,,hamstring,upper leg
2013-12-02,Orlando Magic,Jameer Nelson,sprained left foot (DNP),1.0,0.0,regular,2013,17,,foot,foot
2013-12-03,Milwaukee Bucks,Caron Butler,sore left knee (DNP),1.0,0.0,regular,2013,17,,knee,knee
2013-12-03,Boston Celtics,Kelly Olynyk,sprained right ankle (DNP),1.0,0.0,regular,2013,20,,ankle,lower leg
2013-12-03,Memphis Grizzlies,Zach Randolph,ingrown toenail (DNP),1.0,0.0,regular,2013,17,,toe,foot
2013-12-03,Miami Heat,Dwyane Wade,knee injury (DTD),1.0,0.0,regular,2013,18,,knee,knee
2013-12-03,Orlando Magic,Jameer Nelson,sprained left foot (DNP),1.0,0.0,regular,2013,18,,foot,foot
2013-12-03,Orlando Magic,Nikola Vucevic,sprained left ankle (DNP),1.0,0.0,regular,2013,18,,ankle,lower leg
2013-12-03,Nets,Deron Williams,sprained left ankle (DNP),0.0,0.0,off,,,,ankle,lower leg
2013-12-03,Nets,Paul Pierce,fractured right hand (DNP),0.0,0.0,off,,,,hand,hand
2013-12-04,Houston Rockets,Omer Asik,bruised right thigh (DNP),1.0,0.0,regular,2013,20,,quad,upper leg
2013-12-04,Houston Rockets,Jeremy Lin,sprained right knee (DNP),1.0,0.0,regular,2013,20,,knee,knee
2013-12-04,Houston Rockets,Greg Smith,sprained right knee (DNP),1.0,0.0,regular,2013,20,,knee,knee
2013-12-04,Houston Rockets,Chandler Parsons,sore back (DNP),1.0,0.0,regular,2013,20,,back,torso
2013-12-04,Milwaukee Bucks,Caron Butler,sore left knee (DNP),1.0,0.0,regular,2013,18,,knee,knee
2013-12-04,Los Angeles Clippers,JJ Redick,fractured right hand (DNP),1.0,0.0,regular,2013,19,,hand,hand
2013-12-04,Los Angeles Clippers,Matt Barnes,recovering from surgery on left eye (DNP),1.0,0.0,regular,2013,19,,eye,head
2013-12-04,Charlotte Bobcats,Michael Kidd-Gilchrist,fractured left hand (out indefinitely),1.0,0.0,regular,2013,20,,hand,hand
2013-12-05,Nets,Paul Pierce,fractured right hand (DNP),0.0,0.0,off,,,,hand,hand
2013-12-05,Memphis Grizzlies,Tony Allen,hip injury (DNP),1.0,0.0,regular,2013,18,,hip,upper leg
2013-12-05,Nets,Deron Williams,sprained left ankle (DNP),0.0,0.0,off,,,,ankle,lower leg
2013-12-05,Los Angeles Clippers,Matt Barnes,recovering from surgery on left eye (DNP),1.0,0.0,regular,2013,20,,eye,head
2013-12-05,Chicago Bulls,Mike James,right knee injury (DNP),1.0,0.0,regular,2013,17,,knee,knee
2013-12-05,Los Angeles Clippers,JJ Redick,fractured right hand (DNP),1.0,0.0,regular,2013,20,,hand,hand
2013-12-06,Washington Wizards,Al Harrington,sore right knee (DNP),1.0,0.0,regular,2013,19,,knee,knee
2013-12-06,Houston Rockets,Omer Asik,bruised right thigh (DNP),1.0,0.0,regular,2013,21,,quad,upper leg
2013-12-06,Houston Rockets,Jeremy Lin,sprained right knee (DNP),1.0,0.0,regular,2013,21,,knee,knee
2013-12-06,Houston Rockets,Greg Smith,sprained right knee (DNP),1.0,0.0,regular,2013,21,,knee,knee
2013-12-06,Los Angeles Lakers,Jordan Farmar,torn left hamstring (DNP),1.0,0.0,regular,2013,19,,hamstring,upper leg
2013-12-06,Orlando Magic,Nikola Vucevic,sprained left ankle (DNP),1.0,0.0,regular,2013,19,,ankle,lower leg
2013-12-06,New York Knicks,Amare Stoudemire,resting knee injury (DNP),1.0,0.0,regular,2013,18,,rest,rest
2013-12-06,Boston Celtics,Kelly Olynyk,sprained right ankle (DNP),1.0,0.0,regular,2013,21,,ankle,lower leg
2013-12-06,Milwaukee Bucks,Zaur Pachulia,sprained (P) / fractured (CBC) right foot (DNP),1.0,0.0,regular,2013,19,,foot,foot
2013-12-06,Milwaukee Bucks,Caron Butler,sore left knee (DNP),1.0,0.0,regular,2013,19,,knee,knee
2013-12-06,Philadelphia 76ers,Michael Carter-Williams,sore right knee (DNP),1.0,0.0,regular,2013,20,,knee,knee
2013-12-06,Los Angeles Lakers,Chris Kaman,back spasms (DNP),1.0,0.0,regular,2013,19,,back,torso
2013-12-07,Memphis Grizzlies,Ed Davis,sprained right ankle (DNP),1.0,0.0,regular,2013,19,,ankle,lower leg
2013-12-07,Denver Nuggets,Ty Lawson,strained left hamstring (DNP),1.0,0.0,regular,2013,20,,hamstring,upper leg
2013-12-07,Nets,Paul Pierce,fractured right hand (DNP),0.0,0.0,off,,,,hand,hand
2013-12-07,Nets,Deron Williams,sprained left ankle (DNP),0.0,0.0,off,,,,ankle,lower leg
2013-12-07,Memphis Grizzlies,Tony Allen,hip injury (DNP),1.0,0.0,regular,2013,19,,hip,upper leg
2013-12-07,Los Angeles Clippers,Matt Barnes,recovering from surgery on left eye (DNP),1.0,0.0,regular,2013,21,,eye,head
2013-12-07,Chicago Bulls,Luol Deng,left calf injury (DNP),1.0,0.0,regular,2013,18,,calf,lower leg
2013-12-07,Chicago Bulls,Mike James,right knee injury (DNP),1.0,0.0,regular,2013,18,,knee,knee
2013-12-07,Los Angeles Clippers,JJ Redick,fractured right hand (DNP),1.0,0.0,regular,2013,21,,hand,hand
2013-12-07,Milwaukee Bucks,Zaur Pachulia,sprained right foot (P) (DNP),1.0,0.0,regular,2013,20,,foot,foot
2013-12-07,Milwaukee Bucks,Caron Butler,sore left knee (DNP),1.0,0.0,regular,2013,20,,knee,knee
2013-12-07,Philadelphia 76ers,Michael Carter-Williams,sore right knee (DNP),1.0,0.0,regular,2013,21,,knee,knee
2013-12-08,Houston Rockets,Omer Asik,bruised right thigh (DNP),1.0,0.0,regular,2013,22,,quad,upper leg
2013-12-08,Houston Rockets,Jeremy Lin,sprained right knee (DNP),1.0,0.0,regular,2013,22,,knee,knee
2013-12-08,Houston Rockets,Greg Smith,sprained right knee (DNP),1.0,0.0,regular,2013,22,,knee,knee
2013-12-08,Toronto Raptors,Rudy Gay,DNP,1.0,0.0,regular,2013,19,,other,other
2013-12-08,Detroit Pistons,Rodney Stuckey,sore left knee (DNP),1.0,0.0,regular,2013,21,,knee,knee
2013-12-08,Toronto Raptors,Quincy Acy,DNP,1.0,0.0,regular,2013,19,,other,other
2013-12-08,Los Angeles Lakers,Jordan Farmar,torn left hamstring (DNP),1.0,0.0,regular,2013,20,,hamstring,upper leg
2013-12-08,Los Angeles Lakers,Chris Kaman,back spasms (DNP),1.0,0.0,regular,2013,20,,back,torso
2013-12-08,New York Knicks,Kenyon Martin,sore left ankle (DNP),1.0,0.0,regular,2013,19,,ankle,lower leg
2013-12-08,Boston Celtics,Kelly Olynyk,sprained right ankle (DNP),1.0,0.0,regular,2013,22,,ankle,lower leg
2013-12-08,Orlando Magic,Nikola Vucevic,sprained left ankle (DNP),1.0,0.0,regular,2013,20,,ankle,lower leg
2013-12-09,Memphis Grizzlies,Quincy Pondexter,stress fracture in right foot (DNP),1.0,0.0,regular,2013,20,,foot,foot
2013-12-09,Washington Wizards,Nene Nene,right foot injury (DTD),1.0,0.0,regular,2013,20,,foot,foot
2013-12-09,Washington Wizards,Martell Webster,left ankle injury (DNP),1.0,0.0,regular,2013,20,,ankle,lower leg
2013-12-09,New Orleans Pelicans,Tyreke Evans,sprained left ankle (out indefinitely),1.0,0.0,regular,2013,20,,ankle,lower leg
2013-12-09,Denver Nuggets,Ty Lawson,strained left hamstring (DNP),1.0,0.0,regular,2013,21,,hamstring,upper leg
2013-12-09,Orlando Magic,Nikola Vucevic,sprained left ankle (DNP),1.0,0.0,regular,2013,21,,ankle,lower leg
2013-12-09,Memphis Grizzlies,Tony Allen,hip injury (DNP),1.0,0.0,regular,2013,20,,hip,upper leg
2013-12-09,Memphis Grizzlies,Ed Davis,sprained left /right (CBC) ankle (DNP),1.0,0.0,regular,2013,20,,ankle,lower leg
2013-12-09,Charlotte Bobcats,Bismack Biyombo,sprained right ankle (DNP),1.0,0.0,regular,2013,21,,ankle,lower leg
2013-12-09,Los Angeles Clippers,Matt Barnes,recovering from surgery on left eye (DNP),1.0,0.0,regular,2013,22,,eye,head
2013-12-09,Los Angeles Clippers,JJ Redick,fractured right hand (DNP),1.0,0.0,regular,2013,22,,hand,hand
2013-12-09,Milwaukee Bucks,Zaur Pachulia,fractured right foot (out indefinitely),1.0,0.0,regular,2013,21,,foot,foot
2013-12-09,Charlotte Bobcats,Jeffery Taylor,bruised left heel (DNP),1.0,0.0,regular,2013,21,,heel,foot
2013-12-09,Philadelphia 76ers,Michael Carter-Williams,sore right knee (DNP),1.0,0.0,regular,2013,22,,knee,knee
2013-12-09,Philadelphia 76ers,Elliot Williams,back injury (DNP),1.0,0.0,regular,2013,22,,back,torso
2013-12-09,Los Angeles Clippers,Reggie Bullock,sprained left ankle (DTD),1.0,0.0,regular,2013,22,,ankle,lower leg
2013-12-10,Atlanta Hawks,Gustavo Ayon,sprained left ankle (DTD),1.0,0.0,regular,2013,22,,ankle,lower leg
2013-12-10,Los Angeles Lakers,Jordan Farmar,torn left hamstring (DNP),1.0,0.0,regular,2013,21,,hamstring,upper leg
2013-12-10,Los Angeles Lakers,Chris Kaman,back spasms (DNP),1.0,0.0,regular,2013,21,,back,torso
2013-12-10,New York Knicks,Kenyon Martin,sore left ankle (DNP),1.0,0.0,regular,2013,20,,ankle,lower leg
2013-12-10,Boston Celtics,Kelly Olynyk,sprained right ankle (DNP),1.0,0.0,regular,2013,23,,ankle,lower leg
2013-12-10,Chicago Bulls,Joakim Noah,bruised right thigh (DNP),1.0,0.0,regular,2013,19,,quad,upper leg
2013-12-10,Milwaukee Bucks,Zaur Pachulia,fractured right foot (DNP),1.0,0.0,regular,2013,21,,foot,foot
2013-12-10,Milwaukee Bucks,Gary Neal,plantar faciitis in left foot (DNP),1.0,0.0,regular,2013,21,,foot,foot
2013-12-10,Milwaukee Bucks,Caron Butler,sore left knee (DNP),1.0,0.0,regular,2013,21,,knee,knee
2013-12-10,Chicago Bulls,Luol Deng,sore left Achilles (DNP),1.0,0.0,regular,2013,19,,achilles,lower leg
2013-12-11,Memphis Grizzlies,Tony Allen,hip injury (DNP),1.0,0.0,regular,2013,21,,hip,upper leg
2013-12-11,Golden State Warriors,Jermaine ONeal,sprained right wrist (DNP),1.0,0.0,regular,2013,23,,wrist,arm
2013-12-11,New York Knicks,Raymond Felton,sore left hamstring (DNP),1.0,0.0,regular,2013,21,,hamstring,upper leg
2013-12-11,Sacramento Kings,Rudy Gay,DNP,1.0,0.0,regular,2013,20,,other,other
2013-12-11,Sacramento Kings,Quincy Acy,DNP,1.0,0.0,regular,2013,20,,other,other
2013-12-11,Sacramento Kings,Aaron Gray,DNP,1.0,0.0,regular,2013,20,,other,other
2013-12-11,Memphis Grizzlies,Quincy Pondexter,stress fracture in right foot (DNP),1.0,0.0,regular,2013,21,,foot,foot
2013-12-11,Memphis Grizzlies,Ed Davis,sprained left /right (CBC) ankle (DNP),1.0,0.0,regular,2013,21,,ankle,lower leg
2013-12-11,Los Angeles Clippers,Reggie Bullock,sprained left ankle (DNP),1.0,0.0,regular,2013,23,,ankle,lower leg
2013-12-11,Boston Celtics,Kris Humphries,bruised right knee (DNP),1.0,0.0,regular,2013,24,,knee,knee
2013-12-11,Boston Celtics,Kelly Olynyk,sprained right ankle (DNP),1.0,0.0,regular,2013,24,,ankle,lower leg
2013-12-11,Chicago Bulls,Luol Deng,sore left Achilles (DNP),1.0,0.0,regular,2013,20,,achilles,lower leg
2013-12-11,Milwaukee Bucks,Zaur Pachulia,fractured right foot (DNP),1.0,0.0,regular,2013,22,,foot,foot
2013-12-11,Milwaukee Bucks,Gary Neal,plantar faciitis in left foot (DNP),1.0,0.0,regular,2013,22,,foot,foot
2013-12-11,Milwaukee Bucks,Caron Butler,sore left knee (DNP),1.0,0.0,regular,2013,22,,knee,knee
2013-12-11,Charlotte Bobcats,Bismack Biyombo,sprained right ankle (DNP),1.0,0.0,regular,2013,22,,ankle,lower leg
2013-12-11,Philadelphia 76ers,Michael Carter-Williams,skin infection (DNP),1.0,0.0,regular,2013,23,,sick,sick
2013-12-11,Los Angeles Clippers,Matt Barnes,recovering from surgery on left eye (DNP),1.0,0.0,regular,2013,23,,eye,head
2013-12-12,Los Angeles Clippers,Matt Barnes,recovering from surgery on left eye (DNP),1.0,0.0,regular,2013,24,,eye,head
2013-12-12,Los Angeles Lakers,Steve Blake,torn ligament in right elbow (out indefinitely),1.0,0.0,regular,2013,22,,elbow,arm
2013-12-12,Houston Rockets,Greg Smith,sprained right knee (DNP),1.0,0.0,regular,2013,23,,knee,knee
2013-12-12,Houston Rockets,Omer Asik,bruised right thigh (DNP),1.0,0.0,regular,2013,23,,quad,upper leg
2013-12-13,Golden State Warriors,Jermaine ONeal,arthroscopic surgery on right wrist to repair torn ligament (out indefinitely),1.0,0.0,regular,2013,24,,wrist,arm
2013-12-13,Toronto Raptors,Landry Fields,strained neck (DNP),1.0,0.0,regular,2013,21,,neck,head
2013-12-13,Los Angeles Lakers,Steve Blake,torn ligament in right elbow (DNP),1.0,0.0,regular,2013,22,,elbow,arm
2013-12-13,San Antonio Spurs,Aron Baynes,left ankle injury (DNP),1.0,0.0,regular,2013,22,,ankle,lower leg
2013-12-13,Washington Wizards,Nene Nene,right foot tendinitis (DNP),1.0,0.0,regular,2013,21,,foot,foot
2013-12-13,Houston Rockets,Greg Smith,sprained right knee (DNP),1.0,0.0,regular,2013,24,,knee,knee
2013-12-13,Los Angeles Lakers,Jordan Farmar,torn left hamstring (DNP),1.0,0.0,regular,2013,22,,hamstring,upper leg
2013-12-13,Nets,Brook Lopez,sprained left ankle (DNP),0.0,0.0,off,,,,ankle,lower leg
2013-12-13,Memphis Grizzlies,Quincy Pondexter,stress fracture in right foot (DNP),1.0,0.0,regular,2013,22,,foot,foot
2013-12-13,Boston Celtics,Kris Humphries,bruised right knee (DNP),1.0,0.0,regular,2013,25,,knee,knee
2013-12-13,Chicago Bulls,Mike James,right knee injury (DNP),1.0,0.0,regular,2013,21,,knee,knee
2013-12-13,Chicago Bulls,Luol Deng,sore left Achilles (DNP),1.0,0.0,regular,2013,21,,achilles,lower leg
2013-12-13,Milwaukee Bucks,Zaur Pachulia,fractured right foot (DNP),1.0,0.0,regular,2013,23,,foot,foot
2013-12-13,Milwaukee Bucks,Caron Butler,sore left knee (DNP),1.0,0.0,regular,2013,23,,knee,knee
2013-12-13,Philadelphia 76ers,Michael Carter-Williams,skin infection (DNP),1.0,0.0,regular,2013,24,,sick,sick
2013-12-13,New York Knicks,Raymond Felton,sore left hamstring (DNP),1.0,0.0,regular,2013,22,,hamstring,upper leg
2013-12-14,Los Angeles Lakers,Steve Blake,torn ligament in right elbow (DNP),1.0,0.0,regular,2013,23,,elbow,arm
2013-12-14,Los Angeles Lakers,Jordan Farmar,torn left hamstring (DNP),1.0,0.0,regular,2013,23,,hamstring,upper leg
2013-12-14,New York Knicks,Raymond Felton,strained left hamstring (DNP),1.0,0.0,regular,2013,23,,hamstring,upper leg
2013-12-14,New York Knicks,Kenyon Martin,strained abdominal muscle (DNP),1.0,0.0,regular,2013,23,,abdominal,torso
2013-12-14,Los Angeles Clippers,Matt Barnes,recovering from surgery on left eye (DNP),1.0,0.0,regular,2013,25,,eye,head
2013-12-14,Milwaukee Bucks,Carlos Delfino,surgery on right foot (out for season),1.0,0.0,regular,2013,24,,foot,foot
2013-12-14,Milwaukee Bucks,Zaur Pachulia,fractured right foot (DNP),1.0,0.0,regular,2013,24,,foot,foot
2013-12-14,Milwaukee Bucks,Caron Butler,sore left knee (DNP),1.0,0.0,regular,2013,24,,knee,knee
2013-12-14,Washington Wizards,Nene Nene,right foot tendinitis (DNP),1.0,0.0,regular,2013,22,,foot,foot
2013-12-14,Philadelphia 76ers,Michael Carter-Williams,skin infection (DNP),1.0,0.0,regular,2013,25,,sick,sick
2013-12-14,Chicago Bulls,Kirk Hinrich,strained back (DNP),1.0,0.0,regular,2013,22,,back,torso
2013-12-15,Houston Rockets,Omer Asik,bruised right thigh (DNP),1.0,0.0,regular,2013,25,,quad,upper leg
2013-12-15,Houston Rockets,Jeremy Lin,sprained right knee (P) / back injury (CBC) (DNP),1.0,0.0,regular,2013,25,,knee,knee
2013-12-15,Memphis Grizzlies,Quincy Pondexter,stress fracture in right foot (DNP),1.0,0.0,regular,2013,23,,foot,foot
2013-12-15,New Orleans Pelicans,Tyreke Evans,sprained left ankle (DNP),1.0,0.0,regular,2013,22,,ankle,lower leg
2013-12-16,Nets,Brook Lopez,sprained left ankle (DNP),0.0,0.0,off,,,,ankle,lower leg
2013-12-16,Minnesota Timberwolves,Kevin Martin,sore left knee (DNP),1.0,0.0,regular,2013,25,,knee,knee
2013-12-16,Los Angeles Lakers,Steve Blake,torn ligament in right elbow (DNP),1.0,0.0,regular,2013,24,,elbow,arm
2013-12-16,New York Knicks,Raymond Felton,strained left hamstring (DNP),1.0,0.0,regular,2013,24,,hamstring,upper leg
2013-12-16,Los Angeles Lakers,Jordan Farmar,torn left hamstring (DNP),1.0,0.0,regular,2013,24,,hamstring,upper leg
2013-12-16,New York Knicks,Kenyon Martin,strained abdominal muscle (DNP),1.0,0.0,regular,2013,24,,abdominal,torso
2013-12-16,Los Angeles Clippers,Matt Barnes,recovering from surgery on left eye (DNP),1.0,0.0,regular,2013,26,,eye,head
2013-12-16,Chicago Bulls,Kirk Hinrich,sore back (DNP),1.0,0.0,regular,2013,23,,back,torso
2013-12-16,Philadelphia 76ers,Michael Carter-Williams,skin infection (DNP),1.0,0.0,regular,2013,26,,sick,sick
2013-12-16,New York Knicks,Pablo Prigioni,fractured right toe (out indefinitely),1.0,0.0,regular,2013,24,,toe,foot
2013-12-17,Memphis Grizzlies,Mike Conley,bruised left thigh (DNP),1.0,0.0,regular,2013,24,,quad,upper leg
2013-12-17,Los Angeles Lakers,Jordan Farmar,torn left hamstring (DNP),1.0,0.0,regular,2013,25,,hamstring,upper leg
2013-12-17,Los Angeles Lakers,Steve Blake,torn ligament in right elbow (DNP),1.0,0.0,regular,2013,25,,elbow,arm
2013-12-17,New Orleans Pelicans,Tyreke Evans,sprained left ankle (DNP),1.0,0.0,regular,2013,23,,ankle,lower leg
2013-12-18,New York Knicks,Kenyon Martin,strained abdominal muscle (DNP),1.0,0.0,regular,2013,25,,abdominal,torso
2013-12-18,New York Knicks,Raymond Felton,strained left hamstring (DNP),1.0,0.0,regular,2013,25,,hamstring,upper leg
2013-12-18,Atlanta Hawks,Cartier Martin,sprained left ankle (DNP),1.0,0.0,regular,2013,26,,ankle,lower leg
2013-12-18,Houston Rockets,Jeremy Lin,bruised right thigh / back spasms (DNP),1.0,0.0,regular,2013,26,,quad,upper leg
2013-12-18,Washington Wizards,Glen Rice,surgery on fractured right wrist,1.0,0.0,regular,2013,24,,wrist,arm
2013-12-18,Memphis Grizzlies,Tayshaun Prince,sore left knee (DNP),1.0,0.0,regular,2013,25,,knee,knee
2013-12-18,Milwaukee Bucks,Gary Neal,left foot injury (DNP),1.0,0.0,regular,2013,25,,foot,foot
2013-12-18,Los Angeles Clippers,Reggie Bullock,sprained left ankle (DNP),1.0,0.0,regular,2013,27,,ankle,lower leg
