Date,Team,Player,Notes,reg_games_missed,post_games_missed,Season,Year,Game_number,Out_for_Season,note_keyword,category,Acquired,Reg_games_missed,Post_games_missed,Out_for_season,Pos,Age,G,GS,MPPG,TGP_prior_seasons,TMP_current_season,TMP_prior_seasons
2018-02-02,Milwaukee Bucks,Malcolm Brogdon,placed on IL with partially torn quadriceps tendon in left leg,,,regular,2017.0,51,,quad,upper leg,,1.0,0.0,False,PG,25.0,48.0,20.0,29.9,81.0,1435.1999999999998,2163.0
2018-02-02,Toronto Raptors,Lorenzo Brown,placed on IL,,,regular,2017.0,51,,roaster move,healthy inactive,,12.0,0.0,False,PG,27.0,14.0,0.0,9.9,63.0,138.6,832.4999999999999
2018-02-02,Golden State Warriors,David West,placed on IL for rest / personal reasons,,,regular,2017.0,52,,personal reasons,healthy inactive,,28.0,0.0,False,C,37.0,73.0,0.0,13.7,430.0,1000.1,10839.7
2018-02-02,Golden State Warriors,Andre Iguodala,placed on IL for rest,,,regular,2017.0,52,,rest,rest,,29.0,0.0,False,SF,34.0,64.0,7.0,25.3,435.0,1619.2,12928.5
2018-02-02,Phoenix Suns,Isaiah Canaan,placed on IL with fractured left ankle,,,regular,2017.0,53,,ankle,lower leg,,25.0,0.0,False,PG-SG,26.0,20.0,1.0,21.1,188.0,422.0,3844.4
2018-02-02,Nets,Isaiah Whitehead,placed on IL,,,,,-1,,roaster move,healthy inactive,,,,,Unknown,,,,,,,
2018-02-02,Milwaukee Bucks,Marshall Plumlee,placed on IL,,,regular,2017.0,51,,roaster move,healthy inactive,,29.0,0.0,False,C,25.0,8.0,0.0,6.5,21.0,52.0,170.1
2018-02-02,Philadelphia 76ers,Timothe Luwawu-Cabarrot,placed on IL with gastroenteritis,,,regular,2017.0,49,,sick,sick,,31.0,0.0,False,SF,22.0,52.0,7.0,15.5,69.0,806.0,1186.8
2018-02-02,Philadelphia 76ers,James Young,placed on IL,,,regular,2017.0,49,,roaster move,healthy inactive,,12.0,0.0,False,SG,22.0,6.0,0.0,10.2,102.0,61.2,801.0999999999999
2018-02-03,Golden State Warriors,Quinn Cook,placed on IL,,,regular,2017.0,53,,roaster move,healthy inactive,,22.0,0.0,False,PG,24.0,33.0,18.0,22.4,14.0,739.1999999999999,187.6
2018-02-04,Milwaukee Bucks,Xavier Munford,placed on IL,,,regular,2017.0,52,,roaster move,healthy inactive,,29.0,0.0,False,SG,25.0,6.0,0.0,3.5,18.0,21.0,332.79999999999995
2018-02-04,Memphis Grizzlies,Myke Henry,placed on IL,,,regular,2017.0,52,,roaster move,healthy inactive,,27.0,0.0,False,SF,25.0,20.0,0.0,18.9,0.0,378.0,0.0
2018-02-04,Phoenix Suns,Marquese Chriss,placed on IL,,,regular,2017.0,54,,roaster move,healthy inactive,,27.0,0.0,False,PF,20.0,72.0,49.0,21.2,82.0,1526.4,1746.6
2018-02-04,Memphis Grizzlies,Tyreke Evans,placed on IL with illness,,,regular,2017.0,52,,sick,sick,,27.0,0.0,False,PG,28.0,52.0,32.0,30.9,285.0,1606.8,8417.5
2018-02-04,Milwaukee Bucks,DJ Wilson,placed on IL,,,regular,2017.0,52,,roaster move,healthy inactive,,26.0,0.0,False,Unknown,,,,,,,
2018-02-04,Portland Trailblazers,Shabazz Napier,placed on IL with sore left big toe,,,,,-1,,toe,foot,,,,,Unknown,,,,,,,
2018-02-04,Atlanta Hawks,Ersan Ilyasova,placed on IL with illness,,,regular,2017.0,53,,sick,sick,,28.0,0.0,False,PF,30.0,69.0,43.0,25.1,358.0,1731.9,9180.1
2018-02-05,Indiana Pacers,Darren Collison,placed on IL recovering from arthroscopic surgery on left knee,,,regular,2017.0,55,,knee,knee,,16.0,0.0,False,PG,30.0,69.0,64.0,29.2,361.0,2014.8,10541.3
2018-02-05,Detroit Pistons,Dwight Buycks,placed on IL with illness,,,regular,2017.0,52,,sick,sick,,29.0,0.0,False,PG,28.0,29.0,0.0,14.7,20.0,426.2999999999999,268.6
2018-02-05,Portland Trailblazers,Evan Turner,placed on IL with left calf injury,,,,,-1,,calf,lower leg,,,,,Unknown,,,,,,,
2018-02-05,Indiana Pacers,Victor Oladipo,placed on IL with illness,,,regular,2017.0,55,,sick,sick,,26.0,0.0,False,SG,25.0,75.0,75.0,34.0,296.0,2550.0,9839.8
2018-02-05,Dallas Mavericks,Harrison Barnes,placed on IL with sprained left ankle,,,regular,2017.0,54,,ankle,lower leg,,26.0,0.0,False,PF,25.0,77.0,77.0,34.2,450.0,2633.4,13470.6
2018-02-05,Utah Jazz,Georges Niang,placed on IL,,,regular,2017.0,53,,roaster move,healthy inactive,,27.0,0.0,False,PF,24.0,9.0,0.0,3.6,23.0,32.4,92.0
2018-02-05,Detroit Pistons,Brice Johnson,placed on IL,,,regular,2017.0,52,,roaster move,healthy inactive,,24.0,0.0,False,PF,23.0,18.0,0.0,5.4,3.0,97.2,9.0
2018-02-06,Phoenix Suns,Danuel House,placed on IL,,,regular,2017.0,55,,roaster move,healthy inactive,,26.0,0.0,False,Unknown,,,,,,,
2018-02-06,Phoenix Suns,Devin Booker,placed on IL with left hip pointer,,,regular,2017.0,55,,hip,upper leg,,23.0,0.0,False,SG,21.0,54.0,54.0,34.5,154.0,1863.0,4835.2
2018-02-06,Houston Rockets,Troy Williams,placed on IL,,,regular,2017.0,52,,roaster move,healthy inactive,,30.0,0.0,False,SF,23.0,21.0,1.0,14.6,35.0,306.59999999999997,577.0
2018-02-06,Golden State Warriors,Damian Jones,placed on IL,,,regular,2017.0,54,,roaster move,healthy inactive,,16.0,0.0,False,C,22.0,15.0,0.0,5.9,14.0,88.5,106.2
2018-02-06,Nets,Quincy Acy,placed on IL with strained right middle finger,,,,,-1,,finger,hand,,,,,Unknown,,,,,,,
2018-02-06,Atlanta Hawks,DeAndre Bembry,placed on IL with strained left adductor,,,regular,2017.0,54,,hip,upper leg,,5.0,0.0,False,Unknown,,,,,,,
2018-02-06,Boston Celtics,Shane Larkin,placed on IL with sore right knee (DTD),,,regular,2017.0,55,,knee,knee,,21.0,0.0,False,PG,25.0,54.0,2.0,14.4,204.0,777.6,4108.799999999999
2018-02-06,Milwaukee Bucks,Matthew Dellavedova,placed on IL with sprained right ankle,,,regular,2017.0,53,,ankle,lower leg,,0.0,0.0,False,PG,27.0,38.0,3.0,18.7,337.0,710.6,7406.8
2018-02-07,Minnesota Timberwolves,Marcus Georges-Hunt,placed on IL with illness,,,regular,2017.0,57,,sick,sick,,24.0,0.0,False,SG,23.0,42.0,0.0,5.3,5.0,222.6,48.00000000000003
2018-02-07,Minnesota Timberwolves,Amile Jefferson,placed on IL,,,regular,2017.0,57,,roaster move,healthy inactive,,16.0,0.0,False,Unknown,,,,,,,
2018-02-07,Phoenix Suns,Tyson Chandler,placed on IL for rest / sore neck,,,regular,2017.0,56,,rest,rest,,24.0,0.0,False,C,35.0,46.0,46.0,25.0,326.0,1150.0,9537.9
2018-02-07,Nets,Caris LeVert,placed on IL with sprained right knee,,,,,-1,,knee,knee,,,,,Unknown,,,,,,,
2018-02-07,Cleveland Cavaliers,Iman Shumpert,placed on IL with plantar fasciitis in left foot (out for season),,,regular,2017.0,53,,foot,foot,,76.0,0.0,False,SG,27.0,14.0,6.0,19.7,381.0,275.8,9431.0
2018-02-07,Cleveland Cavaliers,Derrick Rose,placed on IL for rest,,,regular,2017.0,53,,rest,rest,,4.0,0.0,False,PG,29.0,25.0,7.0,16.8,203.0,420.0,6473.4
2018-02-07,San Antonio Spurs,Darrun Hilliard,placed on IL,,,regular,2017.0,56,,roaster move,healthy inactive,,25.0,0.0,False,SG,24.0,14.0,0.0,6.8,77.0,95.2,766.0
2018-02-08,Portland Trailblazers,Wade Baldwin,placed on IL,,,,,-1,,roaster move,healthy inactive,,,,,Unknown,,,,,,,
2018-02-08,Oklahoma City Thunder,Carmelo Anthony,placed on IL with sprained right ankle,,,regular,2017.0,56,,ankle,lower leg,,24.0,0.0,False,PF,33.0,78.0,78.0,32.1,342.0,2503.8,12433.5
2018-02-08,New York Knicks,Kristaps Porzingis,placed on IL with torn ACL in left knee (out for season),,,regular,2017.0,56,,ACL,knee,,39.0,0.0,False,PF,22.0,48.0,48.0,32.4,138.0,1555.1999999999998,4209.599999999999
2018-02-08,Oklahoma City Thunder,Russell Westbrook,placed on IL with sprained left ankle,,,regular,2017.0,56,,ankle,lower leg,,24.0,0.0,False,PG,29.0,80.0,80.0,36.4,400.0,2912.0,13803.9
2018-02-09,Indiana Pacers,Ike Anigbogu,placed on IL,,,regular,2017.0,56,,roaster move,healthy inactive,,25.0,0.0,False,C,19.0,11.0,0.0,2.7,0.0,29.700000000000003,0.0
2018-02-10,San Antonio Spurs,Tony Parker,placed on IL with tightness in back,,,regular,2017.0,57,,back,torso,,24.0,0.0,False,PG,35.0,55.0,21.0,19.5,406.0,1072.5,11859.3
2018-02-10,Nets,Milton Doyle,placed on IL,,,,,-1,,roaster move,healthy inactive,,,,,Unknown,,,,,,,
2018-02-10,Chicago Bulls,Zach LaVine,placed on IL for rest / recovering from surgery on left knee,,,regular,2017.0,55,,rest,rest,,26.0,0.0,False,SG,22.0,24.0,24.0,27.3,206.0,655.2,5946.299999999999
2018-02-11,Utah Jazz,Ricky Rubio,placed on IL with sore left hip,,,regular,2017.0,56,,hip,upper leg,,23.0,0.0,False,PG,27.0,77.0,77.0,29.3,312.0,2256.1,9819.4
2018-02-11,Dallas Mavericks,Dirk Nowitzki,placed on IL with left ankle effusion / rest,,,regular,2017.0,57,,rest,rest,,24.0,0.0,False,C,39.0,77.0,77.0,24.7,356.0,1901.9,10972.4
2018-02-11,Dallas Mavericks,Wesley Matthews,placed on IL with tightness in lower back / rest,,,regular,2017.0,57,,rest,rest,,24.0,0.0,False,SF,31.0,63.0,62.0,33.8,378.0,2129.3999999999996,12942.5
2018-02-11,Indiana Pacers,TJ Leaf,placed on IL with sore left calf,,,regular,2017.0,57,,calf,lower leg,,23.0,0.0,False,Unknown,,,,,,,
2018-02-11,Memphis Grizzlies,Brice Johnson,placed on IL,,,regular,2017.0,55,,roaster move,healthy inactive,,24.0,0.0,False,PF,23.0,18.0,0.0,5.4,3.0,97.2,9.0
2018-02-12,Phoenix Suns,Danuel House,placed on IL,,,regular,2017.0,58,,roaster move,healthy inactive,,7.0,0.0,False,Unknown,,,,,,,
2018-02-12,Golden State Warriors,Draymond Green,placed on IL with sprained left index finger,,,regular,2017.0,57,,finger,hand,,24.0,0.0,False,PF,27.0,70.0,70.0,32.7,477.0,2289.0,13330.2
2018-02-12,Phoenix Suns,Tyler Ulis,placed on IL with lower back injury,,,regular,2017.0,58,,back,torso,,23.0,0.0,False,PG,22.0,71.0,43.0,23.4,61.0,1661.4,1122.4
2018-02-12,Phoenix Suns,Alec Peters,placed on IL,,,regular,2017.0,58,,roaster move,healthy inactive,,16.0,0.0,False,PF,22.0,20.0,0.0,11.3,0.0,226.0,0.0
2018-02-12,San Antonio Spurs,LaMarcus Aldridge,placed on IL with sore right knee,,,regular,2017.0,58,,knee,knee,,22.0,0.0,False,C,32.0,75.0,75.0,33.5,402.0,2512.5,13921.9
2018-02-12,Detroit Pistons,Reggie Hearn,placed on IL,,,regular,2017.0,56,,roaster move,healthy inactive,,17.0,0.0,False,SG,26.0,3.0,0.0,2.3,0.0,6.8999999999999995,0.0
2018-02-12,Detroit Pistons,Kahlil Felder,placed on IL,,,regular,2017.0,56,,roaster move,healthy inactive,,0.0,0.0,False,Unknown,,,,,,,
2018-02-12,Chicago Bulls,Antonio Blakeney,placed on IL,,,regular,2017.0,56,,roaster move,healthy inactive,,17.0,0.0,False,SG,21.0,19.0,0.0,16.5,0.0,313.5,0.0
2018-02-13,Oklahoma City Thunder,Daniel Hamilton,placed on IL,,,regular,2017.0,58,,roaster move,healthy inactive,,14.0,0.0,False,SG,22.0,6.0,0.0,4.7,0.0,28.200000000000003,0.0
2018-02-13,Oklahoma City Thunder,PJ Dozier,placed on IL,,,regular,2017.0,58,,roaster move,healthy inactive,,49.0,0.0,False,PG,21.0,2.0,0.0,1.5,0.0,3.0,0.0
2018-02-13,Milwaukee Bucks,John Henson,placed on IL with sore right hamstring,,,regular,2017.0,56,,hamstring,upper leg,,24.0,0.0,False,C,27.0,76.0,69.0,25.9,327.0,1968.4,6187.400000000001
2018-02-14,Washington Wizards,Tim Frazier,placed on IL recovering from surgery to repair fractured nose,,,regular,2017.0,57,,nose,head,,24.0,0.0,False,PG,27.0,59.0,11.0,14.2,129.0,837.8,2508.7
2018-02-14,Washington Wizards,Jason Smith,placed on IL with illness,,,regular,2017.0,57,,sick,sick,,24.0,0.0,False,C,31.0,33.0,2.0,8.6,327.0,283.8,5896.500000000001
2018-02-14,Golden State Warriors,Patrick McCaw,placed on IL with fractured left wrist,,,regular,2017.0,58,,wrist,arm,,11.0,0.0,False,SG,22.0,57.0,10.0,16.9,86.0,963.3,1253.5999999999997
2018-02-14,Atlanta Hawks,Ersan Ilyasova,placed on IL with sprained right shoulder,,,regular,2017.0,59,,shoulder,torso,,21.0,0.0,False,PF,30.0,69.0,43.0,25.1,358.0,1731.9,9180.1
2018-02-14,Memphis Grizzlies,Wayne Selden,placed on IL with sore right knee,,,regular,2017.0,56,,knee,knee,,21.0,0.0,False,SG,23.0,35.0,9.0,19.8,20.0,693.0,342.79999999999995
2018-02-14,Chicago Bulls,Omer Asik,placed on IL,,,regular,2017.0,57,,roaster move,healthy inactive,,24.0,0.0,False,Unknown,,,,,,,
2018-02-14,Philadelphia 76ers,Justin Anderson,placed on IL with sprained right ankle,,,regular,2017.0,55,,ankle,lower leg,,19.0,0.0,False,SF,24.0,38.0,0.0,13.7,135.0,520.6,1974.0
2018-02-15,Los Angeles Lakers,Alex Caruso,placed on IL,,,regular,2017.0,57,,roaster move,healthy inactive,,23.0,0.0,False,PG,23.0,37.0,7.0,15.2,0.0,562.4,0.0
2018-02-15,Denver Nuggets,Torrey Craig,placed on IL with hamstring injury,,,regular,2017.0,58,,hamstring,upper leg,,20.0,0.0,False,SF,27.0,39.0,5.0,16.1,0.0,627.9000000000001,0.0
2018-02-22,Sacramento Kings,Kosta Koufos,placed on IL with illness,,,regular,2017.0,58,,sick,sick,,23.0,0.0,False,C,28.0,71.0,13.0,19.6,415.0,1391.6,7684.5
2018-02-22,Sacramento Kings,Jack Cooley,placed on IL,,,regular,2017.0,58,,roaster move,healthy inactive,,16.0,0.0,False,PF,26.0,7.0,0.0,12.4,16.0,86.8,86.39999999999999
2018-02-22,Los Angeles Clippers,Avery Bradley,placed on IL with athletic pubalgia / sports hernia (out for season),,,regular,2017.0,57,,other,other,,66.0,0.0,False,SG,27.0,46.0,46.0,31.2,347.0,1435.2,11091.3
2018-02-22,Chicago Bulls,Ryan Arcidiacono,placed on IL,,,regular,2017.0,58,,roaster move,healthy inactive,,11.0,0.0,False,PG,23.0,24.0,0.0,12.7,0.0,304.79999999999995,0.0
2018-02-22,Chicago Bulls,Robin Lopez,placed on IL,,,regular,2017.0,58,,roaster move,healthy inactive,,17.0,0.0,False,C,29.0,64.0,64.0,26.4,408.0,1689.6,11508.2
2018-02-22,Chicago Bulls,Justin Holiday,placed on IL,,,regular,2017.0,58,,roaster move,healthy inactive,,22.0,0.0,False,SG,28.0,72.0,72.0,31.5,208.0,2268.0,3221.8999999999996
2018-02-22,Sacramento Kings,DeAaron Fox,placed on IL with conjunctivitis / pink eye,,,regular,2017.0,58,,eye,head,,23.0,0.0,False,Unknown,,,,,,,
2018-02-23,Houston Rockets,Markel Brown,placed on IL,,,regular,2017.0,58,,roaster move,healthy inactive,,24.0,0.0,False,SG,26.0,4.0,0.0,7.8,111.0,31.2,1769.8000000000002
2018-02-23,San Antonio Spurs,Darrun Hilliard,placed on IL,,,regular,2017.0,60,,roaster move,healthy inactive,,22.0,0.0,False,SG,24.0,14.0,0.0,6.8,77.0,95.2,766.0
2018-02-23,Phoenix Suns,Tyson Chandler,placed on IL with neck spasms,,,regular,2017.0,60,,neck,head,,19.0,0.0,False,C,35.0,46.0,46.0,25.0,326.0,1150.0,9537.9
2018-02-23,San Antonio Spurs,Derrick White,placed on IL,,,regular,2017.0,60,,roaster move,healthy inactive,,20.0,0.0,False,PG,23.0,17.0,0.0,8.2,0.0,139.39999999999998,0.0
2018-02-23,Indiana Pacers,Ike Anigbogu,placed on IL,,,regular,2017.0,59,,roaster move,healthy inactive,,12.0,0.0,False,C,19.0,11.0,0.0,2.7,0.0,29.700000000000003,0.0
2018-02-23,Dallas Mavericks,Johnathan Motley,placed on IL,,,regular,2017.0,59,,roaster move,healthy inactive,,15.0,0.0,False,PF,22.0,11.0,4.0,16.0,0.0,176.0,0.0
2018-02-23,Dallas Mavericks,Jalen Jones,placed on IL,,,regular,2017.0,59,,roaster move,healthy inactive,,13.0,0.0,False,SF,24.0,16.0,0.0,11.3,0.0,180.8,0.0
2018-02-23,Los Angeles Lakers,Gary Payton,placed on IL,,,regular,2017.0,58,,roaster move,healthy inactive,,21.0,0.0,False,Unknown,,,,,,,
2018-02-23,Utah Jazz,Erik McCree,placed on IL,,,regular,2017.0,59,,roaster move,healthy inactive,,15.0,0.0,False,SF,24.0,4.0,0.0,2.0,0.0,8.0,0.0
2018-02-23,Boston Celtics,Kadeem Allen,placed on IL,,,regular,2017.0,60,,roaster move,healthy inactive,,15.0,0.0,False,PG,25.0,18.0,1.0,5.9,0.0,106.2,0.0
2018-02-23,Indiana Pacers,Ben Moore,placed on IL,,,regular,2017.0,59,,roaster move,healthy inactive,,23.0,0.0,False,PF,22.0,2.0,0.0,4.5,0.0,9.0,0.0
2018-02-24,Los Angeles Lakers,Thomas Bryant,placed on IL,,,regular,2017.0,59,,roaster move,healthy inactive,,21.0,0.0,False,C,20.0,15.0,0.0,4.8,0.0,72.0,0.0
2018-02-24,Los Angeles Lakers,Lonzo Ball,placed on IL with sore left knee,,,regular,2017.0,59,,knee,knee,,22.0,0.0,False,PG,20.0,52.0,50.0,34.2,0.0,1778.4,0.0
2018-02-24,Minnesota Timberwolves,Jimmy Butler,placed on IL with meniscus injury in right knee,,,regular,2017.0,63,,knee,knee,,78.0,0.0,False,SG,28.0,59.0,59.0,36.7,392.0,2165.3,13977.5
2018-02-24,Memphis Grizzlies,Tyreke Evans,placed on IL with right rib injury,,,regular,2017.0,58,,ribs,torso,,14.0,0.0,False,PG,28.0,52.0,32.0,30.9,285.0,1606.8,8417.5
2018-02-24,Boston Celtics,Guerschon Yabusele,placed on IL,,,regular,2017.0,61,,roaster move,healthy inactive,,14.0,0.0,False,PF,22.0,33.0,4.0,7.1,0.0,234.3,0.0
2018-02-24,Boston Celtics,Aron Baynes,placed on IL with sprained left elbow,,,regular,2017.0,61,,elbow,arm,,20.0,0.0,False,C,31.0,81.0,67.0,18.3,321.0,1482.3,4355.4
2018-02-24,Sacramento Kings,JaKarr Sampson,placed on IL,,,regular,2017.0,59,,roaster move,healthy inactive,,17.0,0.0,False,SF,24.0,22.0,6.0,15.6,147.0,343.2,2292.9
2018-02-26,Golden State Warriors,Kevon Looney,placed on IL,,,regular,2017.0,61,,roaster move,healthy inactive,,19.0,0.0,False,C,21.0,66.0,4.0,13.8,58.0,910.8,466.19999999999993
2018-02-26,Toronto Raptors,Malachi Richardson,placed on IL,,,regular,2017.0,59,,roaster move,healthy inactive,,72.0,0.0,False,SG,22.0,26.0,4.0,12.5,22.0,325.0,198.0
2018-02-26,Nets,James Webb,placed on IL,,,,,-1,,roaster move,healthy inactive,,,,,Unknown,,,,,,,
2018-02-26,Los Angeles Lakers,Alex Caruso,placed on IL,,,regular,2017.0,60,,roaster move,healthy inactive,,18.0,0.0,False,PG,23.0,37.0,7.0,15.2,0.0,562.4,0.0
2018-02-26,Atlanta Hawks,Antonius Cleveland,placed on IL with left ankle injury,,,regular,2017.0,61,,ankle,lower leg,,4.0,0.0,False,SG,23.0,17.0,0.0,7.2,0.0,122.4,0.0
2018-02-26,Chicago Bulls,Zach LaVine,placed on IL for rest / recovering from surgery on left knee,,,regular,2017.0,60,,rest,rest,,21.0,0.0,False,SG,22.0,24.0,24.0,27.3,206.0,655.2,5946.299999999999
2018-02-26,Nets,Isaiah Whitehead,placed on IL,,,,,-1,,roaster move,healthy inactive,,,,,Unknown,,,,,,,
2018-02-27,Denver Nuggets,Juancho Hernangomez,placed on IL,,,regular,2017.0,61,,roaster move,healthy inactive,,16.0,0.0,False,PF,22.0,25.0,3.0,11.1,62.0,277.5,843.1999999999998
2018-02-27,Denver Nuggets,Monte Morris,placed on IL,,,regular,2017.0,61,,roaster move,healthy inactive,,33.0,0.0,False,PG,22.0,3.0,0.0,8.3,0.0,24.9,0.0
2018-02-27,Cleveland Cavaliers,Jeff Green,placed on IL with sore lower back,,,regular,2017.0,60,,back,torso,,21.0,0.0,False,PF,31.0,78.0,13.0,23.4,413.0,1825.2,12016.1
2018-02-27,Chicago Bulls,Justin Holiday,placed on IL,,,regular,2017.0,61,,roaster move,healthy inactive,,18.0,0.0,False,SG,28.0,72.0,72.0,31.5,208.0,2268.0,3221.8999999999996
2018-02-27,Miami Heat,Jordan Mickey,placed on IL,,,regular,2017.0,61,,roaster move,healthy inactive,,20.0,0.0,False,PF,23.0,23.0,3.0,12.3,45.0,282.90000000000003,225.59999999999997
2018-02-28,Phoenix Suns,TJ Warren,placed on IL with tailbone injury / concussion,,,regular,2017.0,63,,head,head,,18.0,0.0,False,Unknown,,,,,,,
2018-02-28,Phoenix Suns,Davon Reed,placed on IL,,,regular,2017.0,63,,roaster move,healthy inactive,,16.0,0.0,False,SG,22.0,21.0,1.0,11.5,0.0,241.5,0.0
2018-02-28,San Antonio Spurs,Pau Gasol,placed on IL with bruised left knee,,,regular,2017.0,62,,knee,knee,,19.0,0.0,False,C,37.0,77.0,63.0,23.5,353.0,1809.5,10966.4
2018-02-28,Charlotte Hornets,Cody Zeller,placed on IL with sore left knee,,,regular,2017.0,62,,knee,knee,,18.0,0.0,False,C,25.0,33.0,0.0,19.0,290.0,627.0,6594.500000000001
2018-02-28,Memphis Grizzlies,Kobi Simmons,placed on IL,,,regular,2017.0,60,,roaster move,healthy inactive,,21.0,0.0,False,PG,20.0,32.0,12.0,20.1,0.0,643.2,0.0
2018-02-28,Memphis Grizzlies,Deyonta Davis,placed on IL with left ankle injury,,,regular,2017.0,60,,ankle,lower leg,,19.0,0.0,False,C,21.0,62.0,6.0,15.2,39.0,942.4,248.69999999999993
2018-02-28,Los Angeles Clippers,Tyrone Wallace,placed on IL,,,regular,2017.0,60,,roaster move,healthy inactive,,8.0,0.0,False,PG,23.0,30.0,19.0,28.4,0.0,852.0,0.0
2018-03-01,Los Angeles Lakers,Josh Hart,placed on IL with fractured left hand,,,regular,2017.0,61,,hand,hand,,7.0,0.0,False,SG,22.0,63.0,23.0,23.2,0.0,1461.6,0.0
2018-03-01,Miami Heat,Tyler Johnson,placed on IL with bruised left quadricep,,,regular,2017.0,62,,quad,upper leg,,18.0,0.0,False,PG,25.0,72.0,39.0,28.5,146.0,2052.0,3702.0
2018-03-01,Los Angeles Lakers,Channing Frye,placed on IL with recovering from appendectomy,,,regular,2017.0,61,,sick,sick,,11.0,0.0,False,C,34.0,53.0,1.0,13.1,330.0,694.3,7165.4
2018-03-02,Washington Wizards,Jason Smith,placed on IL,,,regular,2017.0,63,,roaster move,healthy inactive,,35.0,0.0,False,C,31.0,33.0,2.0,8.6,327.0,283.8,5896.500000000001
2018-03-02,Washington Wizards,Devin Robinson,placed on IL,,,regular,2017.0,63,,roaster move,healthy inactive,,19.0,0.0,False,SF,22.0,1.0,0.0,13.0,0.0,13.0,0.0
2018-03-02,Golden State Warriors,Shaun Livingston,placed on IL for rest,,,regular,2017.0,63,,rest,rest,,18.0,0.0,False,PG,32.0,71.0,7.0,15.9,445.0,1128.9,9195.1
2018-03-02,Toronto Raptors,Ogugua Anunoby,placed on IL with sprained right ankle,,,regular,2017.0,61,,ankle,lower leg,,14.0,0.0,False,Unknown,,,,,,,
2018-03-02,Orlando Magic,Arron Afflalo,placed on IL,,,regular,2017.0,62,,roaster move,healthy inactive,,18.0,0.0,False,SG,32.0,53.0,3.0,12.9,350.0,683.7,11374.1
2018-03-02,Memphis Grizzlies,Chandler Parsons,placed on IL with illness,,,regular,2017.0,61,,sick,sick,,20.0,0.0,False,SF,29.0,36.0,8.0,19.2,324.0,691.1999999999999,10727.3
2018-03-02,Phoenix Suns,Tyson Chandler,placed on IL with neck spasms,,,regular,2017.0,64,,neck,head,,17.0,0.0,False,C,35.0,46.0,46.0,25.0,326.0,1150.0,9537.9
2018-03-03,Oklahoma City Thunder,Carmelo Anthony,placed on IL for rest,,,regular,2017.0,65,,rest,rest,,16.0,0.0,False,PF,33.0,78.0,78.0,32.1,342.0,2503.8,12433.5
2018-03-03,San Antonio Spurs,LaMarcus Aldridge,placed on IL with sprained right ankle,,,regular,2017.0,63,,ankle,lower leg,,18.0,0.0,False,C,32.0,75.0,75.0,33.5,402.0,2512.5,13921.9
2018-03-03,San Antonio Spurs,Brandon Paul,placed on IL,,,regular,2017.0,63,,roaster move,healthy inactive,,18.0,0.0,False,SG,26.0,64.0,2.0,9.0,0.0,576.0,0.0
2018-03-03,Los Angeles Lakers,Brandon Ingram,placed on IL with strained left hip flexor,,,regular,2017.0,62,,hip,upper leg,,8.0,0.0,False,SF,20.0,59.0,59.0,33.5,79.0,1976.5,2275.2000000000007
2018-03-03,Memphis Grizzlies,Marc Gasol,placed on IL for rest,,,regular,2017.0,62,,rest,rest,,19.0,0.0,False,C,33.0,73.0,73.0,33.0,385.0,2409.0,13343.1
2018-03-03,Memphis Grizzlies,Andrew Harrison,placed on IL with right wrist injury,,,regular,2017.0,62,,wrist,arm,,12.0,0.0,False,PG,23.0,56.0,46.0,23.7,78.0,1327.2,1594.8
2018-03-03,Cleveland Cavaliers,Jeff Green,placed on IL with sore lower back,,,regular,2017.0,62,,back,torso,,18.0,0.0,False,PF,31.0,78.0,13.0,23.4,413.0,1825.2,12016.1
2018-03-03,Portland Trailblazers,Maurice Harkless,placed on IL with sore left knee,,,,,-1,,knee,knee,,,,,Unknown,,,,,,,
2018-03-03,Sacramento Kings,Willie Cauley-Stein,placed on IL with strained lower back,,,regular,2017.0,63,,back,torso,,15.0,0.0,False,C,24.0,73.0,58.0,28.0,141.0,2044.0,2829.8999999999996
