Team,Year,Season,Game_num,Date,Away_flag,Opponent,OT_flag
Atlanta Hawks,2015,post,90,2016-05-04,1.0,Cleveland Cavaliers,
Atlanta Hawks,2015,post,91,2016-05-06,,Cleveland Cavaliers,
Atlanta Hawks,2015,post,92,2016-05-08,,Cleveland Cavaliers,
Atlanta Hawks,2016,regular,1,2016-10-27,,Washington Wizards,
Atlanta Hawks,2016,regular,2,2016-10-29,1.0,Philadelphia 76ers,
Atlanta Hawks,2016,regular,3,2016-10-31,,Sacramento Kings,
Atlanta Hawks,2016,regular,4,2016-11-02,,Los Angeles Lakers,
Atlanta Hawks,2016,regular,5,2016-11-04,1.0,Washington Wizards,
Atlanta Hawks,2016,regular,6,2016-11-05,,Houston Rockets,
Atlanta Hawks,2016,regular,7,2016-11-08,1.0,Cleveland Cavaliers,
Atlanta Hawks,2016,regular,8,2016-11-09,,Chicago Bulls,
Atlanta Hawks,2016,regular,9,2016-11-12,,Philadelphia 76ers,
Atlanta Hawks,2016,regular,10,2016-11-15,1.0,Miami Heat,
Atlanta Hawks,2016,regular,11,2016-11-16,,Milwaukee Bucks,
Atlanta Hawks,2016,regular,12,2016-11-18,1.0,Charlotte Hornets,
Atlanta Hawks,2016,regular,13,2016-11-20,1.0,New York Knicks,
Atlanta Hawks,2016,regular,14,2016-11-22,,New Orleans Pelicans,
Atlanta Hawks,2016,regular,15,2016-11-23,1.0,Indiana Pacers,
Atlanta Hawks,2016,regular,16,2016-11-25,1.0,Utah Jazz,
Atlanta Hawks,2016,regular,17,2016-11-27,1.0,Los Angeles Lakers,
Atlanta Hawks,2016,regular,18,2016-11-28,1.0,Golden State Warriors,
Atlanta Hawks,2016,regular,19,2016-11-30,1.0,Phoenix Suns,
Atlanta Hawks,2016,regular,20,2016-12-02,,Detroit Pistons,
Atlanta Hawks,2016,regular,21,2016-12-03,1.0,Toronto Raptors,
Atlanta Hawks,2016,regular,22,2016-12-05,,Oklahoma City Thunder,
Atlanta Hawks,2016,regular,23,2016-12-07,,Miami Heat,
Atlanta Hawks,2016,regular,24,2016-12-09,1.0,Milwaukee Bucks,
Atlanta Hawks,2016,regular,25,2016-12-13,,Orlando Magic,
Atlanta Hawks,2016,regular,26,2016-12-16,1.0,Toronto Raptors,
Atlanta Hawks,2016,regular,27,2016-12-17,,Charlotte Hornets,
Atlanta Hawks,2016,regular,28,2016-12-19,1.0,Oklahoma City Thunder,
Atlanta Hawks,2016,regular,29,2016-12-21,,Minnesota Timberwolves,
Atlanta Hawks,2016,regular,30,2016-12-23,1.0,Denver Nuggets,
Atlanta Hawks,2016,regular,31,2016-12-26,1.0,Minnesota Timberwolves,
Atlanta Hawks,2016,regular,32,2016-12-28,,New York Knicks,OT
Atlanta Hawks,2016,regular,33,2016-12-30,,Detroit Pistons,
Atlanta Hawks,2016,regular,34,2017-01-01,,San Antonio Spurs,OT
Atlanta Hawks,2016,regular,35,2017-01-04,1.0,Orlando Magic,
Atlanta Hawks,2016,regular,36,2017-01-05,1.0,New Orleans Pelicans,
Atlanta Hawks,2016,regular,37,2017-01-07,1.0,Dallas Mavericks,
Atlanta Hawks,2016,regular,38,2017-01-10,1.0,Brooklyn Nets,
Atlanta Hawks,2016,regular,39,2017-01-13,,Boston Celtics,
Atlanta Hawks,2016,regular,40,2017-01-15,,Milwaukee Bucks,
Atlanta Hawks,2016,regular,41,2017-01-16,1.0,New York Knicks,
Atlanta Hawks,2016,regular,42,2017-01-18,1.0,Detroit Pistons,
Atlanta Hawks,2016,regular,43,2017-01-20,,Chicago Bulls,
Atlanta Hawks,2016,regular,44,2017-01-21,,Philadelphia 76ers,
Atlanta Hawks,2016,regular,45,2017-01-23,,Los Angeles Clippers,
Atlanta Hawks,2016,regular,46,2017-01-25,1.0,Chicago Bulls,
Atlanta Hawks,2016,regular,47,2017-01-27,,Washington Wizards,
Atlanta Hawks,2016,regular,48,2017-01-29,,New York Knicks,4OT
Atlanta Hawks,2016,regular,49,2017-02-01,1.0,Miami Heat,
Atlanta Hawks,2016,regular,50,2017-02-02,1.0,Houston Rockets,
Atlanta Hawks,2016,regular,51,2017-02-04,,Orlando Magic,
Atlanta Hawks,2016,regular,52,2017-02-06,,Utah Jazz,
Atlanta Hawks,2016,regular,53,2017-02-08,,Denver Nuggets,
Atlanta Hawks,2016,regular,54,2017-02-10,1.0,Sacramento Kings,
Atlanta Hawks,2016,regular,55,2017-02-13,1.0,Portland Trail Blazers,OT
Atlanta Hawks,2016,regular,56,2017-02-15,1.0,Los Angeles Clippers,
Atlanta Hawks,2016,regular,57,2017-02-24,,Miami Heat,
Atlanta Hawks,2016,regular,58,2017-02-25,1.0,Orlando Magic,
Atlanta Hawks,2016,regular,59,2017-02-27,1.0,Boston Celtics,
Atlanta Hawks,2016,regular,60,2017-03-01,,Dallas Mavericks,
Atlanta Hawks,2016,regular,61,2017-03-03,,Cleveland Cavaliers,
Atlanta Hawks,2016,regular,62,2017-03-05,,Indiana Pacers,
Atlanta Hawks,2016,regular,63,2017-03-06,,Golden State Warriors,
Atlanta Hawks,2016,regular,64,2017-03-08,,Brooklyn Nets,
Atlanta Hawks,2016,regular,65,2017-03-10,,Toronto Raptors,
Atlanta Hawks,2016,regular,66,2017-03-11,1.0,Memphis Grizzlies,
Atlanta Hawks,2016,regular,67,2017-03-13,1.0,San Antonio Spurs,
Atlanta Hawks,2016,regular,68,2017-03-16,,Memphis Grizzlies,
Atlanta Hawks,2016,regular,69,2017-03-18,,Portland Trail Blazers,
Atlanta Hawks,2016,regular,70,2017-03-20,1.0,Charlotte Hornets,
Atlanta Hawks,2016,regular,71,2017-03-22,1.0,Washington Wizards,
Atlanta Hawks,2016,regular,72,2017-03-24,1.0,Milwaukee Bucks,
Atlanta Hawks,2016,regular,73,2017-03-26,,Brooklyn Nets,
Atlanta Hawks,2016,regular,74,2017-03-28,,Phoenix Suns,
Atlanta Hawks,2016,regular,75,2017-03-29,1.0,Philadelphia 76ers,
Atlanta Hawks,2016,regular,76,2017-04-01,1.0,Chicago Bulls,
Atlanta Hawks,2016,regular,77,2017-04-02,1.0,Brooklyn Nets,
Atlanta Hawks,2016,regular,78,2017-04-06,,Boston Celtics,
Atlanta Hawks,2016,regular,79,2017-04-07,1.0,Cleveland Cavaliers,
Atlanta Hawks,2016,regular,80,2017-04-09,,Cleveland Cavaliers,OT
Atlanta Hawks,2016,regular,81,2017-04-11,,Charlotte Hornets,
Atlanta Hawks,2016,regular,82,2017-04-12,1.0,Indiana Pacers,
Atlanta Hawks,2016,post,83,2017-04-16,1.0,Washington Wizards,
Atlanta Hawks,2016,post,84,2017-04-19,1.0,Washington Wizards,
Atlanta Hawks,2016,post,85,2017-04-22,,Washington Wizards,
Atlanta Hawks,2016,post,86,2017-04-24,,Washington Wizards,
Atlanta Hawks,2016,post,87,2017-04-26,1.0,Washington Wizards,
Atlanta Hawks,2016,post,88,2017-04-28,,Washington Wizards,
Atlanta Hawks,2017,regular,1,2017-10-18,1.0,Dallas Mavericks,
Atlanta Hawks,2017,regular,2,2017-10-20,1.0,Charlotte Hornets,
Atlanta Hawks,2017,regular,3,2017-10-22,1.0,Brooklyn Nets,
Atlanta Hawks,2017,regular,4,2017-10-23,1.0,Miami Heat,
Atlanta Hawks,2017,regular,5,2017-10-26,1.0,Chicago Bulls,
Atlanta Hawks,2017,regular,6,2017-10-27,,Denver Nuggets,
Atlanta Hawks,2017,regular,7,2017-10-29,,Milwaukee Bucks,
Atlanta Hawks,2017,regular,8,2017-11-01,1.0,Philadelphia 76ers,
Atlanta Hawks,2017,regular,9,2017-11-03,,Houston Rockets,
Atlanta Hawks,2017,regular,10,2017-11-05,1.0,Cleveland Cavaliers,
Atlanta Hawks,2017,regular,11,2017-11-06,,Boston Celtics,
Atlanta Hawks,2017,regular,12,2017-11-10,1.0,Detroit Pistons,
Atlanta Hawks,2017,regular,13,2017-11-11,1.0,Washington Wizards,
Atlanta Hawks,2017,regular,14,2017-11-13,1.0,New Orleans Pelicans,
Atlanta Hawks,2017,regular,15,2017-11-15,,Sacramento Kings,
Atlanta Hawks,2017,regular,16,2017-11-18,,Boston Celtics,
Atlanta Hawks,2017,regular,17,2017-11-20,1.0,San Antonio Spurs,
Atlanta Hawks,2017,regular,18,2017-11-22,,Los Angeles Clippers,
Atlanta Hawks,2017,regular,19,2017-11-24,,New York Knicks,
Atlanta Hawks,2017,regular,20,2017-11-25,,Toronto Raptors,
Atlanta Hawks,2017,regular,21,2017-11-30,,Cleveland Cavaliers,
Atlanta Hawks,2017,regular,22,2017-12-02,1.0,Brooklyn Nets,
Atlanta Hawks,2017,regular,23,2017-12-04,,Brooklyn Nets,
Atlanta Hawks,2017,regular,24,2017-12-06,1.0,Orlando Magic,OT
Atlanta Hawks,2017,regular,25,2017-12-09,,Orlando Magic,
Atlanta Hawks,2017,regular,26,2017-12-10,1.0,New York Knicks,
Atlanta Hawks,2017,regular,27,2017-12-12,1.0,Cleveland Cavaliers,
Atlanta Hawks,2017,regular,28,2017-12-14,,Detroit Pistons,
Atlanta Hawks,2017,regular,29,2017-12-15,1.0,Memphis Grizzlies,
Atlanta Hawks,2017,regular,30,2017-12-18,,Miami Heat,
Atlanta Hawks,2017,regular,31,2017-12-20,,Indiana Pacers,
Atlanta Hawks,2017,regular,32,2017-12-22,1.0,Oklahoma City Thunder,
Atlanta Hawks,2017,regular,33,2017-12-23,,Dallas Mavericks,
Atlanta Hawks,2017,regular,34,2017-12-27,,Washington Wizards,
Atlanta Hawks,2017,regular,35,2017-12-29,1.0,Toronto Raptors,
Atlanta Hawks,2017,regular,36,2017-12-30,,Portland Trail Blazers,
Atlanta Hawks,2017,regular,37,2018-01-02,1.0,Phoenix Suns,
Atlanta Hawks,2017,regular,38,2018-01-05,1.0,Portland Trail Blazers,
Atlanta Hawks,2017,regular,39,2018-01-07,1.0,Los Angeles Lakers,
Atlanta Hawks,2017,regular,40,2018-01-08,1.0,Los Angeles Clippers,
Atlanta Hawks,2017,regular,41,2018-01-10,1.0,Denver Nuggets,
Atlanta Hawks,2017,regular,42,2018-01-12,,Brooklyn Nets,
Atlanta Hawks,2017,regular,43,2018-01-15,,San Antonio Spurs,
Atlanta Hawks,2017,regular,44,2018-01-17,,New Orleans Pelicans,
Atlanta Hawks,2017,regular,45,2018-01-20,,Chicago Bulls,
Atlanta Hawks,2017,regular,46,2018-01-22,,Utah Jazz,
Atlanta Hawks,2017,regular,47,2018-01-24,,Toronto Raptors,
Atlanta Hawks,2017,regular,48,2018-01-26,1.0,Charlotte Hornets,
Atlanta Hawks,2017,regular,49,2018-01-27,,Washington Wizards,
Atlanta Hawks,2017,regular,50,2018-01-29,,Minnesota Timberwolves,
Atlanta Hawks,2017,regular,51,2018-01-31,,Charlotte Hornets,
Atlanta Hawks,2017,regular,52,2018-02-02,1.0,Boston Celtics,
Atlanta Hawks,2017,regular,53,2018-02-04,1.0,New York Knicks,
Atlanta Hawks,2017,regular,54,2018-02-06,,Memphis Grizzlies,
Atlanta Hawks,2017,regular,55,2018-02-08,1.0,Orlando Magic,
Atlanta Hawks,2017,regular,56,2018-02-09,,Cleveland Cavaliers,
Atlanta Hawks,2017,regular,57,2018-02-11,,Detroit Pistons,
Atlanta Hawks,2017,regular,58,2018-02-13,1.0,Milwaukee Bucks,
Atlanta Hawks,2017,regular,59,2018-02-14,1.0,Detroit Pistons,
Atlanta Hawks,2017,regular,60,2018-02-23,1.0,Indiana Pacers,
Atlanta Hawks,2017,regular,61,2018-02-26,,Los Angeles Lakers,
Atlanta Hawks,2017,regular,62,2018-02-28,,Indiana Pacers,
Atlanta Hawks,2017,regular,63,2018-03-02,,Golden State Warriors,
Atlanta Hawks,2017,regular,64,2018-03-04,,Phoenix Suns,
Atlanta Hawks,2017,regular,65,2018-03-06,1.0,Toronto Raptors,
Atlanta Hawks,2017,regular,66,2018-03-09,1.0,Indiana Pacers,
Atlanta Hawks,2017,regular,67,2018-03-11,,Chicago Bulls,
Atlanta Hawks,2017,regular,68,2018-03-13,,Oklahoma City Thunder,
Atlanta Hawks,2017,regular,69,2018-03-15,,Charlotte Hornets,
Atlanta Hawks,2017,regular,70,2018-03-17,1.0,Milwaukee Bucks,
Atlanta Hawks,2017,regular,71,2018-03-20,1.0,Utah Jazz,
Atlanta Hawks,2017,regular,72,2018-03-22,1.0,Sacramento Kings,
Atlanta Hawks,2017,regular,73,2018-03-23,1.0,Golden State Warriors,
Atlanta Hawks,2017,regular,74,2018-03-25,1.0,Houston Rockets,
Atlanta Hawks,2017,regular,75,2018-03-28,1.0,Minnesota Timberwolves,
Atlanta Hawks,2017,regular,76,2018-03-30,,Philadelphia 76ers,
Atlanta Hawks,2017,regular,77,2018-04-01,,Orlando Magic,
Atlanta Hawks,2017,regular,78,2018-04-03,1.0,Miami Heat,
Atlanta Hawks,2017,regular,79,2018-04-04,,Miami Heat,
Atlanta Hawks,2017,regular,80,2018-04-06,1.0,Washington Wizards,
Atlanta Hawks,2017,regular,81,2018-04-08,1.0,Boston Celtics,
Atlanta Hawks,2017,regular,82,2018-04-10,,Philadelphia 76ers,
Atlanta Hawks,2018,regular,1,2018-10-17,1.0,New York Knicks,
Atlanta Hawks,2018,regular,2,2018-10-19,1.0,Memphis Grizzlies,
Atlanta Hawks,2018,regular,3,2018-10-21,1.0,Cleveland Cavaliers,
Atlanta Hawks,2018,regular,4,2018-10-24,,Dallas Mavericks,
Atlanta Hawks,2018,regular,5,2018-10-27,,Chicago Bulls,
Atlanta Hawks,2018,regular,6,2018-10-29,1.0,Philadelphia 76ers,
Atlanta Hawks,2018,regular,7,2018-10-30,1.0,Cleveland Cavaliers,
Atlanta Hawks,2018,regular,8,2018-11-01,,Sacramento Kings,
Atlanta Hawks,2018,regular,9,2018-11-03,,Miami Heat,
Atlanta Hawks,2018,regular,10,2018-11-06,1.0,Charlotte Hornets,
Atlanta Hawks,2018,regular,11,2018-11-07,,New York Knicks,
Atlanta Hawks,2018,regular,12,2018-11-09,,Detroit Pistons,
Atlanta Hawks,2018,regular,13,2018-11-11,1.0,Los Angeles Lakers,
Atlanta Hawks,2018,regular,14,2018-11-13,1.0,Golden State Warriors,
Atlanta Hawks,2018,regular,15,2018-11-15,1.0,Denver Nuggets,
Atlanta Hawks,2018,regular,16,2018-11-17,1.0,Indiana Pacers,
Atlanta Hawks,2018,regular,17,2018-11-19,,Los Angeles Clippers,
Atlanta Hawks,2018,regular,18,2018-11-21,,Toronto Raptors,
Atlanta Hawks,2018,regular,19,2018-11-23,,Boston Celtics,
Atlanta Hawks,2018,regular,20,2018-11-25,,Charlotte Hornets,
Atlanta Hawks,2018,regular,21,2018-11-27,1.0,Miami Heat,
Atlanta Hawks,2018,regular,22,2018-11-28,1.0,Charlotte Hornets,
Atlanta Hawks,2018,regular,23,2018-11-30,1.0,Oklahoma City Thunder,
Atlanta Hawks,2018,regular,24,2018-12-03,,Golden State Warriors,
Atlanta Hawks,2018,regular,25,2018-12-05,,Washington Wizards,
Atlanta Hawks,2018,regular,26,2018-12-08,,Denver Nuggets,
Atlanta Hawks,2018,regular,27,2018-12-12,1.0,Dallas Mavericks,
Atlanta Hawks,2018,regular,28,2018-12-14,1.0,Boston Celtics,
Atlanta Hawks,2018,regular,29,2018-12-16,1.0,Brooklyn Nets,
Atlanta Hawks,2018,regular,30,2018-12-18,,Washington Wizards,
Atlanta Hawks,2018,regular,31,2018-12-21,1.0,New York Knicks,
Atlanta Hawks,2018,regular,32,2018-12-23,1.0,Detroit Pistons,
Atlanta Hawks,2018,regular,33,2018-12-26,,Indiana Pacers,
Atlanta Hawks,2018,regular,34,2018-12-28,1.0,Minnesota Timberwolves,OT
Atlanta Hawks,2018,regular,35,2018-12-29,,Cleveland Cavaliers,
Atlanta Hawks,2018,regular,36,2018-12-31,1.0,Indiana Pacers,
Atlanta Hawks,2018,regular,37,2019-01-02,1.0,Washington Wizards,
Atlanta Hawks,2018,regular,38,2019-01-04,1.0,Milwaukee Bucks,
Atlanta Hawks,2018,regular,39,2019-01-06,,Miami Heat,
Atlanta Hawks,2018,regular,40,2019-01-08,1.0,Toronto Raptors,
Atlanta Hawks,2018,regular,41,2019-01-09,1.0,Brooklyn Nets,
Atlanta Hawks,2018,regular,42,2019-01-11,1.0,Philadelphia 76ers,
Atlanta Hawks,2018,regular,43,2019-01-13,,Milwaukee Bucks,
Atlanta Hawks,2018,regular,44,2019-01-15,,Oklahoma City Thunder,
Atlanta Hawks,2018,regular,45,2019-01-19,,Boston Celtics,
Atlanta Hawks,2018,regular,46,2019-01-21,,Orlando Magic,
Atlanta Hawks,2018,regular,47,2019-01-23,1.0,Chicago Bulls,
Atlanta Hawks,2018,regular,48,2019-01-26,1.0,Portland Trail Blazers,
Atlanta Hawks,2018,regular,49,2019-01-28,1.0,Los Angeles Clippers,
Atlanta Hawks,2018,regular,50,2019-01-30,1.0,Sacramento Kings,
Atlanta Hawks,2018,regular,51,2019-02-01,1.0,Utah Jazz,
Atlanta Hawks,2018,regular,52,2019-02-02,1.0,Phoenix Suns,
Atlanta Hawks,2018,regular,53,2019-02-04,1.0,Washington Wizards,
Atlanta Hawks,2018,regular,54,2019-02-07,,Toronto Raptors,
Atlanta Hawks,2018,regular,55,2019-02-09,,Charlotte Hornets,
Atlanta Hawks,2018,regular,56,2019-02-10,,Orlando Magic,
Atlanta Hawks,2018,regular,57,2019-02-12,,Los Angeles Lakers,
Atlanta Hawks,2018,regular,58,2019-02-14,,New York Knicks,
Atlanta Hawks,2018,regular,59,2019-02-22,,Detroit Pistons,
Atlanta Hawks,2018,regular,60,2019-02-23,,Phoenix Suns,
Atlanta Hawks,2018,regular,61,2019-02-25,1.0,Houston Rockets,
Atlanta Hawks,2018,regular,62,2019-02-27,,Minnesota Timberwolves,OT
Atlanta Hawks,2018,regular,63,2019-03-01,,Chicago Bulls,4OT
Atlanta Hawks,2018,regular,64,2019-03-03,1.0,Chicago Bulls,
Atlanta Hawks,2018,regular,65,2019-03-04,1.0,Miami Heat,
Atlanta Hawks,2018,regular,66,2019-03-06,,San Antonio Spurs,
Atlanta Hawks,2018,regular,67,2019-03-09,,Brooklyn Nets,
Atlanta Hawks,2018,regular,68,2019-03-10,,New Orleans Pelicans,
Atlanta Hawks,2018,regular,69,2019-03-13,,Memphis Grizzlies,
Atlanta Hawks,2018,regular,70,2019-03-16,1.0,Boston Celtics,
Atlanta Hawks,2018,regular,71,2019-03-17,1.0,Orlando Magic,
Atlanta Hawks,2018,regular,72,2019-03-19,,Houston Rockets,
Atlanta Hawks,2018,regular,73,2019-03-21,,Utah Jazz,
Atlanta Hawks,2018,regular,74,2019-03-23,,Philadelphia 76ers,
Atlanta Hawks,2018,regular,75,2019-03-26,1.0,New Orleans Pelicans,
Atlanta Hawks,2018,regular,76,2019-03-29,,Portland Trail Blazers,
Atlanta Hawks,2018,regular,77,2019-03-31,,Milwaukee Bucks,OT
Atlanta Hawks,2018,regular,78,2019-04-02,1.0,San Antonio Spurs,
Atlanta Hawks,2018,regular,79,2019-04-03,,Philadelphia 76ers,
Atlanta Hawks,2018,regular,80,2019-04-05,1.0,Orlando Magic,
Atlanta Hawks,2018,regular,81,2019-04-07,1.0,Milwaukee Bucks,
Atlanta Hawks,2018,regular,82,2019-04-10,,Indiana Pacers,
Atlanta Hawks,2019,regular,1,2019-10-24,1.0,Detroit Pistons,
Atlanta Hawks,2019,regular,2,2019-10-26,,Orlando Magic,
Atlanta Hawks,2019,regular,3,2019-10-28,,Philadelphia 76ers,
Atlanta Hawks,2019,regular,4,2019-10-29,1.0,Miami Heat,
Atlanta Hawks,2019,regular,5,2019-10-31,,Miami Heat,
Atlanta Hawks,2019,regular,6,2019-11-05,,San Antonio Spurs,
Atlanta Hawks,2019,regular,7,2019-11-06,,Chicago Bulls,
Atlanta Hawks,2019,regular,8,2019-11-08,,Sacramento Kings,
Atlanta Hawks,2019,regular,9,2019-11-10,1.0,Portland Trail Blazers,OT
Atlanta Hawks,2019,regular,10,2019-11-12,1.0,Denver Nuggets,
Atlanta Hawks,2019,regular,11,2019-11-14,1.0,Phoenix Suns,
Atlanta Hawks,2019,regular,12,2019-11-16,1.0,Los Angeles Clippers,
Atlanta Hawks,2019,regular,13,2019-11-17,1.0,Los Angeles Lakers,
Atlanta Hawks,2019,regular,14,2019-11-20,,Milwaukee Bucks,
Atlanta Hawks,2019,regular,15,2019-11-22,1.0,Detroit Pistons,
Atlanta Hawks,2019,regular,16,2019-11-23,,Toronto Raptors,
Atlanta Hawks,2019,regular,17,2019-11-25,,Minnesota Timberwolves,
Atlanta Hawks,2019,regular,18,2019-11-27,1.0,Milwaukee Bucks,
Atlanta Hawks,2019,regular,19,2019-11-29,1.0,Indiana Pacers,OT
Atlanta Hawks,2019,regular,20,2019-11-30,1.0,Houston Rockets,
Atlanta Hawks,2019,regular,21,2019-12-02,,Golden State Warriors,
Atlanta Hawks,2019,regular,22,2019-12-04,,Brooklyn Nets,
Atlanta Hawks,2019,regular,23,2019-12-08,1.0,Charlotte Hornets,
Atlanta Hawks,2019,regular,24,2019-12-10,1.0,Miami Heat,OT
Atlanta Hawks,2019,regular,25,2019-12-11,1.0,Chicago Bulls,
Atlanta Hawks,2019,regular,26,2019-12-13,,Indiana Pacers,
Atlanta Hawks,2019,regular,27,2019-12-15,,Los Angeles Lakers,
Atlanta Hawks,2019,regular,28,2019-12-17,1.0,New York Knicks,
Atlanta Hawks,2019,regular,29,2019-12-19,,Utah Jazz,
Atlanta Hawks,2019,regular,30,2019-12-21,1.0,Brooklyn Nets,
Atlanta Hawks,2019,regular,31,2019-12-23,1.0,Cleveland Cavaliers,
Atlanta Hawks,2019,regular,32,2019-12-27,,Milwaukee Bucks,
Atlanta Hawks,2019,regular,33,2019-12-28,1.0,Chicago Bulls,
Atlanta Hawks,2019,regular,34,2019-12-30,1.0,Orlando Magic,
Atlanta Hawks,2019,regular,35,2020-01-03,1.0,Boston Celtics,
Atlanta Hawks,2019,regular,36,2020-01-04,,Indiana Pacers,
Atlanta Hawks,2019,regular,37,2020-01-06,,Denver Nuggets,
Atlanta Hawks,2019,regular,38,2020-01-08,,Houston Rockets,
Atlanta Hawks,2019,regular,39,2020-01-10,1.0,Washington Wizards,
Atlanta Hawks,2019,regular,40,2020-01-12,1.0,Brooklyn Nets,
Atlanta Hawks,2019,regular,41,2020-01-14,,Phoenix Suns,
Atlanta Hawks,2019,regular,42,2020-01-17,1.0,San Antonio Spurs,
Atlanta Hawks,2019,regular,43,2020-01-18,,Detroit Pistons,
Atlanta Hawks,2019,regular,44,2020-01-20,,Toronto Raptors,
Atlanta Hawks,2019,regular,45,2020-01-22,,Los Angeles Clippers,
Atlanta Hawks,2019,regular,46,2020-01-24,1.0,Oklahoma City Thunder,
Atlanta Hawks,2019,regular,47,2020-01-26,,Washington Wizards,
Atlanta Hawks,2019,regular,48,2020-01-28,1.0,Toronto Raptors,
Atlanta Hawks,2019,regular,49,2020-01-30,,Philadelphia 76ers,
Atlanta Hawks,2019,regular,50,2020-02-01,1.0,Dallas Mavericks,
Atlanta Hawks,2019,regular,51,2020-02-03,,Boston Celtics,
Atlanta Hawks,2019,regular,52,2020-02-05,1.0,Minnesota Timberwolves,
Atlanta Hawks,2019,regular,53,2020-02-07,1.0,Boston Celtics,
Atlanta Hawks,2019,regular,54,2020-02-09,,New York Knicks,2OT
Atlanta Hawks,2019,regular,55,2020-02-10,1.0,Orlando Magic,
Atlanta Hawks,2019,regular,56,2020-02-12,1.0,Cleveland Cavaliers,
Atlanta Hawks,2019,regular,57,2020-02-20,,Miami Heat,
Atlanta Hawks,2019,regular,58,2020-02-22,,Dallas Mavericks,
Atlanta Hawks,2019,regular,59,2020-02-24,1.0,Philadelphia 76ers,
Atlanta Hawks,2019,regular,60,2020-02-26,,Orlando Magic,
Atlanta Hawks,2019,regular,61,2020-02-28,,Brooklyn Nets,
Atlanta Hawks,2019,regular,62,2020-02-29,,Portland Trail Blazers,
Atlanta Hawks,2019,regular,63,2020-03-02,,Memphis Grizzlies,
Atlanta Hawks,2019,regular,64,2020-03-06,1.0,Washington Wizards,
Atlanta Hawks,2019,regular,65,2020-03-07,1.0,Memphis Grizzlies,
Atlanta Hawks,2019,regular,66,2020-03-09,,Charlotte Hornets,2OT
Atlanta Hawks,2019,regular,67,2020-03-11,,New York Knicks,OT
Atlanta Hawks,2020,regular,1,2020-12-23,1.0,Chicago Bulls,
Atlanta Hawks,2020,regular,2,2020-12-26,1.0,Memphis Grizzlies,
Atlanta Hawks,2020,regular,3,2020-12-28,,Detroit Pistons,
Atlanta Hawks,2020,regular,4,2020-12-30,1.0,Brooklyn Nets,
Atlanta Hawks,2020,regular,5,2021-01-01,1.0,Brooklyn Nets,
Atlanta Hawks,2020,regular,6,2021-01-02,,Cleveland Cavaliers,
Atlanta Hawks,2020,regular,7,2021-01-04,,New York Knicks,
Atlanta Hawks,2020,regular,8,2021-01-06,,Charlotte Hornets,
Atlanta Hawks,2020,regular,9,2021-01-09,1.0,Charlotte Hornets,
Atlanta Hawks,2020,regular,10,2021-01-11,,Philadelphia 76ers,
Atlanta Hawks,2020,regular,11,2021-01-15,1.0,Utah Jazz,
Atlanta Hawks,2020,regular,12,2021-01-16,1.0,Portland Trail Blazers,
Atlanta Hawks,2020,regular,13,2021-01-18,,Minnesota Timberwolves,
Atlanta Hawks,2020,regular,14,2021-01-20,,Detroit Pistons,OT
Atlanta Hawks,2020,regular,15,2021-01-22,1.0,Minnesota Timberwolves,
Atlanta Hawks,2020,regular,16,2021-01-24,1.0,Milwaukee Bucks,
Atlanta Hawks,2020,regular,17,2021-01-26,,Los Angeles Clippers,
Atlanta Hawks,2020,regular,18,2021-01-27,,Brooklyn Nets,OT
Atlanta Hawks,2020,regular,19,2021-01-29,1.0,Washington Wizards,
Atlanta Hawks,2020,regular,20,2021-02-01,,Los Angeles Lakers,
Atlanta Hawks,2020,regular,21,2021-02-03,,Dallas Mavericks,
Atlanta Hawks,2020,regular,22,2021-02-04,,Utah Jazz,
Atlanta Hawks,2020,regular,23,2021-02-06,,Toronto Raptors,
Atlanta Hawks,2020,regular,24,2021-02-10,1.0,Dallas Mavericks,
Atlanta Hawks,2020,regular,25,2021-02-12,,San Antonio Spurs,
Atlanta Hawks,2020,regular,26,2021-02-13,,Indiana Pacers,
Atlanta Hawks,2020,regular,27,2021-02-15,1.0,New York Knicks,
Atlanta Hawks,2020,regular,28,2021-02-17,1.0,Boston Celtics,
Atlanta Hawks,2020,regular,29,2021-02-19,1.0,Boston Celtics,
Atlanta Hawks,2020,regular,30,2021-02-21,,Denver Nuggets,
Atlanta Hawks,2020,regular,31,2021-02-23,1.0,Cleveland Cavaliers,
Atlanta Hawks,2020,regular,32,2021-02-24,,Boston Celtics,
Atlanta Hawks,2020,regular,33,2021-02-26,1.0,Oklahoma City Thunder,
Atlanta Hawks,2020,regular,34,2021-02-28,1.0,Miami Heat,
Atlanta Hawks,2020,regular,35,2021-03-02,1.0,Miami Heat,
Atlanta Hawks,2020,regular,36,2021-03-03,1.0,Orlando Magic,
Atlanta Hawks,2020,regular,37,2021-03-11,1.0,Toronto Raptors,
Atlanta Hawks,2020,regular,38,2021-03-13,,Sacramento Kings,
Atlanta Hawks,2020,regular,39,2021-03-14,,Cleveland Cavaliers,
Atlanta Hawks,2020,regular,40,2021-03-16,1.0,Houston Rockets,
Atlanta Hawks,2020,regular,41,2021-03-18,,Oklahoma City Thunder,
Atlanta Hawks,2020,regular,42,2021-03-20,1.0,Los Angeles Lakers,
Atlanta Hawks,2020,regular,43,2021-03-22,1.0,Los Angeles Clippers,
Atlanta Hawks,2020,regular,44,2021-03-24,1.0,Sacramento Kings,
