Year,Season,Player,Pos,Age,Team,G,GS,MPPG,TGP_prior_seasons,TMP_current_season,TMP_prior_seasons
2018,regular,J.P. Macura,SG,23,Charlotte Hornets,2,0,8.5,0.0,17.0,0.0
2018,regular,Ian Mahinmi,C,32,Washington Wizards,34,6,14.6,452.0,496.4,7912.1
2018,regular,Thon Maker,C-PF,21,TOT,64,5,15.2,143.0,972.8,2046.1000000000001
2018,regular,Boban Marjanovic,C,30,TOT,58,12,11.7,135.0,678.5999999999999,1179.0
2018,regular,Lauri Markkanen,PF,21,Chicago Bulls,52,51,32.3,68.0,1679.6,2019.6
2018,regular,Jarell Martin,PF,24,Orlando Magic,42,1,7.8,147.0,327.59999999999997,2659.6
2018,regular,Frank Mason III,PG,24,Sacramento Kings,38,0,11.4,52.0,433.2,982.8
2018,regular,Yante Maten,PF,22,Miami Heat,2,0,6.5,0.0,13.0,0.0
2018,regular,Wesley Matthews,SF-SG,32,TOT,69,68,30.3,441.0,2090.7000000000003,15071.899999999998
2018,regular,Luc Mbah a Moute,PF,32,Los Angeles Clippers,4,0,15.3,430.0,61.2,9457.199999999999
2018,regular,Tahjere McCall,SG,24,Brooklyn Nets,1,0,8.0,0.0,8.0,0.0
2018,regular,Patrick McCaw,SG,23,TOT,29,1,13.7,149.0,397.29999999999995,2233.0999999999995
2018,regular,CJ McCollum,SG,27,Portland Trailblazers,70,70,33.9,371.0,2373.0,10883.9
2018,regular,T.J. McConnell,PG,26,Philadelphia 76ers,76,3,19.3,248.0,1466.8,5591.5
2018,regular,Doug McDermott,SF,27,Indiana Pacers,77,1,17.4,272.0,1339.8,5529.900000000001
2018,regular,JaVale McGee,C,31,Los Angeles Lakers,75,62,22.3,320.0,1672.5,3925.1000000000004
2018,regular,Rodney McGruder,SG,27,Miami Heat,66,45,23.5,100.0,1551.0,2280.4
2018,regular,Alfonzo McKinnie,SF,26,Golden State Warriors,72,5,13.9,14.0,1000.8000000000001,53.19999999999993
2018,regular,Ben McLemore,SG,25,Sacramento Kings,19,0,8.3,349.0,157.70000000000002,8573.5
2018,regular,Jordan McRae,SG,27,Washington Wizards,27,0,12.3,61.0,332.1,584.6
2018,regular,Jodie Meeks,SG,31,Toronto Raptors,8,0,13.0,333.0,104.0,7601.2
2018,regular,Salah Mejri,C,32,Dallas Mavericks,36,4,11.1,172.0,399.59999999999997,2111.0
2018,regular,De'Anthony Melton,PG,20,Phoenix Suns,50,31,19.7,0.0,985.0,0.0
2018,regular,Chimezie Metu,PF,21,San Antonio Spurs,29,0,5.0,0.0,145.0,0.0
2018,regular,Khris Middleton,SF,27,Milwaukee Bucks,77,77,31.1,397.0,2394.7000000000003,12778.4
2018,regular,C.J. Miles,SF,31,TOT,53,1,16.2,417.0,858.5999999999999,9172.0
2018,regular,Darius Miller,SF,28,New Orleans Pelicans,69,15,25.5,193.0,1759.5,3564.5
2018,regular,Malcolm Miller,SF,25,Toronto Raptors,10,0,6.7,15.0,67.0,126.0
2018,regular,Patty Mills,PG,30,San Antonio Spurs,82,1,23.3,503.0,1910.6000000000001,9749.4
2018,regular,Paul Millsap,PF,33,Denver Nuggets,70,65,27.1,452.0,1897.0,14792.900000000001
2018,regular,Shake Milton,SG,22,Philadelphia 76ers,20,0,13.4,0.0,268.0,0.0
2018,regular,Nikola Mirotic,PF,27,TOT,46,25,27.1,299.0,1246.6000000000001,7122.0999999999985
2018,regular,Donovan Mitchell,SG,22,Utah Jazz,77,77,33.7,90.0,2594.9,3049.9999999999995
2018,regular,Naz Mitrou-Long,SG,25,Utah Jazz,14,0,6.0,1.0,84.0,1.0
2018,regular,Malik Monk,SG,20,Charlotte Hornets,73,0,17.2,63.0,1255.6,856.7999999999997
2018,regular,Greg Monroe,C,28,TOT,43,2,11.2,460.0,481.59999999999997,12940.9
2018,regular,E'Twaun Moore,SG,29,New Orleans Pelicans,53,36,27.6,436.0,1462.8000000000002,9649.600000000002
2018,regular,Eric Moreland,PF,27,TOT,5,0,8.6,78.0,43.0,854.1
2018,regular,Jaylen Morris,SG,23,Milwaukee Bucks,4,0,7.3,6.0,29.2,97.80000000000001
2018,regular,Marcus Morris,PF,29,Boston Celtics,75,53,27.9,476.0,2092.5,12941.499999999998
2018,regular,Markieff Morris,PF,29,TOT,58,16,21.9,477.0,1270.1999999999998,13102.899999999998
2018,regular,Monte Morris,PG,23,Denver Nuggets,82,6,24.0,3.0,1968.0,24.90000000000009
2018,regular,Donatas Motiejunas,PF,28,San Antonio Spurs,3,0,4.3,254.0,12.899999999999999,4659.299999999999
2018,regular,Johnathan Motley,PF,23,Los Angeles Clippers,22,0,7.1,11.0,156.2,176.0
2018,regular,Emmanuel Mudiay,PG,22,New York Knicks,59,42,27.2,187.0,1604.8,4723.2
2018,regular,Jamal Murray,PG,21,Denver Nuggets,75,74,32.6,163.0,2445.0,4330.7
2018,regular,Dzanan Musa,SG,19,Brooklyn Nets,9,0,4.3,0.0,38.699999999999996,0.0
2018,regular,Mike Muscala,PF,27,TOT,64,10,20.4,270.0,1305.6,3837.6
2018,regular,Svi Mykhailiuk,SF,21,TOT,42,0,10.5,0.0,441.0,0.0
2018,regular,Abdel Nader,SF,25,Oklahoma City Thunder,61,1,11.4,59.0,695.4,556.1999999999999
2018,regular,Larry Nance Jr.,C,26,Cleveland Cavaliers,67,30,26.8,212.0,1795.6000000000001,4436.0
2018,regular,Shabazz Napier,PG,27,Brooklyn Nets,56,2,17.6,239.0,985.6000000000001,3737.3999999999996
2018,regular,Raul Neto,PG,26,Utah Jazz,37,1,12.8,179.0,473.6,2474.9
2018,regular,Georges Niang,PF,25,Utah Jazz,59,0,8.7,32.0,513.3,124.39999999999998
2018,regular,Joakim Noah,C,33,Memphis Grizzlies,42,1,16.5,324.0,693.0,10008.6
2018,regular,Nerlens Noel,C,24,Oklahoma City Thunder,77,2,13.7,223.0,1054.8999999999999,5789.6
2018,regular,Dirk Nowitzki,PF,40,Dallas Mavericks,51,20,15.6,433.0,795.6,12874.3
2018,regular,Frank Ntilikina,PG,20,New York Knicks,43,16,21.0,78.0,903.0,1708.1999999999998
2018,regular,James Nunnally,SF,28,TOT,15,0,6.8,13.0,102.0,165.10000000000002
2018,regular,Jusuf Nurkic,C,24,Portland Trailblazers,72,72,27.4,243.0,1972.8,5238.4
2018,regular,David Nwaba,SF,26,Cleveland Cavaliers,51,14,19.3,90.0,984.3000000000001,2043.0
2018,regular,Royce O'Neale,SF,25,Utah Jazz,82,16,20.4,80.0,1672.8,1410.8
2018,regular,Kyle O'Quinn,C,28,Indiana Pacers,45,3,8.2,398.0,368.99999999999994,6036.799999999999
2018,regular,Semi Ojeleye,PF,24,Boston Celtics,56,3,10.6,90.0,593.6,1382.9
2018,regular,Jahlil Okafor,C,23,New Orleans Pelicans,59,24,15.8,131.0,932.2,3077.8
2018,regular,Elie Okobo,PG,21,Phoenix Suns,53,16,18.1,0.0,959.3000000000001,0.0
2018,regular,Josh Okogie,SG,20,Minnesota Timberwolves,74,52,23.7,0.0,1753.8,0.0
2018,regular,Victor Oladipo,SG,26,Indiana Pacers,36,36,31.9,378.0,1148.3999999999999,12650.9
2018,regular,Kelly Olynyk,PF,27,Miami Heat,79,36,22.9,385.0,1809.1,8107.299999999999
2018,regular,Cedi Osman,SF,23,Cleveland Cavaliers,76,75,32.2,75.0,2447.2000000000003,732.5999999999999
2018,regular,Kelly Oubre Jr.,SF,23,TOT,69,19,28.0,241.0,1932.0,4837.099999999999
2018,regular,Zaza Pachulia,C,34,Detroit Pistons,68,3,12.9,426.0,877.2,8913.4
2018,regular,Jabari Parker,PF,23,TOT,64,17,26.9,190.0,1721.6,5786.9
2018,regular,Tony Parker,PG,36,Charlotte Hornets,56,0,17.9,466.0,1002.3999999999999,12998.800000000001
2018,regular,Chandler Parsons,SF,30,Memphis Grizzlies,25,3,19.8,360.0,495.0,11418.5
2018,regular,Patrick Patterson,PF,29,Oklahoma City Thunder,63,5,13.7,490.0,863.0999999999999,11488.0
2018,regular,Justin Patton,C,21,Philadelphia 76ers,3,0,7.0,1.0,21.0,4.0
2018,regular,Chris Paul,PG,33,Houston Rockets,58,58,32.0,464.0,1856.0,15590.599999999999
2018,regular,Cameron Payne,PG,24,TOT,40,13,17.8,124.0,712.0,1807.8000000000002
2018,regular,Elfrid Payton,PG,24,New Orleans Pelicans,42,42,29.8,300.0,1251.6000000000001,8857.9
2018,regular,Gary Payton II,PG,26,Washington Wizards,3,0,5.3,29.0,15.899999999999999,319.79999999999995
2018,regular,Theo Pinson,SG,23,Brooklyn Nets,18,0,11.7,0.0,210.6,0.0
2018,regular,Mason Plumlee,C,28,Denver Nuggets,82,17,21.1,416.0,1730.2,9154.5
2018,regular,Miles Plumlee,C,30,Atlanta Hawks,18,0,9.6,329.0,172.79999999999998,5512.599999999999
2018,regular,Jakob Poeltl,C,23,San Antonio Spurs,77,24,16.5,151.0,1270.5,2317.8
2018,regular,Quincy Pondexter,SF,30,San Antonio Spurs,53,0,5.5,191.0,291.5,3983.8999999999996
2018,regular,Otto Porter Jr.,SF,25,TOT,56,43,30.1,374.0,1685.6000000000001,9990.2
2018,regular,Bobby Portis,PF,23,TOT,50,28,26.0,205.0,1300.0,3865.7
2018,regular,Dwight Powell,C,27,Dallas Mavericks,77,22,21.6,260.0,1663.2,4302.400000000001
2018,regular,Norman Powell,SG,25,Toronto Raptors,60,3,18.8,228.0,1128.0,3629.3999999999996
2018,regular,Alex Poythress,PF,25,Atlanta Hawks,21,1,14.5,31.0,304.5,262.20000000000005
2018,regular,Taurean Prince,SF,24,Atlanta Hawks,55,47,28.2,147.0,1551.0,3626.6000000000004
2018,regular,Zhou Qi,PF,23,Houston Rockets,1,0,1.0,21.0,1.0,130.2
2018,regular,Ivan Rabb,PF,21,Memphis Grizzlies,49,13,14.7,36.0,720.3,514.8
2018,regular,Chasson Randle,PG,25,Washington Wizards,49,2,15.2,26.0,744.8,299.0
2018,regular,Julius Randle,PF,24,New Orleans Pelicans,73,49,30.6,238.0,2233.8,6618.799999999998
2018,regular,JJ Redick,SG,34,Philadelphia 76ers,76,63,31.3,468.0,2378.8,13864.400000000001
2018,regular,Davon Reed,SG,23,Indiana Pacers,10,0,4.7,21.0,47.0,241.5
2018,regular,Cameron Reynolds,SG,23,Minnesota Timberwolves,19,0,13.6,0.0,258.4,0.0
2018,regular,Josh Richardson,SG,25,Miami Heat,73,73,34.8,205.0,2540.3999999999996,5929.700000000001
2018,regular,Malachi Richardson,SG,23,Toronto Raptors,22,0,4.7,48.0,103.4,523.0
2018,regular,Austin Rivers,SG,26,TOT,76,15,26.7,431.0,2029.2,10384.200000000003
2018,regular,Devin Robinson,SF,23,Washington Wizards,7,0,13.6,1.0,95.2,13.0
2018,regular,Duncan Robinson,SF,24,Miami Heat,15,1,10.7,0.0,160.5,0.0
2018,regular,Glenn Robinson III,SF,25,Detroit Pistons,47,18,13.0,181.0,611.0,2584.3
2018,regular,Jerome Robinson,SG,21,Los Angeles Clippers,33,0,9.7,0.0,320.09999999999997,0.0
2018,regular,Mitchell Robinson,C,20,New York Knicks,66,19,20.6,0.0,1359.6000000000001,0.0
2018,regular,Rajon Rondo,PG,32,Los Angeles Lakers,46,29,29.8,355.0,1370.8,10925.899999999998
2018,regular,Derrick Rose,PG,30,Minnesota Timberwolves,51,13,27.3,233.0,1392.3,7012.399999999999
2018,regular,Terrence Ross,SG,27,Orlando Magic,81,0,26.5,442.0,2146.5,10398.599999999999
2018,regular,Terry Rozier,PG,24,Boston Celtics,79,14,22.7,234.0,1793.3,4720.9
2018,regular,Ricky Rubio,PG,28,Utah Jazz,68,67,27.9,395.0,1897.1999999999998,12256.7
2018,regular,D'Angelo Russell,PG,22,Brooklyn Nets,81,81,30.2,191.0,2446.2,5297.7
2018,regular,Domantas Sabonis,C,22,Indiana Pacers,74,5,24.8,164.0,1835.2,3613.000000000001
2018,regular,Brandon Sampson,SG,21,Chicago Bulls,14,2,15.3,0.0,214.20000000000002,0.0
2018,regular,JaKarr Sampson,SF,25,Chicago Bulls,4,0,31.8,169.0,127.2,2636.1
2018,regular,Dario Saric,PF,24,TOT,81,41,25.0,169.0,2025.0,4768.1
2018,regular,Tomas Satoransky,PG,27,Washington Wizards,80,54,27.1,146.0,2168.0,2456.7
2018,regular,Dennis Schroder,PG,25,Oklahoma City Thunder,79,14,29.3,386.0,2314.7000000000003,9047.099999999999
2018,regular,Mike Scott,PF,30,TOT,79,3,17.7,395.0,1398.3,6350.799999999999
2018,regular,Thabo Sefolosha,SF,34,Utah Jazz,50,2,12.2,409.0,610.0,9693.100000000002
2018,regular,Wayne Selden,SG,24,TOT,75,13,19.2,55.0,1440.0,1035.8000000000002
2018,regular,Collin Sexton,PG,20,Cleveland Cavaliers,82,72,31.8,0.0,2607.6,0.0
2018,regular,Landry Shamet,SG,21,TOT,79,27,22.8,0.0,1801.2,0.0
2018,regular,Iman Shumpert,SG,28,TOT,62,41,23.9,395.0,1481.8,9706.8
2018,regular,Pascal Siakam,PF,24,Toronto Raptors,80,79,31.9,148.0,2552.0,2723.7
2018,regular,Jordan Sibert,SG,26,Atlanta Hawks,1,0,4.0,0.0,4.0,0.0
2018,regular,Ben Simmons,PG,22,Philadelphia 76ers,79,79,34.2,91.0,2701.8,3098.7
2018,regular,Jonathon Simmons,SG-SF,29,TOT,56,9,19.0,220.0,1064.0,4563.1
2018,regular,Kobi Simmons,PG,21,Cleveland Cavaliers,1,0,2.0,32.0,2.0,643.2
2018,regular,Anfernee Simons,SG,19,Portland Trailblazers,20,1,7.1,0.0,142.0,0.0
2018,regular,Marcus Smart,SG,24,Boston Celtics,80,60,27.5,304.0,2200.0,8760.4
2018,regular,Dennis Smith Jr.,PG,21,TOT,53,50,28.5,69.0,1510.5,2049.2999999999997
2018,regular,Ish Smith,PG,30,Detroit Pistons,56,0,22.3,421.0,1248.8,8599.1
2018,regular,J.R. Smith,SG,33,Cleveland Cavaliers,11,4,20.2,512.0,222.2,15815.2
2018,regular,Jason Smith,PF-C,32,TOT,20,1,9.5,361.0,190.0,6182.300000000001
2018,regular,Zhaire Smith,SG,19,Philadelphia 76ers,6,2,18.5,0.0,111.0,0.0
2018,regular,Tony Snell,SF,27,Milwaukee Bucks,74,12,17.6,397.0,1302.4,8837.6
2018,regular,Ray Spalding,PF,21,TOT,14,3,10.6,0.0,148.4,0.0
2018,regular,Omari Spellman,PF,21,Atlanta Hawks,46,11,17.5,0.0,805.0,0.0
2018,regular,Nik Stauskas,SG,25,TOT,68,0,14.9,267.0,1013.2,5651.400000000001
2018,regular,D.J. Stephens,SG,28,Memphis Grizzlies,1,0,7.0,3.0,7.0,15.0
2018,regular,Lance Stephenson,SG,28,Los Angeles Lakers,68,3,16.5,439.0,1122.0,11921.900000000001
2018,regular,Edmond Sumner,PG,23,Indiana Pacers,23,2,9.1,1.0,209.29999999999998,2.0
2018,regular,Caleb Swanigan,PF,21,TOT,21,0,8.5,28.0,178.5,197.0
2018,regular,Jayson Tatum,SF,20,Boston Celtics,79,79,31.1,99.0,2456.9,3122.1
2018,regular,Jeff Teague,PG,30,Minnesota Timberwolves,42,41,30.1,511.0,1264.2,16179.399999999998
2018,regular,Garrett Temple,SG,32,TOT,75,55,27.2,402.0,2040.0,7856.4
2018,regular,Milos Teodosic,PG,31,Los Angeles Clippers,15,0,10.0,45.0,150.0,1134.0
2018,regular,Jared Terrell,SG,23,Minnesota Timberwolves,14,0,7.9,0.0,110.60000000000001,0.0
2018,regular,Emanuel Terry,PF,22,TOT,3,0,7.7,0.0,23.1,0.0
2018,regular,Daniel Theis,C,26,Boston Celtics,66,2,13.8,63.0,910.8000000000001,938.6999999999999
2018,regular,Isaiah Thomas,SG,29,Denver Nuggets,12,0,15.1,433.0,181.2,13282.0
2018,regular,Khyri Thomas,SG,22,Detroit Pistons,26,0,7.5,0.0,195.0,0.0
2018,regular,Lance Thomas,PF,30,New York Knicks,46,17,17.0,304.0,782.0,5805.3
2018,regular,Klay Thompson,SG,28,Golden State Warriors,78,78,34.0,573.0,2652.0,19831.999999999996
2018,regular,Tristan Thompson,C,27,Cleveland Cavaliers,43,40,27.9,537.0,1199.7,15356.899999999998
2018,regular,Sindarius Thornwell,SG,24,Los Angeles Clippers,64,1,4.9,73.0,313.6,1153.4
2018,regular,Anthony Tolliver,PF,33,Minnesota Timberwolves,65,0,16.6,431.0,1079.0,8372.6
2018,regular,Karl-Anthony Towns,C,23,Minnesota Timberwolves,77,77,33.1,251.0,2548.7000000000003,8747.2
2018,regular,Gary Trent Jr.,SG,20,Portland Trailblazers,15,1,7.4,0.0,111.0,0.0
2018,regular,Allonzo Trier,SG,23,New York Knicks,64,3,22.8,0.0,1459.2,0.0
2018,regular,P.J. Tucker,PF,33,Houston Rockets,82,82,34.2,510.0,2804.4,14663.000000000002
2018,regular,Evan Turner,PG,30,Portland Trailblazers,73,2,22.0,499.0,1606.0,14259.9
2018,regular,Myles Turner,C,22,Indiana Pacers,74,74,28.6,224.0,2116.4,6270.300000000001
2018,regular,Ekpe Udoh,C,31,Utah Jazz,51,1,6.3,228.0,321.3,3145.3999999999996
2018,regular,Tyler Ulis,PG,23,Chicago Bulls,1,0,1.0,132.0,1.0,2783.7999999999997
2018,regular,Jonas Valanciunas,C,26,TOT,49,27,22.3,483.0,1092.7,12308.599999999999
2018,regular,Jarred Vanderbilt,PF,19,Denver Nuggets,17,0,4.1,0.0,69.69999999999999,0.0
2018,regular,Fred VanVleet,PG,24,Toronto Raptors,64,28,27.5,126.0,1760.0,1955.0
2018,regular,Noah Vonleh,PF,23,New York Knicks,68,57,25.3,241.0,1720.4,3689.9999999999995
2018,regular,Nikola Vucevic,C,28,Orlando Magic,80,80,31.4,405.0,2512.0,12775.8
2018,regular,Dwyane Wade,SG,37,Miami Heat,72,2,26.2,453.0,1886.3999999999999,13993.2
2018,regular,Moritz Wagner,C,21,Los Angeles Lakers,43,5,10.4,0.0,447.2,0.0
2018,regular,Dion Waiters,SG,27,Miami Heat,44,28,25.9,383.0,1139.6,10983.6
2018,regular,Kemba Walker,PG,28,Charlotte Hornets,82,82,34.9,468.0,2861.7999999999997,16369.400000000001
2018,regular,Lonnie Walker IV,SG,20,San Antonio Spurs,17,0,6.9,0.0,117.30000000000001,0.0
2018,regular,John Wall,PG,28,Washington Wizards,32,32,34.5,443.0,1104.0,15886.199999999997
2018,regular,Tyrone Wallace,PG,24,Los Angeles Clippers,62,0,10.1,30.0,626.1999999999999,851.9999999999999
2018,regular,Brad Wanamaker,PG,29,Boston Celtics,36,0,9.5,0.0,342.0,0.0
2018,regular,T.J. Warren,SF,25,Phoenix Suns,43,36,31.6,218.0,1358.8,5878.6
2018,regular,Julian Washburn,SF,27,Memphis Grizzlies,18,3,14.1,0.0,253.79999999999998,0.0
2018,regular,Yuta Watanabe,SF,24,Memphis Grizzlies,15,0,11.6,0.0,174.0,0.0
2018,regular,Thomas Welsh,C,22,Denver Nuggets,11,0,3.3,0.0,36.3,0.0
2018,regular,Russell Westbrook,PG,30,Oklahoma City Thunder,73,73,36.0,486.0,2628.0,16951.100000000002
2018,regular,Derrick White,PG,24,San Antonio Spurs,67,55,25.8,20.0,1728.6000000000001,157.39999999999986
2018,regular,Okaro White,PF,26,Washington Wizards,3,0,2.0,41.0,6.0,552.3
2018,regular,Hassan Whiteside,C,29,Miami Heat,72,53,23.3,267.0,1677.6000000000001,7511.1
2018,regular,Andrew Wiggins,SF,23,Minnesota Timberwolves,73,73,34.8,332.0,2540.3999999999996,12002.5
2018,regular,Alan Williams,PF,26,Brooklyn Nets,5,0,5.2,62.0,26.0,847.6999999999999
2018,regular,C.J. Williams,SG,28,Minnesota Timberwolves,15,0,8.5,38.0,127.5,706.8000000000001
2018,regular,Johnathan Williams,C,23,Los Angeles Lakers,24,0,15.5,0.0,372.0,0.0
2018,regular,Kenrich Williams,SF,24,New Orleans Pelicans,46,29,23.5,0.0,1081.0,0.0
2018,regular,Lou Williams,SG,32,Los Angeles Clippers,75,1,26.6,428.0,1995.0,11581.3
2018,regular,Marvin Williams,PF,32,Charlotte Hornets,75,75,28.4,459.0,2130.0,12311.2
2018,regular,Robert Williams,C,21,Boston Celtics,32,2,8.8,0.0,281.6,0.0
2018,regular,Troy Williams,SF,24,Sacramento Kings,21,0,14.9,56.0,312.90000000000003,883.5999999999999
2018,regular,D.J. Wilson,PF,22,Milwaukee Bucks,48,3,18.4,22.0,883.1999999999999,70.39999999999998
2018,regular,Justise Winslow,SF,22,Miami Heat,66,52,29.7,182.0,1960.2,4990.2
2018,regular,Christian Wood,PF,23,TOT,21,2,12.0,30.0,252.0,251.10000000000002
2018,regular,Delon Wright,PG,26,TOT,75,13,22.7,151.0,1702.5,2458.3999999999996
2018,regular,Guerschon Yabusele,PF,23,Boston Celtics,41,1,6.1,45.0,250.1,282.29999999999995
2018,regular,Nick Young,SG,33,Denver Nuggets,4,0,9.3,379.0,37.2,8404.300000000001
2018,regular,Thaddeus Young,PF,30,Indiana Pacers,81,81,30.7,476.0,2486.7,15598.699999999997
2018,regular,Trae Young,PG,20,Atlanta Hawks,81,81,30.9,0.0,2502.9,0.0
2018,regular,Cody Zeller,C,26,Charlotte Hornets,49,47,25.4,323.0,1244.6,7221.5
2018,regular,Tyler Zeller,C,29,TOT,6,1,15.5,431.0,93.0,7427.100000000001
2018,regular,Ante Zizic,C,22,Cleveland Cavaliers,59,25,18.3,40.0,1079.7,237.5999999999999
2018,regular,Ivica Zubac,C,21,TOT,59,37,17.6,81.0,1038.4,1016.5
2018,post,Steven Adams,C,25,Oklahoma City Thunder,5,5,31.8,514.0,159.0,13775.6
2018,post,LaMarcus Aldridge,C,33,San Antonio Spurs,7,7,34.9,563.0,244.29999999999998,19300.600000000002
2018,post,Grayson Allen,SG,23,Utah Jazz,2,0,7.0,38.0,14.0,414.2
2018,post,Jarrett Allen,C,20,Brooklyn Nets,5,5,22.0,152.0,110.0,3536.0
2018,post,Al-Farouq Aminu,PF,28,Portland Trailblazers,16,16,24.9,547.0,398.4,14724.800000000003
2018,post,Giannis Antetokounmpo,PF,24,Milwaukee Bucks,15,15,34.3,484.0,514.5,15947.7
2018,post,D.J. Augustin,PG,31,Orlando Magic,5,5,28.2,549.0,141.0,12331.4
2018,post,Will Barton,SF,28,Denver Nuggets,14,3,23.4,445.0,327.59999999999997,10267.0
2018,post,Aron Baynes,C,32,Boston Celtics,9,5,12.8,472.0,115.2,7048.3
2018,post,Malik Beasley,SG,22,Denver Nuggets,14,0,20.1,165.0,281.40000000000003,2627.0
2018,post,Marco Belinelli,SG,32,San Antonio Spurs,7,0,18.7,568.0,130.9,13568.900000000001
2018,post,Jordan Bell,C,24,Golden State Warriors,15,2,7.1,142.0,106.5,1771.6
2018,post,Davis Bertans,PF,26,San Antonio Spurs,5,0,15.8,238.0,79.0,3724.2
2018,post,Patrick Beverley,PG,30,Los Angeles Clippers,6,6,32.5,408.0,195.0,11612.7
2018,post,Khem Birch,C,26,Orlando Magic,5,0,18.4,92.0,92.0,1224.6
2018,post,Eric Bledsoe,PG,29,Milwaukee Bucks,15,15,28.2,462.0,423.0,13921.2
2018,post,Bojan Bogdanovic,SF,29,Indiana Pacers,4,4,37.0,425.0,148.0,11802.8
2018,post,Andrew Bogut,C,34,Golden State Warriors,19,6,9.4,351.0,178.6,7653.2
2018,post,Jonah Bolden,PF,23,Philadelphia 76ers,10,0,7.9,44.0,79.0,638.0
2018,post,Chris Boucher,PF,26,Toronto Raptors,2,0,2.0,29.0,4.0,163.4
2018,post,Malcolm Brogdon,SG,26,Milwaukee Bucks,7,2,28.3,200.0,198.1,5614.799999999999
2018,post,Bruce Brown,SG,22,Detroit Pistons,4,2,14.3,74.0,57.2,1450.4
2018,post,Jaylen Brown,SG,22,Boston Celtics,9,9,30.4,257.0,273.59999999999997,6204.6
2018,post,Sterling Brown,SG,23,Milwaukee Bucks,11,5,14.7,115.0,161.7,1822.9
2018,post,Deonte Burton,SG,25,Oklahoma City Thunder,3,0,1.3,32.0,3.9000000000000004,240.0
2018,post,Jimmy Butler,SF,29,Philadelphia 76ers,12,12,35.1,521.0,421.20000000000005,18496.8
2018,post,Jose Calderon,PG,37,Detroit Pistons,3,0,3.3,441.0,9.899999999999999,10374.2
2018,post,Clint Capela,C,24,Houston Rockets,11,11,30.1,345.0,331.1,8377.1
2018,post,DeMarre Carroll,PF,32,Brooklyn Nets,5,3,23.8,500.0,119.0,13747.099999999999
2018,post,Michael Carter-Williams,PG,27,Orlando Magic,5,0,18.4,326.0,92.0,8513.0
2018,post,Wilson Chandler,SF,31,Los Angeles Clippers,4,0,13.0,385.0,52.0,11403.099999999999
2018,post,Gary Clark,PF,24,Houston Rockets,2,0,2.0,51.0,4.0,642.6
2018,post,Zach Collins,C,21,Portland Trailblazers,16,0,17.2,147.0,275.2,2468.0
2018,post,Darren Collison,PG,31,Indiana Pacers,4,4,29.3,513.0,117.2,14913.5
2018,post,Pat Connaughton,SG,26,Milwaukee Bucks,15,0,21.6,229.0,324.0,3296.6000000000004
2018,post,Quinn Cook,PG,25,Golden State Warriors,17,0,11.4,138.0,193.8,2160.1000000000004
2018,post,DeMarcus Cousins,C,28,Golden State Warriors,8,5,16.6,420.0,132.8,13819.8
2018,post,Torrey Craig,SF,28,Denver Nuggets,14,11,23.6,114.0,330.40000000000003,2127.9
2018,post,Jae Crowder,SF,28,Utah Jazz,5,3,26.0,589.0,130.0,14446.199999999999
2018,post,Dante Cunningham,PF,31,San Antonio Spurs,5,0,2.6,514.0,13.0,11477.599999999999
2018,post,Seth Curry,SG,28,Portland Trailblazers,16,0,20.4,192.0,326.4,4140.4
2018,post,Stephen Curry,PG,30,Golden State Warriors,22,22,38.5,604.0,847.0,21136.0
2018,post,Ed Davis,C,29,Brooklyn Nets,3,0,13.7,539.0,41.099999999999994,10175.5
2018,post,DeMar DeRozan,SG,29,San Antonio Spurs,7,7,35.9,581.0,251.29999999999998,20860.600000000002
2018,post,Spencer Dinwiddie,PG,25,Brooklyn Nets,5,0,26.2,254.0,131.0,6165.400000000001
2018,post,Andre Drummond,C,25,Detroit Pistons,4,4,31.8,546.0,127.2,16836.199999999997
2018,post,Jared Dudley,PF,33,Brooklyn Nets,4,2,20.5,490.0,82.0,11141.1
2018,post,Kevin Durant,SF,30,Golden State Warriors,12,12,36.8,553.0,441.59999999999997,20186.9
2018,post,Wayne Ellington,SG,31,Detroit Pistons,4,4,32.8,463.0,131.2,10303.099999999999
2018,post,Joel Embiid,C,24,Philadelphia 76ers,11,11,30.4,166.0,334.4,5131.5
2018,post,James Ennis III,SF,28,Philadelphia 76ers,11,0,21.1,284.0,232.10000000000002,5882.200000000001
2018,post,Jacob Evans,SG,21,Golden State Warriors,7,0,2.6,30.0,18.2,204.0
2018,post,Tyreke Evans,SG,29,Indiana Pacers,4,0,21.0,406.0,84.0,11425.0
2018,post,Kenneth Faried,C,29,Houston Rockets,6,0,9.3,437.0,55.800000000000004,10832.0
2018,post,Derrick Favors,C,27,Utah Jazz,5,2,20.6,511.0,103.0,13869.900000000001
2018,post,Raymond Felton,PG,34,Oklahoma City Thunder,5,0,11.4,470.0,57.0,11112.500000000004
2018,post,Terrance Ferguson,SG,20,Oklahoma City Thunder,5,5,25.6,138.0,128.0,2699.9
2018,post,Bryn Forbes,SG,25,San Antonio Spurs,7,7,30.3,208.0,212.1,4227.6
2018,post,Evan Fournier,SG,26,Orlando Magic,5,5,35.0,461.0,175.0,12837.800000000001
2018,post,Melvin Frazier,SG,22,Orlando Magic,3,0,5.0,10.0,15.0,44.0
2018,post,Tim Frazier,PG,28,Milwaukee Bucks,11,0,3.6,249.0,39.6,4473.5
