,Team,Year,Game_num,Date,Away_flag,Opponent,OT_flag
11308,Cleveland Cavaliers,2022,58,"Fri, Feb 10, 2023",@,New Orleans Pelicans,
11309,Cleveland Cavaliers,2022,59,"Sat, Feb 11, 2023",,Chicago Bulls,
11310,Cleveland Cavaliers,2022,60,"Mon, Feb 13, 2023",,San Antonio Spurs,
11311,Cleveland Cavaliers,2022,61,"Wed, Feb 15, 2023",@,Philadelphia 76ers,
11312,Cleveland Cavaliers,2022,62,"Thu, Feb 23, 2023",,Denver Nuggets,
11313,Cleveland Cavaliers,2022,63,"Fri, Feb 24, 2023",@,Atlanta Hawks,
11314,Cleveland Cavaliers,2022,64,"Sun, Feb 26, 2023",,Toronto Raptors,
11315,Cleveland Cavaliers,2022,65,"Wed, Mar 1, 2023",@,Boston Celtics,
11316,Cleveland Cavaliers,2022,66,"Sat, Mar 4, 2023",,Detroit Pistons,
11317,Cleveland Cavaliers,2022,67,"Mon, Mar 6, 2023",,Boston Celtics,OT
11318,Cleveland Cavaliers,2022,68,"Wed, Mar 8, 2023",@,Miami Heat,
11319,Cleveland Cavaliers,2022,69,"Fri, Mar 10, 2023",@,Miami Heat,
11320,Cleveland Cavaliers,2022,70,"Sun, Mar 12, 2023",@,Charlotte Hornets,
11321,Cleveland Cavaliers,2022,71,"Tue, Mar 14, 2023",@,Charlotte Hornets,
11322,Cleveland Cavaliers,2022,72,"Wed, Mar 15, 2023",,Philadelphia 76ers,
11323,Cleveland Cavaliers,2022,73,"Fri, Mar 17, 2023",,Washington Wizards,
11324,Cleveland Cavaliers,2022,74,"Tue, Mar 21, 2023",@,Brooklyn Nets,
11325,Cleveland Cavaliers,2022,75,"Thu, Mar 23, 2023",@,Brooklyn Nets,
11326,Cleveland Cavaliers,2022,76,"Sun, Mar 26, 2023",,Houston Rockets,
11327,Cleveland Cavaliers,2022,77,"Tue, Mar 28, 2023",@,Atlanta Hawks,
11328,Cleveland Cavaliers,2022,78,"Fri, Mar 31, 2023",,New York Knicks,
11329,Cleveland Cavaliers,2022,79,"Sun, Apr 2, 2023",,Indiana Pacers,
11330,Cleveland Cavaliers,2022,80,"Tue, Apr 4, 2023",@,Orlando Magic,
11331,Cleveland Cavaliers,2022,81,"Thu, Apr 6, 2023",@,Orlando Magic,
11332,Cleveland Cavaliers,2022,82,"Sun, Apr 9, 2023",,Charlotte Hornets,
11333,Cleveland Cavaliers,2022,83,"Sat, Apr 15, 2023",,New York Knicks,
11334,Cleveland Cavaliers,2022,84,"Tue, Apr 18, 2023",,New York Knicks,
11335,Cleveland Cavaliers,2022,85,"Fri, Apr 21, 2023",@,New York Knicks,
11336,Cleveland Cavaliers,2022,86,"Sun, Apr 23, 2023",@,New York Knicks,
11337,Cleveland Cavaliers,2022,87,"Wed, Apr 26, 2023",,New York Knicks,
11338,Dallas Mavericks,2012,1,"Tue, Oct 30, 2012",@,Los Angeles Lakers,
11339,Dallas Mavericks,2012,2,"Wed, Oct 31, 2012",@,Utah Jazz,
11340,Dallas Mavericks,2012,3,"Sat, Nov 3, 2012",,Charlotte Bobcats,
11341,Dallas Mavericks,2012,4,"Mon, Nov 5, 2012",,Portland Trail Blazers,
11342,Dallas Mavericks,2012,5,"Wed, Nov 7, 2012",,Toronto Raptors,
11343,Dallas Mavericks,2012,6,"Fri, Nov 9, 2012",@,New York Knicks,
11344,Dallas Mavericks,2012,7,"Sat, Nov 10, 2012",@,Charlotte Bobcats,OT
11345,Dallas Mavericks,2012,8,"Mon, Nov 12, 2012",,Minnesota Timberwolves,
11346,Dallas Mavericks,2012,9,"Wed, Nov 14, 2012",,Washington Wizards,
11347,Dallas Mavericks,2012,10,"Fri, Nov 16, 2012",@,Indiana Pacers,
11348,Dallas Mavericks,2012,11,"Sat, Nov 17, 2012",@,Cleveland Cavaliers,
11349,Dallas Mavericks,2012,12,"Mon, Nov 19, 2012",,Golden State Warriors,OT
11350,Dallas Mavericks,2012,13,"Wed, Nov 21, 2012",,New York Knicks,
11351,Dallas Mavericks,2012,14,"Sat, Nov 24, 2012",,Los Angeles Lakers,
11352,Dallas Mavericks,2012,15,"Tue, Nov 27, 2012",@,Philadelphia 76ers,
11353,Dallas Mavericks,2012,16,"Wed, Nov 28, 2012",@,Chicago Bulls,
11354,Dallas Mavericks,2012,17,"Sat, Dec 1, 2012",,Detroit Pistons,
11355,Dallas Mavericks,2012,18,"Wed, Dec 5, 2012",@,Los Angeles Clippers,
11356,Dallas Mavericks,2012,19,"Thu, Dec 6, 2012",@,Phoenix Suns,
11357,Dallas Mavericks,2012,20,"Sat, Dec 8, 2012",@,Houston Rockets,
11358,Dallas Mavericks,2012,21,"Mon, Dec 10, 2012",,Sacramento Kings,
11359,Dallas Mavericks,2012,22,"Wed, Dec 12, 2012",@,Boston Celtics,2OT
11360,Dallas Mavericks,2012,23,"Fri, Dec 14, 2012",@,Toronto Raptors,
11361,Dallas Mavericks,2012,24,"Sat, Dec 15, 2012",@,Minnesota Timberwolves,OT
11362,Dallas Mavericks,2012,25,"Tue, Dec 18, 2012",,Philadelphia 76ers,
11363,Dallas Mavericks,2012,26,"Thu, Dec 20, 2012",,Miami Heat,
11364,Dallas Mavericks,2012,27,"Fri, Dec 21, 2012",@,Memphis Grizzlies,
11365,Dallas Mavericks,2012,28,"Sun, Dec 23, 2012",@,San Antonio Spurs,
11366,Dallas Mavericks,2012,29,"Thu, Dec 27, 2012",@,Oklahoma City Thunder,OT
11367,Dallas Mavericks,2012,30,"Fri, Dec 28, 2012",,Denver Nuggets,
11368,Dallas Mavericks,2012,31,"Sun, Dec 30, 2012",,San Antonio Spurs,
11369,Dallas Mavericks,2012,32,"Tue, Jan 1, 2013",@,Washington Wizards,
11370,Dallas Mavericks,2012,33,"Wed, Jan 2, 2013",@,Miami Heat,OT
11371,Dallas Mavericks,2012,34,"Sat, Jan 5, 2013",,New Orleans Hornets,OT
11372,Dallas Mavericks,2012,35,"Mon, Jan 7, 2013",@,Utah Jazz,
11373,Dallas Mavericks,2012,36,"Wed, Jan 9, 2013",@,Los Angeles Clippers,
11374,Dallas Mavericks,2012,37,"Thu, Jan 10, 2013",@,Sacramento Kings,OT
11375,Dallas Mavericks,2012,38,"Sat, Jan 12, 2013",,Memphis Grizzlies,
11376,Dallas Mavericks,2012,39,"Mon, Jan 14, 2013",,Minnesota Timberwolves,
11377,Dallas Mavericks,2012,40,"Wed, Jan 16, 2013",,Houston Rockets,
11378,Dallas Mavericks,2012,41,"Fri, Jan 18, 2013",,Oklahoma City Thunder,OT
11379,Dallas Mavericks,2012,42,"Sun, Jan 20, 2013",@,Orlando Magic,
11380,Dallas Mavericks,2012,43,"Fri, Jan 25, 2013",,San Antonio Spurs,
11381,Dallas Mavericks,2012,44,"Sun, Jan 27, 2013",,Phoenix Suns,
11382,Dallas Mavericks,2012,45,"Tue, Jan 29, 2013",@,Portland Trail Blazers,
11383,Dallas Mavericks,2012,46,"Thu, Jan 31, 2013",@,Golden State Warriors,
11384,Dallas Mavericks,2012,47,"Fri, Feb 1, 2013",@,Phoenix Suns,
11385,Dallas Mavericks,2012,48,"Mon, Feb 4, 2013",@,Oklahoma City Thunder,
11386,Dallas Mavericks,2012,49,"Wed, Feb 6, 2013",,Portland Trail Blazers,
11387,Dallas Mavericks,2012,50,"Sat, Feb 9, 2013",,Golden State Warriors,
11388,Dallas Mavericks,2012,51,"Mon, Feb 11, 2013",,Atlanta Hawks,
11389,Dallas Mavericks,2012,52,"Wed, Feb 13, 2013",,Sacramento Kings,
11390,Dallas Mavericks,2012,53,"Wed, Feb 20, 2013",,Orlando Magic,
11391,Dallas Mavericks,2012,54,"Fri, Feb 22, 2013",@,New Orleans Hornets,
11392,Dallas Mavericks,2012,55,"Sun, Feb 24, 2013",,Los Angeles Lakers,
11393,Dallas Mavericks,2012,56,"Tue, Feb 26, 2013",,Milwaukee Bucks,
11394,Dallas Mavericks,2012,57,"Wed, Feb 27, 2013",@,Memphis Grizzlies,
11395,Dallas Mavericks,2012,58,"Fri, Mar 1, 2013",@,Brooklyn Nets,
11396,Dallas Mavericks,2012,59,"Sun, Mar 3, 2013",@,Houston Rockets,
11397,Dallas Mavericks,2012,60,"Wed, Mar 6, 2013",,Houston Rockets,
11398,Dallas Mavericks,2012,61,"Fri, Mar 8, 2013",@,Detroit Pistons,
11399,Dallas Mavericks,2012,62,"Sun, Mar 10, 2013",@,Minnesota Timberwolves,
11400,Dallas Mavericks,2012,63,"Tue, Mar 12, 2013",@,Milwaukee Bucks,
11401,Dallas Mavericks,2012,64,"Thu, Mar 14, 2013",@,San Antonio Spurs,
11402,Dallas Mavericks,2012,65,"Fri, Mar 15, 2013",,Cleveland Cavaliers,
11403,Dallas Mavericks,2012,66,"Sun, Mar 17, 2013",,Oklahoma City Thunder,
11404,Dallas Mavericks,2012,67,"Mon, Mar 18, 2013",@,Atlanta Hawks,
11405,Dallas Mavericks,2012,68,"Wed, Mar 20, 2013",,Brooklyn Nets,
11406,Dallas Mavericks,2012,69,"Fri, Mar 22, 2013",,Boston Celtics,
11407,Dallas Mavericks,2012,70,"Sun, Mar 24, 2013",,Utah Jazz,
11408,Dallas Mavericks,2012,71,"Tue, Mar 26, 2013",,Los Angeles Clippers,OT
11409,Dallas Mavericks,2012,72,"Thu, Mar 28, 2013",,Indiana Pacers,
11410,Dallas Mavericks,2012,73,"Sat, Mar 30, 2013",,Chicago Bulls,
11411,Dallas Mavericks,2012,74,"Tue, Apr 2, 2013",@,Los Angeles Lakers,
11412,Dallas Mavericks,2012,75,"Thu, Apr 4, 2013",@,Denver Nuggets,
11413,Dallas Mavericks,2012,76,"Fri, Apr 5, 2013",@,Sacramento Kings,
11414,Dallas Mavericks,2012,77,"Sun, Apr 7, 2013",@,Portland Trail Blazers,
11415,Dallas Mavericks,2012,78,"Wed, Apr 10, 2013",,Phoenix Suns,
11416,Dallas Mavericks,2012,79,"Fri, Apr 12, 2013",,Denver Nuggets,OT
11417,Dallas Mavericks,2012,80,"Sun, Apr 14, 2013",@,New Orleans Hornets,
11418,Dallas Mavericks,2012,81,"Mon, Apr 15, 2013",,Memphis Grizzlies,
11419,Dallas Mavericks,2012,82,"Wed, Apr 17, 2013",,New Orleans Hornets,
11420,Dallas Mavericks,2013,1,"Wed, Oct 30, 2013",,Atlanta Hawks,
11421,Dallas Mavericks,2013,2,"Fri, Nov 1, 2013",@,Houston Rockets,
11422,Dallas Mavericks,2013,3,"Sat, Nov 2, 2013",,Memphis Grizzlies,
11423,Dallas Mavericks,2013,4,"Tue, Nov 5, 2013",,Los Angeles Lakers,
11424,Dallas Mavericks,2013,5,"Wed, Nov 6, 2013",@,Oklahoma City Thunder,
11425,Dallas Mavericks,2013,6,"Fri, Nov 8, 2013",@,Minnesota Timberwolves,
11426,Dallas Mavericks,2013,7,"Sat, Nov 9, 2013",@,Milwaukee Bucks,
11427,Dallas Mavericks,2013,8,"Tue, Nov 12, 2013",,Washington Wizards,
11428,Dallas Mavericks,2013,9,"Fri, Nov 15, 2013",@,Miami Heat,
11429,Dallas Mavericks,2013,10,"Sat, Nov 16, 2013",@,Orlando Magic,
11430,Dallas Mavericks,2013,11,"Mon, Nov 18, 2013",,Philadelphia 76ers,
11431,Dallas Mavericks,2013,12,"Wed, Nov 20, 2013",,Houston Rockets,
11432,Dallas Mavericks,2013,13,"Fri, Nov 22, 2013",,Utah Jazz,
11433,Dallas Mavericks,2013,14,"Sat, Nov 23, 2013",@,Denver Nuggets,
11434,Dallas Mavericks,2013,15,"Mon, Nov 25, 2013",,Denver Nuggets,
11435,Dallas Mavericks,2013,16,"Wed, Nov 27, 2013",,Golden State Warriors,
11436,Dallas Mavericks,2013,17,"Fri, Nov 29, 2013",@,Atlanta Hawks,
11437,Dallas Mavericks,2013,18,"Sat, Nov 30, 2013",,Minnesota Timberwolves,
11438,Dallas Mavericks,2013,19,"Tue, Dec 3, 2013",,Charlotte Bobcats,
11439,Dallas Mavericks,2013,20,"Wed, Dec 4, 2013",@,New Orleans Pelicans,
11440,Dallas Mavericks,2013,21,"Sat, Dec 7, 2013",@,Portland Trail Blazers,
11441,Dallas Mavericks,2013,22,"Mon, Dec 9, 2013",@,Sacramento Kings,
11442,Dallas Mavericks,2013,23,"Wed, Dec 11, 2013",@,Golden State Warriors,
11443,Dallas Mavericks,2013,24,"Sat, Dec 14, 2013",,Milwaukee Bucks,
11444,Dallas Mavericks,2013,25,"Wed, Dec 18, 2013",,Memphis Grizzlies,
11445,Dallas Mavericks,2013,26,"Fri, Dec 20, 2013",,Toronto Raptors,OT
11446,Dallas Mavericks,2013,27,"Sat, Dec 21, 2013",@,Phoenix Suns,
11447,Dallas Mavericks,2013,28,"Mon, Dec 23, 2013",@,Houston Rockets,
11448,Dallas Mavericks,2013,29,"Thu, Dec 26, 2013",,San Antonio Spurs,
11449,Dallas Mavericks,2013,30,"Sat, Dec 28, 2013",@,Chicago Bulls,
11450,Dallas Mavericks,2013,31,"Mon, Dec 30, 2013",@,Minnesota Timberwolves,
11451,Dallas Mavericks,2013,32,"Wed, Jan 1, 2014",@,Washington Wizards,
11452,Dallas Mavericks,2013,33,"Fri, Jan 3, 2014",,Los Angeles Clippers,
11453,Dallas Mavericks,2013,34,"Sun, Jan 5, 2014",,New York Knicks,
11454,Dallas Mavericks,2013,35,"Tue, Jan 7, 2014",,Los Angeles Lakers,
11455,Dallas Mavericks,2013,36,"Wed, Jan 8, 2014",@,San Antonio Spurs,
11456,Dallas Mavericks,2013,37,"Fri, Jan 10, 2014",@,New Orleans Pelicans,
11457,Dallas Mavericks,2013,38,"Sat, Jan 11, 2014",,New Orleans Pelicans,
11458,Dallas Mavericks,2013,39,"Mon, Jan 13, 2014",,Orlando Magic,
11459,Dallas Mavericks,2013,40,"Wed, Jan 15, 2014",@,Los Angeles Clippers,
11460,Dallas Mavericks,2013,41,"Fri, Jan 17, 2014",@,Phoenix Suns,
11461,Dallas Mavericks,2013,42,"Sat, Jan 18, 2014",,Portland Trail Blazers,
11462,Dallas Mavericks,2013,43,"Mon, Jan 20, 2014",@,Cleveland Cavaliers,
11463,Dallas Mavericks,2013,44,"Wed, Jan 22, 2014",@,Toronto Raptors,
11464,Dallas Mavericks,2013,45,"Fri, Jan 24, 2014",@,Brooklyn Nets,
11465,Dallas Mavericks,2013,46,"Sun, Jan 26, 2014",,Detroit Pistons,
11466,Dallas Mavericks,2013,47,"Wed, Jan 29, 2014",,Houston Rockets,
11467,Dallas Mavericks,2013,48,"Fri, Jan 31, 2014",,Sacramento Kings,
11468,Dallas Mavericks,2013,49,"Mon, Feb 3, 2014",,Cleveland Cavaliers,
11469,Dallas Mavericks,2013,50,"Wed, Feb 5, 2014",@,Memphis Grizzlies,
11470,Dallas Mavericks,2013,51,"Fri, Feb 7, 2014",,Utah Jazz,
11471,Dallas Mavericks,2013,52,"Sun, Feb 9, 2014",@,Boston Celtics,
11472,Dallas Mavericks,2013,53,"Tue, Feb 11, 2014",@,Charlotte Bobcats,
11473,Dallas Mavericks,2013,54,"Wed, Feb 12, 2014",@,Indiana Pacers,
11474,Dallas Mavericks,2013,55,"Tue, Feb 18, 2014",,Miami Heat,
11475,Dallas Mavericks,2013,56,"Fri, Feb 21, 2014",@,Philadelphia 76ers,
11476,Dallas Mavericks,2013,57,"Sat, Feb 22, 2014",@,Detroit Pistons,
11477,Dallas Mavericks,2013,58,"Mon, Feb 24, 2014",@,New York Knicks,
11478,Dallas Mavericks,2013,59,"Wed, Feb 26, 2014",,New Orleans Pelicans,
11479,Dallas Mavericks,2013,60,"Fri, Feb 28, 2014",,Chicago Bulls,
11480,Dallas Mavericks,2013,61,"Sun, Mar 2, 2014",@,San Antonio Spurs,
11481,Dallas Mavericks,2013,62,"Wed, Mar 5, 2014",@,Denver Nuggets,
11482,Dallas Mavericks,2013,63,"Fri, Mar 7, 2014",,Portland Trail Blazers,
11483,Dallas Mavericks,2013,64,"Sun, Mar 9, 2014",,Indiana Pacers,
11484,Dallas Mavericks,2013,65,"Tue, Mar 11, 2014",@,Golden State Warriors,
11485,Dallas Mavericks,2013,66,"Wed, Mar 12, 2014",@,Utah Jazz,
11486,Dallas Mavericks,2013,67,"Sun, Mar 16, 2014",@,Oklahoma City Thunder,
11487,Dallas Mavericks,2013,68,"Mon, Mar 17, 2014",,Boston Celtics,
11488,Dallas Mavericks,2013,69,"Wed, Mar 19, 2014",,Minnesota Timberwolves,OT
11489,Dallas Mavericks,2013,70,"Fri, Mar 21, 2014",,Denver Nuggets,
11490,Dallas Mavericks,2013,71,"Sun, Mar 23, 2014",,Brooklyn Nets,OT
11491,Dallas Mavericks,2013,72,"Tue, Mar 25, 2014",,Oklahoma City Thunder,OT
11492,Dallas Mavericks,2013,73,"Thu, Mar 27, 2014",,Los Angeles Clippers,
11493,Dallas Mavericks,2013,74,"Sat, Mar 29, 2014",,Sacramento Kings,
11494,Dallas Mavericks,2013,75,"Tue, Apr 1, 2014",,Golden State Warriors,OT
11495,Dallas Mavericks,2013,76,"Thu, Apr 3, 2014",@,Los Angeles Clippers,
11496,Dallas Mavericks,2013,77,"Fri, Apr 4, 2014",@,Los Angeles Lakers,
11497,Dallas Mavericks,2013,78,"Sun, Apr 6, 2014",@,Sacramento Kings,
11498,Dallas Mavericks,2013,79,"Tue, Apr 8, 2014",@,Utah Jazz,
11499,Dallas Mavericks,2013,80,"Thu, Apr 10, 2014",,San Antonio Spurs,
11500,Dallas Mavericks,2013,81,"Sat, Apr 12, 2014",,Phoenix Suns,
11501,Dallas Mavericks,2013,82,"Wed, Apr 16, 2014",@,Memphis Grizzlies,OT
11502,Dallas Mavericks,2013,83,"Sun, Apr 20, 2014",@,San Antonio Spurs,
11503,Dallas Mavericks,2013,84,"Wed, Apr 23, 2014",@,San Antonio Spurs,
11504,Dallas Mavericks,2013,85,"Sat, Apr 26, 2014",,San Antonio Spurs,
11505,Dallas Mavericks,2013,86,"Mon, Apr 28, 2014",,San Antonio Spurs,
11506,Dallas Mavericks,2013,87,"Wed, Apr 30, 2014",@,San Antonio Spurs,
11507,Dallas Mavericks,2013,88,"Fri, May 2, 2014",,San Antonio Spurs,
11508,Dallas Mavericks,2013,89,"Sun, May 4, 2014",@,San Antonio Spurs,
11509,Dallas Mavericks,2014,1,"Tue, Oct 28, 2014",@,San Antonio Spurs,
11510,Dallas Mavericks,2014,2,"Thu, Oct 30, 2014",,Utah Jazz,
11511,Dallas Mavericks,2014,3,"Sat, Nov 1, 2014",@,New Orleans Pelicans,
11512,Dallas Mavericks,2014,4,"Mon, Nov 3, 2014",,Boston Celtics,
11513,Dallas Mavericks,2014,5,"Thu, Nov 6, 2014",@,Portland Trail Blazers,
11514,Dallas Mavericks,2014,6,"Fri, Nov 7, 2014",@,Utah Jazz,
11515,Dallas Mavericks,2014,7,"Sun, Nov 9, 2014",,Miami Heat,
11516,Dallas Mavericks,2014,8,"Tue, Nov 11, 2014",,Sacramento Kings,
11517,Dallas Mavericks,2014,9,"Thu, Nov 13, 2014",,Philadelphia 76ers,
11518,Dallas Mavericks,2014,10,"Sat, Nov 15, 2014",,Minnesota Timberwolves,
11519,Dallas Mavericks,2014,11,"Mon, Nov 17, 2014",@,Charlotte Hornets,
11520,Dallas Mavericks,2014,12,"Wed, Nov 19, 2014",@,Washington Wizards,
11521,Dallas Mavericks,2014,13,"Fri, Nov 21, 2014",,Los Angeles Lakers,
11522,Dallas Mavericks,2014,14,"Sat, Nov 22, 2014",@,Houston Rockets,
11523,Dallas Mavericks,2014,15,"Mon, Nov 24, 2014",,Indiana Pacers,
11524,Dallas Mavericks,2014,16,"Wed, Nov 26, 2014",,New York Knicks,OT
11525,Dallas Mavericks,2014,17,"Fri, Nov 28, 2014",@,Toronto Raptors,
11526,Dallas Mavericks,2014,18,"Sat, Nov 29, 2014",@,Philadelphia 76ers,
11527,Dallas Mavericks,2014,19,"Tue, Dec 2, 2014",@,Chicago Bulls,2OT
11528,Dallas Mavericks,2014,20,"Wed, Dec 3, 2014",@,Milwaukee Bucks,
11529,Dallas Mavericks,2014,21,"Fri, Dec 5, 2014",,Phoenix Suns,
11530,Dallas Mavericks,2014,22,"Sun, Dec 7, 2014",,Milwaukee Bucks,
11531,Dallas Mavericks,2014,23,"Tue, Dec 9, 2014",@,Memphis Grizzlies,
11532,Dallas Mavericks,2014,24,"Wed, Dec 10, 2014",,New Orleans Pelicans,
11533,Dallas Mavericks,2014,25,"Sat, Dec 13, 2014",,Golden State Warriors,
11534,Dallas Mavericks,2014,26,"Tue, Dec 16, 2014",@,New York Knicks,
11535,Dallas Mavericks,2014,27,"Wed, Dec 17, 2014",@,Detroit Pistons,
11536,Dallas Mavericks,2014,28,"Sat, Dec 20, 2014",,San Antonio Spurs,
11537,Dallas Mavericks,2014,29,"Mon, Dec 22, 2014",,Atlanta Hawks,
11538,Dallas Mavericks,2014,30,"Tue, Dec 23, 2014",@,Phoenix Suns,
11539,Dallas Mavericks,2014,31,"Fri, Dec 26, 2014",,Los Angeles Lakers,
11540,Dallas Mavericks,2014,32,"Sun, Dec 28, 2014",,Oklahoma City Thunder,
11541,Dallas Mavericks,2014,33,"Tue, Dec 30, 2014",,Washington Wizards,
11542,Dallas Mavericks,2014,34,"Fri, Jan 2, 2015",@,Boston Celtics,
11543,Dallas Mavericks,2014,35,"Sun, Jan 4, 2015",@,Cleveland Cavaliers,
11544,Dallas Mavericks,2014,36,"Mon, Jan 5, 2015",@,Brooklyn Nets,OT
11545,Dallas Mavericks,2014,37,"Wed, Jan 7, 2015",,Detroit Pistons,
11546,Dallas Mavericks,2014,38,"Sat, Jan 10, 2015",@,Los Angeles Clippers,
11547,Dallas Mavericks,2014,39,"Tue, Jan 13, 2015",@,Sacramento Kings,OT
11548,Dallas Mavericks,2014,40,"Wed, Jan 14, 2015",@,Denver Nuggets,
11549,Dallas Mavericks,2014,41,"Fri, Jan 16, 2015",,Denver Nuggets,
11550,Dallas Mavericks,2014,42,"Mon, Jan 19, 2015",@,Memphis Grizzlies,
11551,Dallas Mavericks,2014,43,"Wed, Jan 21, 2015",@,Minnesota Timberwolves,
11552,Dallas Mavericks,2014,44,"Fri, Jan 23, 2015",,Chicago Bulls,
11553,Dallas Mavericks,2014,45,"Sun, Jan 25, 2015",@,New Orleans Pelicans,
11554,Dallas Mavericks,2014,46,"Tue, Jan 27, 2015",,Memphis Grizzlies,
11555,Dallas Mavericks,2014,47,"Wed, Jan 28, 2015",@,Houston Rockets,
11556,Dallas Mavericks,2014,48,"Fri, Jan 30, 2015",@,Miami Heat,
11557,Dallas Mavericks,2014,49,"Sat, Jan 31, 2015",@,Orlando Magic,
11558,Dallas Mavericks,2014,50,"Mon, Feb 2, 2015",,Minnesota Timberwolves,
11559,Dallas Mavericks,2014,51,"Wed, Feb 4, 2015",@,Golden State Warriors,
11560,Dallas Mavericks,2014,52,"Thu, Feb 5, 2015",@,Sacramento Kings,
11561,Dallas Mavericks,2014,53,"Sat, Feb 7, 2015",,Portland Trail Blazers,OT
11562,Dallas Mavericks,2014,54,"Mon, Feb 9, 2015",,Los Angeles Clippers,
11563,Dallas Mavericks,2014,55,"Wed, Feb 11, 2015",,Utah Jazz,
11564,Dallas Mavericks,2014,56,"Thu, Feb 19, 2015",@,Oklahoma City Thunder,
11565,Dallas Mavericks,2014,57,"Fri, Feb 20, 2015",,Houston Rockets,
11566,Dallas Mavericks,2014,58,"Sun, Feb 22, 2015",,Charlotte Hornets,
11567,Dallas Mavericks,2014,59,"Tue, Feb 24, 2015",,Toronto Raptors,
11568,Dallas Mavericks,2014,60,"Wed, Feb 25, 2015",@,Atlanta Hawks,
11569,Dallas Mavericks,2014,61,"Sat, Feb 28, 2015",,Brooklyn Nets,
11570,Dallas Mavericks,2014,62,"Mon, Mar 2, 2015",,New Orleans Pelicans,
11571,Dallas Mavericks,2014,63,"Thu, Mar 5, 2015",@,Portland Trail Blazers,
11572,Dallas Mavericks,2014,64,"Fri, Mar 6, 2015",@,Golden State Warriors,
11573,Dallas Mavericks,2014,65,"Sun, Mar 8, 2015",@,Los Angeles Lakers,
11574,Dallas Mavericks,2014,66,"Tue, Mar 10, 2015",,Cleveland Cavaliers,
11575,Dallas Mavericks,2014,67,"Fri, Mar 13, 2015",,Los Angeles Clippers,
11576,Dallas Mavericks,2014,68,"Mon, Mar 16, 2015",,Oklahoma City Thunder,
11577,Dallas Mavericks,2014,69,"Wed, Mar 18, 2015",,Orlando Magic,
11578,Dallas Mavericks,2014,70,"Fri, Mar 20, 2015",,Memphis Grizzlies,
11579,Dallas Mavericks,2014,71,"Sun, Mar 22, 2015",@,Phoenix Suns,
11580,Dallas Mavericks,2014,72,"Tue, Mar 24, 2015",,San Antonio Spurs,
11581,Dallas Mavericks,2014,73,"Fri, Mar 27, 2015",@,San Antonio Spurs,
11582,Dallas Mavericks,2014,74,"Sun, Mar 29, 2015",@,Indiana Pacers,
11583,Dallas Mavericks,2014,75,"Wed, Apr 1, 2015",@,Oklahoma City Thunder,
11584,Dallas Mavericks,2014,76,"Thu, Apr 2, 2015",,Houston Rockets,
11585,Dallas Mavericks,2014,77,"Sat, Apr 4, 2015",,Golden State Warriors,
11586,Dallas Mavericks,2014,78,"Wed, Apr 8, 2015",,Phoenix Suns,
11587,Dallas Mavericks,2014,79,"Fri, Apr 10, 2015",@,Denver Nuggets,2OT
11588,Dallas Mavericks,2014,80,"Sun, Apr 12, 2015",@,Los Angeles Lakers,
11589,Dallas Mavericks,2014,81,"Mon, Apr 13, 2015",@,Utah Jazz,
11590,Dallas Mavericks,2014,82,"Wed, Apr 15, 2015",,Portland Trail Blazers,
11591,Dallas Mavericks,2014,83,"Sat, Apr 18, 2015",@,Houston Rockets,
11592,Dallas Mavericks,2014,84,"Tue, Apr 21, 2015",@,Houston Rockets,
11593,Dallas Mavericks,2014,85,"Fri, Apr 24, 2015",,Houston Rockets,
11594,Dallas Mavericks,2014,86,"Sun, Apr 26, 2015",,Houston Rockets,
11595,Dallas Mavericks,2014,87,"Tue, Apr 28, 2015",@,Houston Rockets,
11596,Dallas Mavericks,2015,1,"Wed, Oct 28, 2015",@,Phoenix Suns,
11597,Dallas Mavericks,2015,2,"Thu, Oct 29, 2015",@,Los Angeles Clippers,
11598,Dallas Mavericks,2015,3,"Sun, Nov 1, 2015",@,Los Angeles Lakers,
11599,Dallas Mavericks,2015,4,"Tue, Nov 3, 2015",,Toronto Raptors,
11600,Dallas Mavericks,2015,5,"Thu, Nov 5, 2015",,Charlotte Hornets,
11601,Dallas Mavericks,2015,6,"Sat, Nov 7, 2015",,New Orleans Pelicans,
11602,Dallas Mavericks,2015,7,"Tue, Nov 10, 2015",@,New Orleans Pelicans,
11603,Dallas Mavericks,2015,8,"Wed, Nov 11, 2015",,Los Angeles Clippers,
11604,Dallas Mavericks,2015,9,"Fri, Nov 13, 2015",,Los Angeles Lakers,
11605,Dallas Mavericks,2015,10,"Sat, Nov 14, 2015",@,Houston Rockets,
11606,Dallas Mavericks,2015,11,"Mon, Nov 16, 2015",@,Philadelphia 76ers,
11607,Dallas Mavericks,2015,12,"Wed, Nov 18, 2015",@,Boston Celtics,
11608,Dallas Mavericks,2015,13,"Fri, Nov 20, 2015",,Utah Jazz,
11609,Dallas Mavericks,2015,14,"Sun, Nov 22, 2015",@,Oklahoma City Thunder,
11610,Dallas Mavericks,2015,15,"Tue, Nov 24, 2015",@,Memphis Grizzlies,
11611,Dallas Mavericks,2015,16,"Wed, Nov 25, 2015",@,San Antonio Spurs,
11612,Dallas Mavericks,2015,17,"Sat, Nov 28, 2015",,Denver Nuggets,
11613,Dallas Mavericks,2015,18,"Mon, Nov 30, 2015",@,Sacramento Kings,
