Team,Year,Game_num,Date,Away_flag,Opponent,OT_flag
Sacramento Kings,2016,64,2017-03-08,@,San Antonio Spurs,
Sacramento Kings,2016,65,2017-03-10,,Washington Wizards,OT
Sacramento Kings,2016,66,2017-03-11,,Denver Nuggets,
Sacramento Kings,2016,67,2017-03-13,,Orlando Magic,
Sacramento Kings,2016,68,2017-03-15,@,Phoenix Suns,
Sacramento Kings,2016,69,2017-03-18,@,Oklahoma City Thunder,
Sacramento Kings,2016,70,2017-03-19,@,San Antonio Spurs,
Sacramento Kings,2016,71,2017-03-22,,Milwaukee Bucks,
Sacramento Kings,2016,72,2017-03-24,@,Golden State Warriors,
Sacramento Kings,2016,73,2017-03-26,@,Los Angeles Clippers,
Sacramento Kings,2016,74,2017-03-27,,Memphis Grizzlies,
Sacramento Kings,2016,75,2017-03-29,,Utah Jazz,
Sacramento Kings,2016,76,2017-03-31,@,New Orleans Pelicans,
Sacramento Kings,2016,77,2017-04-01,@,Minnesota Timberwolves,
Sacramento Kings,2016,78,2017-04-04,,Dallas Mavericks,
Sacramento Kings,2016,79,2017-04-07,@,Los Angeles Lakers,
Sacramento Kings,2016,80,2017-04-09,,Houston Rockets,
Sacramento Kings,2016,81,2017-04-11,,Phoenix Suns,
Sacramento Kings,2016,82,2017-04-12,@,Los Angeles Clippers,
Sacramento Kings,2017,1,2017-10-18,,Houston Rockets,
Sacramento Kings,2017,2,2017-10-20,@,Dallas Mavericks,
Sacramento Kings,2017,3,2017-10-21,@,Denver Nuggets,
Sacramento Kings,2017,4,2017-10-23,@,Phoenix Suns,
Sacramento Kings,2017,5,2017-10-26,,New Orleans Pelicans,
Sacramento Kings,2017,6,2017-10-29,,Washington Wizards,
Sacramento Kings,2017,7,2017-10-31,@,Indiana Pacers,
Sacramento Kings,2017,8,2017-11-01,@,Boston Celtics,
Sacramento Kings,2017,9,2017-11-04,@,Detroit Pistons,
Sacramento Kings,2017,10,2017-11-07,,Oklahoma City Thunder,
Sacramento Kings,2017,11,2017-11-09,,Philadelphia 76ers,
Sacramento Kings,2017,12,2017-11-11,@,New York Knicks,
Sacramento Kings,2017,13,2017-11-13,@,Washington Wizards,
Sacramento Kings,2017,14,2017-11-15,@,Atlanta Hawks,
Sacramento Kings,2017,15,2017-11-17,,Portland Trail Blazers,
Sacramento Kings,2017,16,2017-11-18,@,Portland Trail Blazers,
Sacramento Kings,2017,17,2017-11-20,,Denver Nuggets,
Sacramento Kings,2017,18,2017-11-22,,Los Angeles Lakers,
Sacramento Kings,2017,19,2017-11-25,,Los Angeles Clippers,
Sacramento Kings,2017,20,2017-11-27,@,Golden State Warriors,
Sacramento Kings,2017,21,2017-11-28,,Milwaukee Bucks,
Sacramento Kings,2017,22,2017-12-01,@,Chicago Bulls,
Sacramento Kings,2017,23,2017-12-02,@,Milwaukee Bucks,
Sacramento Kings,2017,24,2017-12-06,@,Cleveland Cavaliers,
Sacramento Kings,2017,25,2017-12-08,@,New Orleans Pelicans,OT
Sacramento Kings,2017,26,2017-12-10,,Toronto Raptors,
Sacramento Kings,2017,27,2017-12-12,,Phoenix Suns,
Sacramento Kings,2017,28,2017-12-14,@,Minnesota Timberwolves,
Sacramento Kings,2017,29,2017-12-17,@,Toronto Raptors,
Sacramento Kings,2017,30,2017-12-19,@,Philadelphia 76ers,
Sacramento Kings,2017,31,2017-12-20,@,Brooklyn Nets,
Sacramento Kings,2017,32,2017-12-23,,San Antonio Spurs,
Sacramento Kings,2017,33,2017-12-26,@,Los Angeles Clippers,
Sacramento Kings,2017,34,2017-12-27,,Cleveland Cavaliers,
Sacramento Kings,2017,35,2017-12-29,,Phoenix Suns,
Sacramento Kings,2017,36,2017-12-31,,Memphis Grizzlies,
Sacramento Kings,2017,37,2018-01-02,,Charlotte Hornets,
Sacramento Kings,2017,38,2018-01-06,,Denver Nuggets,
Sacramento Kings,2017,39,2018-01-08,,San Antonio Spurs,
Sacramento Kings,2017,40,2018-01-09,@,Los Angeles Lakers,
Sacramento Kings,2017,41,2018-01-11,,Los Angeles Clippers,
Sacramento Kings,2017,42,2018-01-13,@,Los Angeles Clippers,
Sacramento Kings,2017,43,2018-01-15,@,Oklahoma City Thunder,
Sacramento Kings,2017,44,2018-01-17,,Utah Jazz,
Sacramento Kings,2017,45,2018-01-19,@,Memphis Grizzlies,
Sacramento Kings,2017,46,2018-01-22,@,Charlotte Hornets,
Sacramento Kings,2017,47,2018-01-23,@,Orlando Magic,
Sacramento Kings,2017,48,2018-01-25,@,Miami Heat,
Sacramento Kings,2017,49,2018-01-28,@,San Antonio Spurs,
Sacramento Kings,2017,50,2018-01-30,@,New Orleans Pelicans,
Sacramento Kings,2017,51,2018-02-02,,Golden State Warriors,
Sacramento Kings,2017,52,2018-02-03,,Dallas Mavericks,
Sacramento Kings,2017,53,2018-02-05,,Chicago Bulls,
Sacramento Kings,2017,54,2018-02-09,,Portland Trail Blazers,
Sacramento Kings,2017,55,2018-02-11,@,Minnesota Timberwolves,
Sacramento Kings,2017,56,2018-02-13,@,Dallas Mavericks,
Sacramento Kings,2017,57,2018-02-14,@,Houston Rockets,
Sacramento Kings,2017,58,2018-02-22,,Oklahoma City Thunder,
Sacramento Kings,2017,59,2018-02-24,,Los Angeles Lakers,
Sacramento Kings,2017,60,2018-02-26,,Minnesota Timberwolves,
Sacramento Kings,2017,61,2018-02-27,@,Portland Trail Blazers,
Sacramento Kings,2017,62,2018-03-01,,Brooklyn Nets,OT
Sacramento Kings,2017,63,2018-03-03,,Utah Jazz,
Sacramento Kings,2017,64,2018-03-04,,New York Knicks,
Sacramento Kings,2017,65,2018-03-07,,New Orleans Pelicans,
Sacramento Kings,2017,66,2018-03-09,,Orlando Magic,
Sacramento Kings,2017,67,2018-03-11,@,Denver Nuggets,
Sacramento Kings,2017,68,2018-03-12,@,Oklahoma City Thunder,
Sacramento Kings,2017,69,2018-03-14,,Miami Heat,OT
Sacramento Kings,2017,70,2018-03-16,@,Golden State Warriors,
Sacramento Kings,2017,71,2018-03-17,@,Utah Jazz,
Sacramento Kings,2017,72,2018-03-19,,Detroit Pistons,
Sacramento Kings,2017,73,2018-03-22,,Atlanta Hawks,
Sacramento Kings,2017,74,2018-03-25,,Boston Celtics,
Sacramento Kings,2017,75,2018-03-27,,Dallas Mavericks,
Sacramento Kings,2017,76,2018-03-29,,Indiana Pacers,
Sacramento Kings,2017,77,2018-03-31,,Golden State Warriors,
Sacramento Kings,2017,78,2018-04-01,@,Los Angeles Lakers,
Sacramento Kings,2017,79,2018-04-03,@,Phoenix Suns,
Sacramento Kings,2017,80,2018-04-06,@,Memphis Grizzlies,
Sacramento Kings,2017,81,2018-04-09,@,San Antonio Spurs,
Sacramento Kings,2017,82,2018-04-11,,Houston Rockets,
Sacramento Kings,2018,1,2018-10-17,,Utah Jazz,
Sacramento Kings,2018,2,2018-10-19,@,New Orleans Pelicans,
Sacramento Kings,2018,3,2018-10-21,@,Oklahoma City Thunder,
Sacramento Kings,2018,4,2018-10-23,@,Denver Nuggets,
Sacramento Kings,2018,5,2018-10-24,,Memphis Grizzlies,
Sacramento Kings,2018,6,2018-10-26,,Washington Wizards,
Sacramento Kings,2018,7,2018-10-29,@,Miami Heat,
Sacramento Kings,2018,8,2018-10-30,@,Orlando Magic,
Sacramento Kings,2018,9,2018-11-01,@,Atlanta Hawks,
Sacramento Kings,2018,10,2018-11-04,@,Milwaukee Bucks,
Sacramento Kings,2018,11,2018-11-07,,Toronto Raptors,
Sacramento Kings,2018,12,2018-11-09,,Minnesota Timberwolves,
Sacramento Kings,2018,13,2018-11-10,,Los Angeles Lakers,
Sacramento Kings,2018,14,2018-11-12,,San Antonio Spurs,
Sacramento Kings,2018,15,2018-11-16,@,Memphis Grizzlies,
Sacramento Kings,2018,16,2018-11-17,@,Houston Rockets,
Sacramento Kings,2018,17,2018-11-19,,Oklahoma City Thunder,
Sacramento Kings,2018,18,2018-11-21,@,Utah Jazz,
Sacramento Kings,2018,19,2018-11-24,@,Golden State Warriors,
Sacramento Kings,2018,20,2018-11-25,,Utah Jazz,
Sacramento Kings,2018,21,2018-11-29,,Los Angeles Clippers,
Sacramento Kings,2018,22,2018-12-01,,Indiana Pacers,
Sacramento Kings,2018,23,2018-12-04,@,Phoenix Suns,
Sacramento Kings,2018,24,2018-12-07,@,Cleveland Cavaliers,
Sacramento Kings,2018,25,2018-12-08,@,Indiana Pacers,
Sacramento Kings,2018,26,2018-12-10,@,Chicago Bulls,
Sacramento Kings,2018,27,2018-12-12,,Minnesota Timberwolves,
Sacramento Kings,2018,28,2018-12-14,,Golden State Warriors,
Sacramento Kings,2018,29,2018-12-16,@,Dallas Mavericks,
Sacramento Kings,2018,30,2018-12-17,@,Minnesota Timberwolves,
Sacramento Kings,2018,31,2018-12-19,,Oklahoma City Thunder,
Sacramento Kings,2018,32,2018-12-21,,Memphis Grizzlies,
Sacramento Kings,2018,33,2018-12-23,,New Orleans Pelicans,
Sacramento Kings,2018,34,2018-12-26,@,Los Angeles Clippers,
Sacramento Kings,2018,35,2018-12-27,,Los Angeles Lakers,
Sacramento Kings,2018,36,2018-12-30,@,Los Angeles Lakers,
Sacramento Kings,2018,37,2019-01-01,,Portland Trail Blazers,OT
Sacramento Kings,2018,38,2019-01-03,,Denver Nuggets,
Sacramento Kings,2018,39,2019-01-05,,Golden State Warriors,
Sacramento Kings,2018,40,2019-01-07,,Orlando Magic,
Sacramento Kings,2018,41,2019-01-08,@,Phoenix Suns,
Sacramento Kings,2018,42,2019-01-10,,Detroit Pistons,
Sacramento Kings,2018,43,2019-01-12,,Charlotte Hornets,
Sacramento Kings,2018,44,2019-01-14,,Portland Trail Blazers,
Sacramento Kings,2018,45,2019-01-17,@,Charlotte Hornets,
Sacramento Kings,2018,46,2019-01-19,@,Detroit Pistons,
Sacramento Kings,2018,47,2019-01-21,@,Brooklyn Nets,
Sacramento Kings,2018,48,2019-01-22,@,Toronto Raptors,
Sacramento Kings,2018,49,2019-01-25,@,Memphis Grizzlies,
Sacramento Kings,2018,50,2019-01-27,@,Los Angeles Clippers,
Sacramento Kings,2018,51,2019-01-30,,Atlanta Hawks,
Sacramento Kings,2018,52,2019-02-02,,Philadelphia 76ers,
Sacramento Kings,2018,53,2019-02-04,,San Antonio Spurs,
Sacramento Kings,2018,54,2019-02-06,,Houston Rockets,
Sacramento Kings,2018,55,2019-02-08,,Miami Heat,
Sacramento Kings,2018,56,2019-02-10,,Phoenix Suns,
Sacramento Kings,2018,57,2019-02-13,@,Denver Nuggets,
Sacramento Kings,2018,58,2019-02-21,@,Golden State Warriors,
Sacramento Kings,2018,59,2019-02-23,@,Oklahoma City Thunder,
Sacramento Kings,2018,60,2019-02-25,@,Minnesota Timberwolves,
Sacramento Kings,2018,61,2019-02-27,,Milwaukee Bucks,OT
Sacramento Kings,2018,62,2019-03-01,,Los Angeles Clippers,
Sacramento Kings,2018,63,2019-03-04,,New York Knicks,
Sacramento Kings,2018,64,2019-03-06,,Boston Celtics,
Sacramento Kings,2018,65,2019-03-09,@,New York Knicks,
Sacramento Kings,2018,66,2019-03-11,@,Washington Wizards,
Sacramento Kings,2018,67,2019-03-14,@,Boston Celtics,
Sacramento Kings,2018,68,2019-03-15,@,Philadelphia 76ers,
Sacramento Kings,2018,69,2019-03-17,,Chicago Bulls,
Sacramento Kings,2018,70,2019-03-19,,Brooklyn Nets,
Sacramento Kings,2018,71,2019-03-21,,Dallas Mavericks,
Sacramento Kings,2018,72,2019-03-23,,Phoenix Suns,
Sacramento Kings,2018,73,2019-03-24,@,Los Angeles Lakers,
Sacramento Kings,2018,74,2019-03-26,@,Dallas Mavericks,
Sacramento Kings,2018,75,2019-03-28,@,New Orleans Pelicans,
Sacramento Kings,2018,76,2019-03-30,@,Houston Rockets,
Sacramento Kings,2018,77,2019-03-31,@,San Antonio Spurs,
Sacramento Kings,2018,78,2019-04-02,,Houston Rockets,
Sacramento Kings,2018,79,2019-04-04,,Cleveland Cavaliers,
Sacramento Kings,2018,80,2019-04-05,@,Utah Jazz,
Sacramento Kings,2018,81,2019-04-07,,New Orleans Pelicans,
Sacramento Kings,2018,82,2019-04-10,@,Portland Trail Blazers,
Sacramento Kings,2019,1,2019-10-23,@,Phoenix Suns,
Sacramento Kings,2019,2,2019-10-25,,Portland Trail Blazers,
Sacramento Kings,2019,3,2019-10-26,@,Utah Jazz,
Sacramento Kings,2019,4,2019-10-28,,Denver Nuggets,
Sacramento Kings,2019,5,2019-10-30,,Charlotte Hornets,
Sacramento Kings,2019,6,2019-11-01,,Utah Jazz,
Sacramento Kings,2019,7,2019-11-03,@,New York Knicks,
Sacramento Kings,2019,8,2019-11-06,@,Toronto Raptors,
Sacramento Kings,2019,9,2019-11-08,@,Atlanta Hawks,
Sacramento Kings,2019,10,2019-11-12,,Portland Trail Blazers,
Sacramento Kings,2019,11,2019-11-15,@,Los Angeles Lakers,
Sacramento Kings,2019,12,2019-11-17,,Boston Celtics,
Sacramento Kings,2019,13,2019-11-19,,Phoenix Suns,
Sacramento Kings,2019,14,2019-11-22,@,Brooklyn Nets,
Sacramento Kings,2019,15,2019-11-24,@,Washington Wizards,
Sacramento Kings,2019,16,2019-11-25,@,Boston Celtics,
Sacramento Kings,2019,17,2019-11-27,@,Philadelphia 76ers,
Sacramento Kings,2019,18,2019-11-30,,Denver Nuggets,OT
Sacramento Kings,2019,19,2019-12-02,,Chicago Bulls,
Sacramento Kings,2019,20,2019-12-04,@,Portland Trail Blazers,
Sacramento Kings,2019,21,2019-12-06,@,San Antonio Spurs,OT
Sacramento Kings,2019,22,2019-12-08,@,Dallas Mavericks,
Sacramento Kings,2019,23,2019-12-09,@,Houston Rockets,
Sacramento Kings,2019,24,2019-12-11,,Oklahoma City Thunder,
Sacramento Kings,2019,25,2019-12-13,,New York Knicks,
Sacramento Kings,2019,26,2019-12-15,@,Golden State Warriors,
Sacramento Kings,2019,27,2019-12-17,@,Charlotte Hornets,
Sacramento Kings,2019,28,2019-12-20,@,Indiana Pacers,
Sacramento Kings,2019,29,2019-12-21,@,Memphis Grizzlies,
Sacramento Kings,2019,30,2019-12-23,,Houston Rockets,
Sacramento Kings,2019,31,2019-12-26,,Minnesota Timberwolves,2OT
Sacramento Kings,2019,32,2019-12-28,,Phoenix Suns,
Sacramento Kings,2019,33,2019-12-29,@,Denver Nuggets,
Sacramento Kings,2019,34,2019-12-31,,Los Angeles Clippers,
Sacramento Kings,2019,35,2020-01-02,,Memphis Grizzlies,
Sacramento Kings,2019,36,2020-01-04,,New Orleans Pelicans,
Sacramento Kings,2019,37,2020-01-06,,Golden State Warriors,
Sacramento Kings,2019,38,2020-01-07,@,Phoenix Suns,
Sacramento Kings,2019,39,2020-01-10,,Milwaukee Bucks,
Sacramento Kings,2019,40,2020-01-13,,Orlando Magic,
Sacramento Kings,2019,41,2020-01-15,,Dallas Mavericks,
Sacramento Kings,2019,42,2020-01-18,@,Utah Jazz,
Sacramento Kings,2019,43,2020-01-20,@,Miami Heat,OT
Sacramento Kings,2019,44,2020-01-22,@,Detroit Pistons,
Sacramento Kings,2019,45,2020-01-24,@,Chicago Bulls,
Sacramento Kings,2019,46,2020-01-27,@,Minnesota Timberwolves,OT
Sacramento Kings,2019,47,2020-01-29,,Oklahoma City Thunder,
Sacramento Kings,2019,48,2020-01-30,@,Los Angeles Clippers,
Sacramento Kings,2019,49,2020-02-01,,Los Angeles Lakers,
Sacramento Kings,2019,50,2020-02-03,,Minnesota Timberwolves,
Sacramento Kings,2019,51,2020-02-07,,Miami Heat,
Sacramento Kings,2019,52,2020-02-08,,San Antonio Spurs,
Sacramento Kings,2019,53,2020-02-10,@,Milwaukee Bucks,
Sacramento Kings,2019,54,2020-02-12,@,Dallas Mavericks,
Sacramento Kings,2019,55,2020-02-20,,Memphis Grizzlies,
Sacramento Kings,2019,56,2020-02-22,@,Los Angeles Clippers,
Sacramento Kings,2019,57,2020-02-25,@,Golden State Warriors,
Sacramento Kings,2019,58,2020-02-27,@,Oklahoma City Thunder,
Sacramento Kings,2019,59,2020-02-28,@,Memphis Grizzlies,
Sacramento Kings,2019,60,2020-03-01,,Detroit Pistons,
Sacramento Kings,2019,61,2020-03-03,,Washington Wizards,
Sacramento Kings,2019,62,2020-03-05,,Philadelphia 76ers,
Sacramento Kings,2019,63,2020-03-07,@,Portland Trail Blazers,
Sacramento Kings,2019,64,2020-03-08,,Toronto Raptors,
Sacramento Kings,2019,65,2020-07-31,@,San Antonio Spurs,
Sacramento Kings,2019,66,2020-08-02,@,Orlando Magic,
Sacramento Kings,2019,67,2020-08-04,,Dallas Mavericks,OT
Sacramento Kings,2019,68,2020-08-06,,New Orleans Pelicans,
Sacramento Kings,2019,69,2020-08-07,@,Brooklyn Nets,
Sacramento Kings,2019,70,2020-08-09,,Houston Rockets,
Sacramento Kings,2019,71,2020-08-11,,New Orleans Pelicans,
Sacramento Kings,2019,72,2020-08-13,@,Los Angeles Lakers,
Sacramento Kings,2020,1,2020-12-23,@,Denver Nuggets,OT
Sacramento Kings,2020,2,2020-12-26,,Phoenix Suns,
Sacramento Kings,2020,3,2020-12-27,,Phoenix Suns,
Sacramento Kings,2020,4,2020-12-29,,Denver Nuggets,
Sacramento Kings,2020,5,2020-12-31,@,Houston Rockets,
Sacramento Kings,2020,6,2021-01-02,@,Houston Rockets,
Sacramento Kings,2020,7,2021-01-04,@,Golden State Warriors,
Sacramento Kings,2020,8,2021-01-06,,Chicago Bulls,
Sacramento Kings,2020,9,2021-01-08,,Toronto Raptors,
Sacramento Kings,2020,10,2021-01-09,,Portland Trail Blazers,
Sacramento Kings,2020,11,2021-01-11,,Indiana Pacers,
Sacramento Kings,2020,12,2021-01-13,,Portland Trail Blazers,
Sacramento Kings,2020,13,2021-01-15,,Los Angeles Clippers,
Sacramento Kings,2020,14,2021-01-17,,New Orleans Pelicans,
Sacramento Kings,2020,15,2021-01-20,@,Los Angeles Clippers,
Sacramento Kings,2020,16,2021-01-22,,New York Knicks,
Sacramento Kings,2020,17,2021-01-27,@,Orlando Magic,
Sacramento Kings,2020,18,2021-01-29,@,Toronto Raptors,
Sacramento Kings,2020,19,2021-01-30,@,Miami Heat,
Sacramento Kings,2020,20,2021-02-01,@,New Orleans Pelicans,
Sacramento Kings,2020,21,2021-02-03,,Boston Celtics,
Sacramento Kings,2020,22,2021-02-06,,Denver Nuggets,
Sacramento Kings,2020,23,2021-02-07,@,Los Angeles Clippers,
Sacramento Kings,2020,24,2021-02-09,,Philadelphia 76ers,
Sacramento Kings,2020,25,2021-02-12,,Orlando Magic,
Sacramento Kings,2020,26,2021-02-14,,Memphis Grizzlies,
Sacramento Kings,2020,27,2021-02-15,,Brooklyn Nets,
Sacramento Kings,2020,28,2021-02-18,,Miami Heat,
Sacramento Kings,2020,29,2021-02-20,@,Chicago Bulls,
Sacramento Kings,2020,30,2021-02-21,@,Milwaukee Bucks,
Sacramento Kings,2020,31,2021-02-23,@,Brooklyn Nets,
Sacramento Kings,2020,32,2021-02-25,@,New York Knicks,
Sacramento Kings,2020,33,2021-02-26,@,Detroit Pistons,
Sacramento Kings,2020,34,2021-02-28,,Charlotte Hornets,
Sacramento Kings,2020,35,2021-03-03,,Los Angeles Lakers,
Sacramento Kings,2020,36,2021-03-04,@,Portland Trail Blazers,
Sacramento Kings,2020,37,2021-03-11,,Houston Rockets,
Sacramento Kings,2020,38,2021-03-13,@,Atlanta Hawks,
Sacramento Kings,2020,39,2021-03-15,@,Charlotte Hornets,
Sacramento Kings,2020,40,2021-03-17,@,Washington Wizards,
Sacramento Kings,2020,41,2021-03-19,@,Boston Celtics,
Sacramento Kings,2020,42,2021-03-20,@,Philadelphia 76ers,
Sacramento Kings,2020,43,2021-03-22,@,Cleveland Cavaliers,
Sacramento Kings,2020,44,2021-03-24,,Atlanta Hawks,
Sacramento Kings,2020,45,2021-03-25,,Golden State Warriors,
Sacramento Kings,2020,46,2021-03-27,,Cleveland Cavaliers,
Sacramento Kings,2020,47,2021-03-29,@,San Antonio Spurs,
Sacramento Kings,2020,48,2021-03-31,@,San Antonio Spurs,
Sacramento Kings,2020,49,2021-04-02,,Los Angeles Lakers,
Sacramento Kings,2020,50,2021-04-03,,Milwaukee Bucks,
Sacramento Kings,2020,51,2021-04-05,@,Minnesota Timberwolves,
Sacramento Kings,2020,52,2021-04-08,,Detroit Pistons,
Sacramento Kings,2020,53,2021-04-10,@,Utah Jazz,
Sacramento Kings,2020,54,2021-04-12,@,New Orleans Pelicans,
Sacramento Kings,2020,55,2021-04-14,,Washington Wizards,
Sacramento Kings,2020,56,2021-04-15,@,Phoenix Suns,
Sacramento Kings,2020,57,2021-04-18,@,Dallas Mavericks,
Sacramento Kings,2020,58,2021-04-20,,Minnesota Timberwolves,
Sacramento Kings,2020,59,2021-04-21,,Minnesota Timberwolves,
Sacramento Kings,2020,60,2021-04-25,@,Golden State Warriors,
Sacramento Kings,2020,61,2021-04-26,,Dallas Mavericks,
Sacramento Kings,2020,62,2021-04-28,,Utah Jazz,
Sacramento Kings,2020,63,2021-04-30,@,Los Angeles Lakers,
Sacramento Kings,2020,64,2021-05-02,@,Dallas Mavericks,
Sacramento Kings,2020,65,2021-05-04,@,Oklahoma City Thunder,
Sacramento Kings,2020,66,2021-05-05,@,Indiana Pacers,
Sacramento Kings,2020,67,2021-05-07,,San Antonio Spurs,
Sacramento Kings,2020,68,2021-05-09,,Oklahoma City Thunder,
Sacramento Kings,2020,69,2021-05-11,,Oklahoma City Thunder,
Sacramento Kings,2020,70,2021-05-13,@,Memphis Grizzlies,
Sacramento Kings,2020,71,2021-05-14,@,Memphis Grizzlies,
Sacramento Kings,2020,72,2021-05-16,,Utah Jazz,
Sacramento Kings,2021,1,2021-10-20,@,Portland Trail Blazers,
Sacramento Kings,2021,2,2021-10-22,,Utah Jazz,
Sacramento Kings,2021,3,2021-10-24,,Golden State Warriors,
Sacramento Kings,2021,4,2021-10-27,@,Phoenix Suns,
Sacramento Kings,2021,5,2021-10-29,@,New Orleans Pelicans,
Sacramento Kings,2021,6,2021-10-31,@,Dallas Mavericks,
Sacramento Kings,2021,7,2021-11-02,@,Utah Jazz,
Sacramento Kings,2021,8,2021-11-03,,New Orleans Pelicans,
Sacramento Kings,2021,9,2021-11-05,,Charlotte Hornets,
Sacramento Kings,2021,10,2021-11-07,,Indiana Pacers,
Sacramento Kings,2021,11,2021-11-08,,Phoenix Suns,
Sacramento Kings,2021,12,2021-11-10,@,San Antonio Spurs,
Sacramento Kings,2021,13,2021-11-12,@,Oklahoma City Thunder,
Sacramento Kings,2021,14,2021-11-15,@,Detroit Pistons,
Sacramento Kings,2021,15,2021-11-17,@,Minnesota Timberwolves,
Sacramento Kings,2021,16,2021-11-19,,Toronto Raptors,
Sacramento Kings,2021,17,2021-11-20,,Utah Jazz,
Sacramento Kings,2021,18,2021-11-22,,Philadelphia 76ers,
Sacramento Kings,2021,19,2021-11-24,,Portland Trail Blazers,
Sacramento Kings,2021,20,2021-11-26,@,Los Angeles Lakers,3OT
Sacramento Kings,2021,21,2021-11-28,@,Memphis Grizzlies,
Sacramento Kings,2021,22,2021-11-30,,Los Angeles Lakers,
Sacramento Kings,2021,23,2021-12-01,@,Los Angeles Clippers,
Sacramento Kings,2021,24,2021-12-04,,Los Angeles Clippers,
Sacramento Kings,2021,25,2021-12-08,,Orlando Magic,
Sacramento Kings,2021,26,2021-12-10,@,Charlotte Hornets,
Sacramento Kings,2021,27,2021-12-11,@,Cleveland Cavaliers,
Sacramento Kings,2021,28,2021-12-13,@,Toronto Raptors,
Sacramento Kings,2021,29,2021-12-15,,Washington Wizards,
Sacramento Kings,2021,30,2021-12-17,,Memphis Grizzlies,
Sacramento Kings,2021,31,2021-12-19,,San Antonio Spurs,
Sacramento Kings,2021,32,2021-12-20,@,Golden State Warriors,
Sacramento Kings,2021,33,2021-12-22,,Los Angeles Clippers,
Sacramento Kings,2021,34,2021-12-26,,Memphis Grizzlies,
Sacramento Kings,2021,35,2021-12-28,,Oklahoma City Thunder,
Sacramento Kings,2021,36,2021-12-29,,Dallas Mavericks,
Sacramento Kings,2021,37,2021-12-31,,Dallas Mavericks,
Sacramento Kings,2021,38,2022-01-02,,Miami Heat,
Sacramento Kings,2021,39,2022-01-04,@,Los Angeles Lakers,
Sacramento Kings,2021,40,2022-01-05,,Atlanta Hawks,
Sacramento Kings,2021,41,2022-01-07,@,Denver Nuggets,
Sacramento Kings,2021,42,2022-01-09,@,Portland Trail Blazers,
Sacramento Kings,2021,43,2022-01-10,,Cleveland Cavaliers,
Sacramento Kings,2021,44,2022-01-12,,Los Angeles Lakers,
Sacramento Kings,2021,45,2022-01-14,,Houston Rockets,
Sacramento Kings,2021,46,2022-01-16,,Houston Rockets,
Sacramento Kings,2021,47,2022-01-19,,Detroit Pistons,
Sacramento Kings,2021,48,2022-01-22,@,Milwaukee Bucks,
Sacramento Kings,2021,49,2022-01-25,@,Boston Celtics,
Sacramento Kings,2021,50,2022-01-26,@,Atlanta Hawks,
Sacramento Kings,2021,51,2022-01-29,@,Philadelphia 76ers,
Sacramento Kings,2021,52,2022-01-31,@,New York Knicks,
Sacramento Kings,2021,53,2022-02-02,,Brooklyn Nets,
Sacramento Kings,2021,54,2022-02-03,@,Golden State Warriors,
Sacramento Kings,2021,55,2022-02-05,,Oklahoma City Thunder,
Sacramento Kings,2021,56,2022-02-08,,Minnesota Timberwolves,
Sacramento Kings,2021,57,2022-02-09,,Minnesota Timberwolves,
Sacramento Kings,2021,58,2022-02-12,@,Washington Wizards,
Sacramento Kings,2021,59,2022-02-14,@,Brooklyn Nets,
